tau_s,b,tau_0,gamma_0,n,valid_y_1,valid_y_2,valid_y_3,valid_y_4,valid_y_5,valid_y_6,valid_y_7,valid_y_8,valid_y_9,valid_y_10,valid_y_11,valid_y_12,valid_y_13,valid_y_14,valid_y_15,valid_y_16,valid_y_17,valid_y_18,valid_y_19,valid_y_20,valid_y_21,valid_y_22,valid_y_23,valid_y_24,valid_y_25,valid_y_26,valid_y_27,valid_y_28,valid_y_29,valid_y_30,valid_y_31,valid_y_32,valid_y_33,valid_y_34,valid_y_35,valid_y_36,valid_y_37,valid_y_38,valid_y_39,valid_y_40,valid_y_41,valid_y_42,valid_y_43,valid_y_44,valid_y_45,valid_y_46,valid_y_47,valid_y_48,valid_y_49,valid_y_50,prd_y_1,prd_y_2,prd_y_3,prd_y_4,prd_y_5,prd_y_6,prd_y_7,prd_y_8,prd_y_9,prd_y_10,prd_y_11,prd_y_12,prd_y_13,prd_y_14,prd_y_15,prd_y_16,prd_y_17,prd_y_18,prd_y_19,prd_y_20,prd_y_21,prd_y_22,prd_y_23,prd_y_24,prd_y_25,prd_y_26,prd_y_27,prd_y_28,prd_y_29,prd_y_30,prd_y_31,prd_y_32,prd_y_33,prd_y_34,prd_y_35,prd_y_36,prd_y_37,prd_y_38,prd_y_39,prd_y_40,prd_y_41,prd_y_42,prd_y_43,prd_y_44,prd_y_45,prd_y_46,prd_y_47,prd_y_48,prd_y_49,prd_y_50
1.0,0.10000000000000005,299.99999999999983,3.330000000000002e-05,4.999999999999999,0.0007574732816830803,0.0009670230920470475,0.0011712222978786499,0.001373511482243601,0.0015755571792566985,0.001776777565267728,0.0019779979512787598,0.0021792183372897904,0.0023804387233008206,0.002581659109311848,0.0027828794953228806,0.002984099881333911,0.003185320267344939,0.00338654065335597,0.0035877610393670006,0.003788981425378032,0.0039902018113890615,0.004191422197400093,0.004392642583411123,0.004593862969422152,0.004795083355433179,0.004996303741444213,0.005197524127455244,0.005398744513466271,0.005599964899477303,0.005801185285488329,0.006002405671499366,0.006203626057510392,0.006404846443521421,0.0066060668295324565,0.006807287215543484,0.00700850760155452,0.007209727987565548,0.007410948373576573,0.007612168759587604,0.007813389145598638,0.008014609531609663,0.008215829917620696,0.008417050303631721,0.00861827068964276,0.008819491075653788,0.00902071146166482,0.00922193184767585,0.009423152233686873,0.009624372619697912,0.009825593005708939,0.010026813391719968,0.010228033777730993,0.010429254163742028,0.010630474549753062,0.0006128088233694496,0.0008911247248185963,0.0011478191107007004,0.0013991988885089573,0.001646009286771389,0.0018836167992603832,0.0021335613352268475,0.002366611925951591,0.0025903756552878503,0.002841358107573153,0.0030509912420015237,0.003293407349143629,0.003511640832661749,0.003738934768752402,0.003977240628416306,0.004158240213518904,0.004385811968859223,0.004607436458620553,0.004826651644199898,0.005050900563283397,0.005279711875461555,0.005499996036876331,0.005735422032844619,0.005918813102854609,0.006187351881817728,0.0063582876617138415,0.0065961600257549114,0.006842132695048961,0.006971759793935366,0.007240477862657861,0.007482885561128997,0.0076865680641771735,0.007949064715828342,0.008086800133254995,0.008330570538551966,0.0085089324932327,0.008712230372583122,0.008938804970251528,0.009174739033300202,0.009338000207656717,0.009606714648340786,0.009850108531188152,0.009996311361144311,0.010247228991328287,0.010441465080967209,0.010698398256128956,0.010872934241387893,0.011016183838781892,0.011279575368625956,0.011523215056109058
499.99999999999943,100.0,100.0,3.330000000000002e-05,3.0000000000000004,0.00814001816630147,0.011996954817948316,0.01561282053984529,0.01914923735641166,0.022677089578939588,0.026175911736314925,0.029674733893690262,0.03317355605106556,0.036672378208440895,0.040171200365816236,0.04367002252319156,0.047168844680566875,0.05066766683794223,0.054166488995317535,0.05766531115269287,0.061164133310068175,0.0646629554674435,0.06816177762481884,0.07166059978219416,0.07515942193956948,0.07865824409694488,0.0821570662543202,0.08565588841169545,0.08915471056907076,0.09265353272644619,0.09615235488382141,0.09965117704119679,0.10314999919857212,0.10664882135594743,0.11014764351332278,0.11364646567069803,0.11714528782807339,0.1206441099854487,0.12414293214282406,0.12764175430019947,0.13114057645757468,0.13463939861495003,0.13813822077232538,0.14163704292970078,0.14513586508707604,0.1486346872444513,0.1521335094018267,0.155632331559202,0.1591311537165773,0.1626299758739527,0.16612879803132793,0.1696276201887033,0.17312644234607857,0.1766252645034539,0.18012408666082927,0.009054376774338584,0.013157330004017172,0.016677048651301585,0.020097541131709036,0.023271726283552008,0.025684465801343082,0.028463333064682392,0.03110437034598323,0.03394349222598797,0.03661463689847196,0.03865043609947607,0.041490842852362514,0.04336402443271094,0.04578058488378374,0.048010720914443035,0.04995682754481823,0.051888749345990304,0.05474435306196679,0.05644643340858563,0.05919415580077845,0.06166314946039023,0.06312308322194796,0.06602268071937847,0.0669470620644155,0.06963225473490493,0.07038043209969679,0.07380706990111444,0.07580515741075916,0.07659568051159202,0.07956411605600684,0.08149209958412587,0.0835197370223137,0.08555803012176276,0.08739923779988507,0.08990267175457393,0.09175489674219571,0.09311275418320057,0.09465069432121474,0.09809639272651818,0.09889409004380342,0.10101009729660274,0.10295972534789459,0.10548568901056822,0.10713738642905425,0.10859877898907778,0.11102911984185022,0.11181826580302415,0.11401410674141746,0.11621569685952153,0.11758090811567458
499.99999999999943,9.999999999999995,299.99999999999983,3.330000000000002e-05,3.999999999999999,0.0023101794180389592,0.0035482378384546387,0.0045361906739284155,0.00540538441299721,0.006215647395308189,0.006826162006535482,0.007436676617762784,0.00804719122899009,0.008657705840217378,0.009179589232271251,0.00959557854174042,0.010011567851209581,0.010427557160678747,0.010843546470147911,0.011259535779617082,0.011675525089086253,0.012091514398555422,0.012507503708024587,0.01292349301749375,0.013235024506246562,0.013536383275323506,0.013837742044400454,0.014139100813477396,0.014440459582554339,0.014741818351631283,0.015043177120708228,0.015344535889785172,0.015645894658862108,0.01594725342793905,0.016248612197016007,0.01654997096609295,0.016851329735169895,0.017151373315251607,0.01739393317183747,0.017636493028423343,0.017879052885009218,0.018121612741595083,0.01836417259818096,0.018606732454766836,0.018849292311352704,0.01909185216793858,0.019334412024524447,0.01957697188111032,0.019819531737696194,0.02006209159428207,0.020304651450867933,0.020545743319147318,0.020777305252648558,0.021008867186149773,0.021240429119651013,0.002357878634813466,0.0034259934160089035,0.004284342964999587,0.005061721820950185,0.005774429942169636,0.006296271853306028,0.0068300878027422515,0.007387465413617792,0.007963705346821216,0.008404959535995963,0.008807187800776543,0.009266467262693347,0.009599273258055019,0.010014616105652753,0.010395542932927876,0.01081041851073681,0.011148491524300176,0.011601898186705475,0.01191369077004824,0.012282706606836873,0.012631861349518313,0.012892775550138498,0.01324462032019389,0.01345797867150179,0.013778686179925191,0.013971390418787408,0.014434094392847619,0.014711694947084809,0.014925463416157667,0.015253340786400312,0.015526138777619082,0.015868062004448284,0.01605613113806754,0.016375473292817046,0.016637986700395267,0.01692273427110621,0.017172746090609155,0.017352839710075212,0.017777685068656762,0.017909749394024486,0.018130832407201647,0.018362700889985366,0.018758042330828485,0.018984372743314947,0.019150305345148243,0.01944478588913798,0.019558396706084082,0.019871625453146382,0.020150658707631112,0.020284410655533932
499.99999999999943,9.999999999999995,399.9999999999997,3.330000000000002e-05,3.0000000000000004,0.007399915036444777,0.011665283721149382,0.015039013975911687,0.018010936006665337,0.020853447029609493,0.02325731379559161,0.02566118056157373,0.028065047327555857,0.030468914093537986,0.03280530494995948,0.035061077491456205,0.03731125886426295,0.03948662376284727,0.04161257553900513,0.043703582716276765,0.04576829347177967,0.04781500059794797,0.049851912037463614,0.05188882347697928,0.05392573491649492,0.05596264635601058,0.05799955779552622,0.0600364692350419,0.06207338067455752,0.06411029211407318,0.06614720355358883,0.0681841149931045,0.07022102643262014,0.07225793787213579,0.0742948493116515,0.07633176075116711,0.07836867219068273,0.0804055836301984,0.08244249506971403,0.08447940650922967,0.08651631794874536,0.08855322938826103,0.09059014082777672,0.09262705226729231,0.09466396370680792,0.09670087514632367,0.0987377865858392,0.10077469802535492,0.10281160946487054,0.10484852090438618,0.1068854323439019,0.1089223437834175,0.1109592552229332,0.11299616666244883,0.1150330781019644,0.007619148031527867,0.011830644240301778,0.015358370510941698,0.01861548596113987,0.02171624858376128,0.024337694469461414,0.026767471847721602,0.029384693362787786,0.03199310245980454,0.034196565913276196,0.0363553258050665,0.03861138610075372,0.040424076590462994,0.04248795379805335,0.04476047052537783,0.04667226247412031,0.048717521214235525,0.0506642881179177,0.052667965759549955,0.0545515416783875,0.05643066937191911,0.05803953960908798,0.0599820022531827,0.06148982556437379,0.06343857403153069,0.06486664290761483,0.06679225972225948,0.06860941550870582,0.07001342947010869,0.07206563982472738,0.07341777041198011,0.07551857641922599,0.07678579662580129,0.07859851681673574,0.0798935161246104,0.08143646228211587,0.0834490472942167,0.08466410673687773,0.0867927161364982,0.08795440064477054,0.08909355960148706,0.09095325667877481,0.09268840078191211,0.09432539964924354,0.09596212152447596,0.09739621289215417,0.09815515220378732,0.10045657171460415,0.10211976486863523,0.10347523469354881
499.99999999999943,9.999999999999995,199.99999999999983,3.330000000000002e-05,3.0000000000000004,0.01774847411246712,0.025036767789438957,0.03096431005559476,0.03608436708956197,0.040621108728660996,0.04460871719961463,0.04859632567056825,0.052257832042014646,0.055858017563677316,0.059389249199723715,0.06280950866129707,0.06614368120620386,0.0694002145380259,0.07260141884345124,0.07576340593443322,0.07889590496892626,0.08200837400806467,0.08511018490504632,0.08821199580202803,0.0913138066990097,0.09441561759599147,0.09751742849297315,0.10061923938995486,0.10372105028693648,0.10682286118391816,0.10992467208089994,0.11302648297788154,0.11612829387486326,0.11923010477184492,0.12233191566882672,0.12543372656580842,0.12853553746279012,0.13163734835977178,0.13473915925675348,0.1378409701537352,0.1409427810507168,0.14404459194769859,0.14714640284468022,0.15024821374166203,0.1533500246386437,0.15645183553562528,0.15955364643260705,0.16265545732958878,0.16575726822657044,0.16885907912355202,0.17196089002053377,0.17506270091751558,0.17816451181449733,0.18126632271147905,0.18436813360846058,0.0158975374013429,0.023655038495271802,0.03009300639073813,0.03597584658619745,0.04151437714041459,0.04576533011157808,0.05071396416579076,0.05506211783244217,0.059629861832127394,0.06406931489238772,0.06748668205354402,0.07223775437752988,0.07564192793834225,0.07968264639306735,0.08283195333472691,0.08643869519061174,0.08995115159151838,0.09415761594719678,0.09731941874719939,0.10125800073337371,0.10511218558283279,0.1078139415028376,0.11176695153875643,0.11432680512872202,0.1174968595164964,0.1196842135111528,0.12435088669796156,0.12754179565224646,0.12980122331868887,0.13425695448774425,0.13672623082784469,0.1393915030463612,0.1428073548947691,0.14610460937572023,0.15010515670491117,0.15291720149557955,0.15472858636513157,0.15734041845168778,0.16215793093857522,0.16382915498019124,0.16775604539382535,0.1701443939158026,0.17433113349784632,0.17554018303687552,0.17837430012800826,0.18253594765693557,0.18421802702639467,0.18798207880462556,0.1909658261951023,0.1930997796026601
1999.9999999999982,100.0,299.99999999999983,3.330000000000002e-05,3.0000000000000004,0.0019256894814148058,0.0023569200841190878,0.0026658040202833105,0.002923578804700577,0.0031625641379954173,0.00333786180695759,0.0035131594759197633,0.0036884571448819402,0.003863754813844113,0.004015695810962529,0.004139730914873201,0.004263766018783867,0.004387801122694539,0.004511836226605214,0.00463587133051588,0.004759906434426551,0.004883941538337219,0.005007976642247895,0.005132011746158565,0.005231417485446706,0.005328424671707591,0.005425431857968474,0.005522439044229359,0.0056194462304902494,0.005716453416751135,0.005813460603012023,0.005910467789272905,0.006007474975533798,0.006104482161794681,0.006201489348055572,0.00629849653431645,0.006395503720577344,0.006492220842560549,0.006576259957965105,0.00666029907336965,0.006744338188774207,0.006828377304178756,0.0069124164195833076,0.00699645553498785,0.007080494650392408,0.007164533765796951,0.007248572881201505,0.007332611996606048,0.007416651112010601,0.00750069022741515,0.007584729342819704,0.007668449836288943,0.007750101889397369,0.007831753942505784,0.007913405995614202,0.0019970059709340077,0.0024205751055034527,0.0027385255501097376,0.0030178298875488917,0.0032867797347815603,0.0034769531353373946,0.003654131950663802,0.003816898567840128,0.004019528131799316,0.0041980751050886295,0.004322937901854492,0.004500852617338573,0.004624797561292596,0.004751285588402491,0.004938096872946865,0.005010788931495617,0.005193508300396191,0.005267727303906738,0.005436209506131561,0.0055613025965012336,0.005681872532485523,0.0057715910337851235,0.005889902708461221,0.006032450029374686,0.0061478660618800845,0.006239700704482551,0.006327248057666354,0.006471995674216656,0.006562633883511227,0.0067300088983992395,0.006778713285559944,0.006915183054515411,0.006999222293506687,0.007102124332740437,0.007197001320478215,0.007261298392455193,0.007396301197502256,0.007441477904278413,0.007602689445247378,0.007685495292135554,0.007752518349624546,0.007886902499095896,0.007994067767593226,0.008033028738633768,0.008182786043529917,0.008209857263641962,0.00828872698918651,0.008454105823976241,0.008566030596324704,0.008676805053374948
1999.9999999999982,9.999999999999995,100.0,3.330000000000002e-05,3.0000000000000004,0.009101009944811207,0.01128317626949077,0.012793098940108102,0.01402372030626716,0.015153044102878904,0.015939015368061853,0.016724986633244805,0.017510957898427736,0.018296929163610677,0.01895781779436352,0.019469261218971374,0.019980704643579227,0.02049214806818707,0.021003591492794915,0.021515034917402767,0.022026478342010616,0.022537921766618455,0.023049365191226304,0.02356080861583414,0.023939924633898046,0.02430615382737594,0.024672383020853856,0.025038612214331745,0.025404841407809665,0.025771070601287565,0.02613729979476546,0.02650352898824337,0.02686975818172128,0.027235987375199187,0.027602216568677087,0.027968445762155007,0.028334674955632896,0.02869932105454785,0.02899477392689653,0.029290226799245228,0.029585679671593926,0.029881132543942604,0.0301765854162913,0.03047203828863998,0.030767491160988678,0.03106294403333735,0.03135839690568605,0.03165384977803474,0.03194930265038342,0.032244755522732114,0.032540208395080795,0.03283393047339744,0.033116416526081625,0.03339890257876585,0.03368138863145002,0.00805910801063056,0.009741947547386555,0.01091756104960129,0.011838792212015647,0.012618177959095164,0.013188542178388945,0.013681337069447576,0.014320169604043032,0.014988849750872373,0.015347946095442587,0.015886944606118805,0.01619824522287697,0.016652344048132706,0.017093691470323066,0.017324097674477117,0.018058892092284083,0.018319626032457504,0.01889769067397635,0.01920385285742885,0.019559900641351626,0.019825014948908006,0.02009524493676448,0.02043518432047961,0.020766402340040464,0.020817194040816677,0.021308578922174613,0.021673532291015162,0.02174000780581974,0.022394780270517067,0.022457037105945994,0.02268718135811095,0.02301875852359611,0.023168822255168944,0.023771631771397093,0.023953320181101027,0.024423391190376467,0.024561757578412877,0.024845095239995445,0.02504498863130273,0.0254407296037574,0.025507989898412402,0.025629373102870254,0.02611484341900455,0.026291120457385422,0.026581285287504763,0.026686131689478428,0.027090530280235753,0.02757829462562549,0.027538508557832218,0.027594411038204317
999.999999999999,0.10000000000000005,199.99999999999983,3.330000000000002e-05,1.0,4.359499121371757,8.690248376380387,13.020997631389019,17.351746886397645,21.682496141406265,26.013245396414895,30.343994651423493,34.6747439064322,39.00549316144078,43.33624241644944,47.66699167145802,51.99774092646664,56.3284901814753,60.65923943648393,64.9899886914926,69.32073794650113,73.65148720150981,77.98223645651842,82.31298571152703,86.64373496653567,90.97448422154424,95.30523347655301,99.63598273156161,103.96673198657018,108.2974812415789,112.62823049658729,116.95897975159608,121.28972900660493,125.62047826161329,129.95122751662197,134.28197677163072,138.61272602663922,142.94347528164766,147.2742245366565,151.60497379166497,155.93572304667376,160.26647230168234,164.59722155669112,168.92797081169954,173.25872006670852,177.5894693217171,181.92021857672557,186.25096783173407,190.58171708674283,194.91246634175135,199.24321559675997,203.57396485176872,207.904714106777,212.2354633617859,216.5662126167945,4.317950475736596,8.487105927549957,12.540811634772309,16.474982856903505,20.469479774170587,24.61565608767434,28.57708588293417,32.6113490614529,36.38404787447641,40.20558057343739,44.241644185709205,48.368084090714035,52.31572021309318,56.353014512241266,60.392842145549075,64.37192440815757,68.62523823515818,72.08424243225946,76.32299467719903,79.75074888055086,83.62653343027391,88.24967261695139,91.7213375134946,96.33509932337086,99.62626049032112,104.35652780185453,107.94145251575952,112.08213812397645,115.98855148713821,119.92451842351561,123.49665164759354,127.86613494097081,131.35971183622556,135.40801588683456,138.91034209389917,142.80364846649672,147.2592288904874,151.48154825411964,155.59240871784527,159.0134657313937,163.33074796703977,167.80977091327273,171.100016359228,175.37394139653276,179.94064818783465,183.6823208535789,187.41911709110448,192.07584877133522,196.0954423346144,200.0115706161266
1999.9999999999982,9.999999999999995,499.99999999999943,3.330000000000002e-05,4.999999999999999,0.0005308192577039809,0.0005519283350196887,0.0005730374123353957,0.0005941464896511032,0.0006152555669668107,0.0006363646442825184,0.000657473721598225,0.0006785827989139329,0.0006996918762296401,0.0007208009535453481,0.0007419100308610552,0.0007630191081767629,0.0007841281854924701,0.0008052372628081774,0.0008263463401238853,0.0008474554174395924,0.0008685644947553,0.000889673572071007,0.0009107826493867145,0.0009318917267024219,0.000953000804018129,0.0009741098813338367,0.000995218958649544,0.0010163280359652515,0.0010374371132809593,0.0010585461905966665,0.0010796552679123738,0.0011007643452280818,0.0011218734225437882,0.001142982499859496,0.001164091577175203,0.0011852006544909107,0.001206309731806618,0.0012274188091223256,0.0012485278864380323,0.0012696369637537409,0.0012907460410694484,0.0013118551183851554,0.0013329641957008631,0.00135407327301657,0.0013751823503322783,0.001396291427647984,0.0014174005049636918,0.0014385095822794,0.001459618659595108,0.0014807277369108147,0.0015018368142265231,0.0015229458915422293,0.0015440549688579368,0.0015651640461736447,0.0005516551505701749,0.0005619361798949609,0.0005810594696260286,0.0005955277871907119,0.0006155993322247891,0.0006395336751174226,0.0006582207122218255,0.0006787508432152425,0.0006972228382998107,0.0007109507841370024,0.0007339233509973157,0.0007484519872506026,0.000771663567378434,0.0007900922897898769,0.0007996011516016438,0.0008306360439637914,0.0008526103158687205,0.0008646702939018953,0.0008892656979859689,0.0008966200579810965,0.0009080073664437761,0.0009281863875702879,0.0009346932776529517,0.0009663414419426795,0.0009609346533094198,0.000996584904135264,0.0009982705792532824,0.0010087742799369315,0.0010467073627535588,0.001053505765151332,0.001057215553806625,0.0010706797862177686,0.0010826651285678378,0.0011106037449647322,0.0011181601450691258,0.0011354473417169895,0.001147720726403929,0.0011640510426767611,0.001167979125546894,0.0011906490633517282,0.0012019646634003447,0.0012092474606004906,0.001226858642258767,0.0012272295116672444,0.0012522325721389378,0.0012611688916192515,0.0012821058179066029,0.001311067125092423,0.0013109998413547484,0.0013211678855617117
499.99999999999943,9.999999999999995,299.99999999999983,3.330000000000002e-05,3.0000000000000004,0.011470139991466925,0.017117380587076483,0.021465541375743084,0.025251496525676504,0.02888590396587905,0.032006633832168785,0.03512736369845851,0.03793313600656961,0.04067968310532914,0.04331841310787634,0.045828326282709476,0.04832709676798781,0.05067676483978578,0.053026432911583744,0.05529887082949108,0.05753553719126683,0.059748014283716934,0.061903330997728656,0.06405864771174039,0.0661605033046223,0.06825715253770198,0.07033212740169126,0.07238750497697444,0.07443917052966484,0.07646785645924972,0.07849654238883454,0.0805158455154849,0.08253207051331064,0.08454829551113635,0.0865645205089621,0.08858074550678789,0.09059697050461357,0.09261319550243934,0.09462942050026495,0.09664564549809072,0.0986618704959165,0.1006780954937422,0.10269432049156793,0.10471054548939364,0.10672677048721944,0.10874299548504515,0.11075922048287087,0.11277544548069655,0.11479167047852235,0.11680789547634803,0.11882412047417375,0.12084034547199961,0.12285657046982526,0.124872795467651,0.1268890204654767,0.011043521926174499,0.01671882370553363,0.021447390277256263,0.025802282448000688,0.02995108396466467,0.03327525524280866,0.03672555545014677,0.040060665977626746,0.043508111860642955,0.04664136170223101,0.049320703077546275,0.05268563496299006,0.055126723431377776,0.058007560967882996,0.06077675177854868,0.06329781541084491,0.06606970425571007,0.06882684155321675,0.07141143473134526,0.07413602298348149,0.07686015012299585,0.07894871082295765,0.0817162555023215,0.08376068827457922,0.08623879757111393,0.0879927954523081,0.09101720222298466,0.09352121036804578,0.0952315139753234,0.09841487322002444,0.10012798064444842,0.10260796442837256,0.10467793347062952,0.10713188997575003,0.10950128708345905,0.11152002869937035,0.11364202658872054,0.115347908463898,0.11877159262145837,0.1200844357190814,0.12232942276919077,0.12457357357195892,0.12732990158432553,0.12878000665045955,0.13105200091789224,0.13349370989125858,0.13455965774577433,0.13768466907501353,0.1400156424003091,0.14175517113969716
