VSH_TAU_0,VSH_TAU_SAT,VSH_B,AI_N,AI_GAMMA0,valid_x_end,valid_y_1,valid_y_2,valid_y_3,valid_y_4,valid_y_5,valid_y_6,valid_y_7,valid_y_8,valid_y_9,valid_y_10,valid_y_11,valid_y_12,valid_y_13,valid_y_14,valid_y_15,valid_y_16,valid_y_17,valid_y_18,valid_y_19,valid_y_20,prd_x_end,prd_y_1,prd_y_2,prd_y_3,prd_y_4,prd_y_5,prd_y_6,prd_y_7,prd_y_8,prd_y_9,prd_y_10,prd_y_11,prd_y_12,prd_y_13,prd_y_14,prd_y_15,prd_y_16,prd_y_17,prd_y_18,prd_y_19,prd_y_20
399.9999999999997,1499.9999999999989,0.10000000000000005,4.999999999999999,3.333299999999998e-05,0.42030199827941994,917.1499999999993,1043.7999999999986,1127.5999999999995,1183.7,1232.2999999999993,1264.6999999999998,1294.3999999999992,1330.1999999999991,1354.6999999999987,1377.4999999999993,1398.5999999999976,1418.199999999999,1436.2999999999977,1453.0999999999983,1468.4999999999984,1482.5999999999988,1499.3999999999996,1510.3999999999987,1520.0999999999985,1531.0999999999997,0.4020506364064348,917.9856185016375,1044.1052089971033,1113.8429399197087,1167.140945015211,1211.832054425194,1252.5218614182368,1289.8477743802866,1324.6215712751887,1357.5373027038115,1388.8146296134191,1417.5636597292769,1443.9188433800732,1467.4405765336942,1487.3211380252544,1504.0286085415992,1517.505645372384,1523.2539601499311,1522.391215492546,1510.9717887211616,1487.8149951742482
199.99999999999983,999.999999999999,1.0,19.999999999999993,3.333299999999998e-05,0.37883379948936,555.5799999999996,660.7299999999997,743.0899999999996,823.989999999999,923.1799999999996,1001.0999999999989,1077.7,1153.0999999999988,1227.2999999999988,1300.299999999999,1371.9999999999984,1442.4,1511.3999999999985,1578.999999999999,1644.8999999999987,1693.1999999999978,1755.7999999999981,1816.299999999998,1859.7999999999977,1915.0999999999974,0.3356244170933365,565.5977402626465,685.8479159892788,786.3941879926111,875.4569404132372,955.4562842839955,1030.2884592079688,1099.9485335879476,1165.1634679228825,1227.5343815661306,1285.3883468992615,1341.0101629988967,1394.1078807135202,1443.8133702540513,1489.6760711774396,1533.2172523131867,1574.3883779512344,1610.5967923642127,1645.3623431178976,1675.4150121125053,1698.7258067894302
299.99999999999983,1499.9999999999989,0.10000000000000005,14.999999999999996,3.333299999999998e-05,0.38204468380265,720.0099999999992,787.9999999999993,816.2499999999995,840.6899999999997,863.1699999999989,877.4699999999992,898.1399999999993,917.9599999999998,936.9799999999991,949.2099999999996,966.8099999999997,983.4499999999997,999.0299999999988,1008.7999999999985,1022.2999999999989,1034.1999999999994,1044.2999999999995,1054.0999999999995,1057.5999999999992,1054.6999999999996,0.3852542978975374,703.1128002755927,768.1151709144705,803.2800319176818,831.7663511774666,856.1841015009186,879.9043034263022,902.0076547487707,923.4583796755236,944.5766741589572,964.7804188656761,984.1881631186142,1002.3235376922137,1019.1559331768467,1034.2398593137495,1047.5500684628923,1059.1839398733694,1066.2523767134578,1069.6669023597208,1067.3144537922856,1057.2374514566989
100.0,999.999999999999,0.10000000000000005,14.999999999999996,3.333299999999998e-05,0.4858116578166201,282.9099999999998,298.56,313.2199999999998,327.33999999999986,341.03999999999974,354.3899999999998,367.41999999999985,384.3199999999998,396.6499999999998,408.76000000000005,424.2999999999994,439.34999999999974,450.3399999999997,464.33999999999963,477.7799999999998,490.58,502.6899999999997,514.0399999999998,524.5299999999996,536.2199999999999,0.4145568275481217,275.29872932193035,285.482630550313,301.5139774483297,318.74915545318026,334.33635280542853,350.4223620684827,365.3922412666952,380.30616357043436,395.2560873913967,409.3319073280928,423.6973949568724,437.60757887431146,451.5052220303078,465.1214936002129,478.54386408324996,491.9306391820224,504.97607480543854,518.7396242865885,533.1722902041402,546.3765011357477
399.9999999999997,999.999999999999,1.0,10.0,3.333299999999998e-05,0.32373619654645003,917.1899999999993,1066.3999999999996,1177.7999999999995,1263.1999999999985,1346.599999999999,1428.699999999999,1509.699999999999,1589.7999999999986,1649.1999999999987,1727.5999999999985,1785.7999999999986,1862.6,1919.4999999999982,1994.3999999999987,2049.699999999998,2104.299999999997,2158.0999999999976,2228.3999999999983,2279.7999999999984,2330.0999999999963,0.2864592672117495,857.3257357501986,1063.0879622693767,1207.923334396495,1325.9016228526148,1429.1918199614865,1521.6340212001678,1606.6287176713365,1683.8181154354497,1755.897905735346,1821.8724949719006,1883.009940990085,1939.9155953933832,1990.3339347333701,2034.327483055833,2073.3369851645784,2107.2314433562733,2130.188973586131,2145.466788915952,2147.477346714992,2134.590815881213
399.9999999999997,1499.9999999999989,9.999999999999995,14.999999999999996,3.333299999999998e-05,0.08325950979399904,601.7499999999997,875.969999999999,1090.5,1261.1999999999994,1393.499999999999,1554.1999999999985,1710.4999999999993,1832.7999999999986,1982.6999999999985,2100.5999999999985,2216.799999999999,2331.5999999999967,2445.0999999999976,2557.499999999997,2668.899999999998,2779.3999999999974,2861.799999999999,2971.099999999999,3052.599999999994,3133.7999999999993,0.09089814221731363,635.5320257934289,892.3422953103241,1099.4090743663573,1279.1950033769767,1449.3340915062847,1607.6488779011538,1759.3762881446703,1899.9708972539875,2037.472087372112,2161.879652187356,2284.1828214003617,2404.4085035455864,2513.5976314639524,2617.6129726928225,2717.5326397978174,2814.002574525564,2897.4710428513226,2978.708825090642,3052.9442657987875,3114.1018717955158
399.9999999999997,1499.9999999999989,1.0,4.999999999999999,3.333299999999998e-05,0.25485838479382006,828.2499999999992,1002.4,1135.1999999999998,1261.5999999999997,1359.9999999999984,1456.7999999999977,1552.3999999999992,1646.9999999999989,1740.9999999999982,1811.0999999999976,1904.0999999999979,1996.6999999999985,2065.899999999998,2157.8999999999983,2226.6999999999994,2295.299999999997,2386.4999999999986,2454.799999999998,2522.799999999998,2613.2999999999975,0.24712826977167496,730.7175768953022,934.9051656149963,1094.1187714996252,1230.8046083303375,1354.9708147369104,1469.9462022728571,1577.8851098605053,1678.1085959117893,1774.4411379313863,1863.324888634685,1948.7825043311375,2031.1772286322475,2107.064827573705,2177.2185169160616,2243.7537100694235,2306.587450236749,2359.9058950604863,2409.5680840764476,2449.7168382959244,2478.598147005019
499.99999999999943,999.999999999999,0.10000000000000005,4.999999999999999,3.333299999999998e-05,0.3902235752297,1051.5999999999985,1217.299999999999,1332.3999999999992,1396.9999999999993,1452.799999999999,1489.3999999999996,1521.8999999999994,1550.4999999999984,1575.3999999999985,1596.9999999999986,1615.2999999999984,1630.3999999999994,1638.899999999998,1649.0999999999974,1656.599999999998,1661.3999999999994,1663.599999999998,1663.599999999998,1661.3999999999994,1656.8999999999987,0.3655506856438325,1035.1614849781033,1195.2597253852996,1278.6332805914824,1339.1687482656573,1389.280303296215,1433.3673795878863,1473.5869223971804,1510.2399335421524,1544.3222529016862,1576.4472195026724,1605.1739620086753,1630.954974762953,1652.9139181940427,1670.4313911995484,1683.881681656841,1693.2092449132213,1692.869783103303,1683.8788924495743,1661.7444158469239,1625.4576830121066
199.99999999999983,1499.9999999999989,9.999999999999995,19.999999999999993,3.333299999999998e-05,0.10157596159536,536.6099999999996,733.6099999999992,917.2800000000001,1092.4999999999989,1293.799999999999,1455.2999999999988,1611.9999999999993,1764.5999999999983,1913.4999999999984,2059.399999999999,2174.1999999999994,2315.499999999997,2427.099999999998,2537.399999999998,2646.6999999999985,2754.9999999999964,2835.6999999999966,2942.499999999996,3021.999999999997,3101.199999999999,0.10529181267786378,543.7935599035306,764.3541814561605,954.935653841924,1127.1166501729224,1292.4999255483708,1449.9953820055111,1602.4578737831987,1746.210564693635,1888.3591365667567,2018.8986262937829,2148.834586559269,2277.9637014203213,2398.277422881234,2514.601595210103,2628.984029561844,2742.0033447057244,2846.1676629849258,2953.551533794819,3060.0786672542217,3160.959053580536
299.99999999999983,999.999999999999,1.0,4.999999999999999,3.333299999999998e-05,0.33663562520757,716.8599999999997,867.3299999999989,981.3099999999993,1068.6999999999991,1174.9999999999998,1258.2999999999993,1340.2999999999984,1421.1999999999987,1500.999999999998,1560.199999999999,1638.2999999999975,1715.399999999999,1772.499999999998,1847.5999999999983,1921.6999999999987,1976.3999999999999,2048.199999999998,2101.099999999997,2153.0999999999976,2221.0999999999976,0.2930310016728095,682.4843612048714,854.5626107038883,991.4279357420006,1109.6171022602973,1215.6875149445052,1313.3223026558164,1404.142957689433,1488.1194620662166,1567.746849592003,1641.1077205693512,1710.7420706900157,1776.8131217687192,1837.3622319420842,1892.2781151467225,1943.461437112162,1990.7749777656052,2029.9985758001312,2065.381078190799,2092.092662751528,2108.2353793398256
