VSH_TAU_0,VSH_TAU_SAT,VSH_B,AI_N,AI_GAMMA0,valid_x_end,valid_y_1,valid_y_2,valid_y_3,valid_y_4,valid_y_5,valid_y_6,valid_y_7,valid_y_8,valid_y_9,valid_y_10,valid_y_11,valid_y_12,valid_y_13,valid_y_14,valid_y_15,valid_y_16,valid_y_17,valid_y_18,valid_y_19,valid_y_20,prd_x_end,prd_y_1,prd_y_2,prd_y_3,prd_y_4,prd_y_5,prd_y_6,prd_y_7,prd_y_8,prd_y_9,prd_y_10,prd_y_11,prd_y_12,prd_y_13,prd_y_14,prd_y_15,prd_y_16,prd_y_17,prd_y_18,prd_y_19,prd_y_20
199.99999999999983,499.99999999999943,1.0,1.0,3.333299999999998e-05,0.3945626479243601,516.1599999999999,627.4199999999996,731.6599999999996,811.4900000000001,907.7699999999992,982.4199999999987,1055.1999999999991,1126.199999999999,1195.6,1263.4999999999982,1329.6999999999996,1394.3999999999994,1457.399999999999,1518.6999999999987,1578.299999999999,1621.6999999999982,1677.7999999999997,1731.899999999999,1770.899999999999,1820.6999999999978,0.40597387261070056,516.1861089166997,641.5211777727831,759.7772406178075,867.9890845030889,964.9979555973638,1053.648891788282,1137.775506498998,1216.0972450447086,1287.6689202467444,1355.1231279761723,1419.340615969549,1479.8595609854951,1535.0869999810623,1585.9694212199681,1634.878989314412,1680.977605897031,1720.8639432821433,1761.6146048811408,1801.6086883981602,1834.3997771238921
199.99999999999983,499.99999999999943,9.999999999999995,4.999999999999999,3.333299999999998e-05,0.34658719754427,678.6099999999994,922.0399999999995,1143.6999999999998,1297.499999999999,1440.8999999999999,1552.4999999999989,1656.4999999999986,1733.5999999999983,1804.5999999999988,1868.699999999998,1911.5999999999976,1949.2999999999988,1981.1999999999978,2006.2999999999972,2018.5999999999979,2029.199999999999,2030.2999999999981,2022.3999999999978,2004.299999999999,1987.3999999999994,0.2864645023163366,724.967671954831,927.2021057059561,1101.105422233646,1249.4965294194456,1378.7194924156368,1484.2685479489967,1587.1405031342263,1675.906113314791,1751.1189374083276,1821.1266333693948,1881.9369779493923,1940.1484994854304,1975.9715144288846,2010.770302911354,2036.903229776162,2055.0364609089556,2055.17400920384,2049.9084449507577,2052.5634064612295,2020.293795734052
199.99999999999983,1499.9999999999989,9.999999999999995,10.0,3.333299999999998e-05,0.10372277384372001,492.4499999999998,693.9899999999994,915.4699999999995,1090.5,1258.6999999999987,1421.1999999999987,1609.7999999999993,1762.3999999999978,1881.899999999999,2028.4999999999986,2172.3999999999996,2285.7999999999984,2397.899999999998,2508.8999999999987,2618.6999999999994,2727.699999999998,2835.7999999999965,2916.299999999997,2996.4999999999995,3076.2999999999984,0.11191416387193252,534.6929766947129,755.2742610279535,948.2854334014158,1123.0880057079958,1291.7520014022014,1450.6359027278365,1604.7445170185654,1747.6759932582515,1889.9575236972794,2019.873346592111,2147.299671078831,2275.5307572498355,2390.8547506966647,2502.8519434035925,2611.5049968380627,2717.5356394148575,2812.7667132508864,2909.8279947269048,3011.9049590574596,3100.2126037094067
299.99999999999983,1999.9999999999982,0.10000000000000005,1.0,3.333299999999998e-05,0.3967464524787401,576.0899999999999,719.5399999999996,826.8799999999993,926.3699999999993,1001.5999999999993,1091.099999999999,1159.7999999999997,1225.9999999999989,1290.1999999999994,1336.9999999999993,1397.8,1456.7999999999977,1513.899999999999,1555.5999999999976,1609.5999999999992,1648.8999999999994,1699.5999999999985,1736.2999999999984,1783.3999999999983,1817.2999999999981,0.4016344193874331,615.8618134012381,739.8620833450515,840.0616184500649,928.5135920205388,1007.6423314722464,1085.4037345658915,1155.8835679882689,1224.6847727974298,1291.11949283792,1353.4829809140983,1416.0560699691716,1474.394839496099,1538.1209605799932,1594.6341660522894,1653.0437036914539,1711.9023093608607,1769.3942904586709,1828.5052147205017,1873.1080560387456,1928.108586467016
399.9999999999997,1999.9999999999982,0.10000000000000005,10.0,3.333299999999998e-05,0.40269776593897005,923.4899999999999,1037.9999999999995,1094.7999999999993,1142.1999999999987,1174.0999999999995,1203.9999999999984,1232.3999999999987,1259.5999999999992,1285.7999999999993,1310.8999999999992,1335.099999999998,1358.2999999999986,1380.3999999999985,1401.2999999999981,1420.999999999999,1439.1999999999982,1455.7999999999995,1475.199999999999,1487.1999999999998,1496.799999999999,0.37854936297177655,906.212306744123,1014.2353490378719,1070.0441764540724,1111.0875726135478,1146.0987163852105,1179.9017602692659,1211.271049585116,1241.1361218849906,1270.586914032067,1298.1315105033268,1325.2392440471508,1350.2720316084528,1375.1450423350154,1396.4224102806204,1415.616136753566,1432.6459696177574,1443.4001028458404,1447.5792039753114,1439.7633081456108,1424.7637012113178
199.99999999999983,1999.9999999999982,9.999999999999995,1.0,3.333299999999998e-05,0.15855049899337,472.9299999999999,663.4000000000002,840.0800000000002,1009.5999999999996,1173.0999999999983,1331.2999999999995,1484.8999999999999,1605.0999999999983,1752.199999999999,1867.8999999999987,2010.299999999999,2122.699999999999,2233.999999999999,2344.299999999999,2453.899999999999,2562.699999999998,2643.9999999999977,2752.099999999998,2859.7999999999975,2940.4999999999977,0.13032016952045652,464.3704497576144,649.5907559532743,819.7360081110255,976.570476800743,1126.5045554055678,1268.4771333466597,1403.8325706659036,1533.9348030509204,1659.2515070335353,1776.0801802210242,1891.787487779315,2006.0061124707909,2114.920606673415,2218.5376917391886,2323.9593796857425,2430.674383032464,2529.199335749516,2638.7896560188947,2753.167051791239,2871.4725258844533
100.0,499.99999999999943,1.0,1.0,3.333299999999998e-05,0.4270271543277801,427.83999999999963,501.6299999999997,573.9599999999998,644.9199999999996,714.4699999999996,799.3800000000001,865.6399999999995,930.3899999999994,993.599999999999,1055.1999999999991,1115.1999999999998,1173.4999999999993,1229.999999999999,1284.5999999999995,1337.1999999999994,1387.6999999999994,1435.8999999999996,1481.7999999999995,1525.0999999999997,1565.5999999999997,0.4499460592278122,463.8511454104736,564.178487044054,662.1795541684809,752.8528843179935,833.758345886519,907.3334073093538,977.5879367269314,1042.2014693464735,1101.212084176195,1156.5867981117021,1208.9000361301912,1258.0144376931705,1301.621228601799,1342.1177094669508,1380.009130037778,1414.8256634224856,1444.599837726671,1473.9755647709208,1503.9416609116404,1525.202728823393
499.99999999999943,1999.9999999999982,0.10000000000000005,14.999999999999996,3.333299999999998e-05,0.3384870295608201,1088.7999999999997,1218.4999999999984,1284.1999999999982,1324.9999999999986,1360.7999999999993,1393.2999999999986,1423.499999999998,1442.599999999999,1469.899999999999,1487.1,1503.6000000000004,1526.8999999999987,1541.1999999999982,1560.6999999999994,1572.1999999999991,1586.7999999999993,1597.4999999999982,1601.8999999999999,1603.3999999999987,1595.9999999999993,0.3262332010904849,1062.9448025193878,1200.9457501707268,1262.3504977762207,1302.5824420150075,1336.6246736524713,1368.1911116802578,1398.0393665928814,1425.8761110620785,1453.4959491970637,1479.2684061597197,1504.2341879176101,1527.6055267590236,1549.043458704865,1567.0800315951146,1582.1073814084898,1594.2907082939648,1597.703520847715,1592.5033020530861,1574.2160375278524,1544.7710074773038
299.99999999999983,499.99999999999943,1.0,1.0,3.333299999999998e-05,0.36421847841182,579.18,705.5399999999998,822.3599999999997,932.5599999999991,1037.7999999999986,1119.2000000000003,1198.3999999999987,1275.6999999999987,1351.3999999999985,1425.4999999999993,1498.099999999999,1569.1999999999987,1638.7999999999993,1706.9999999999995,1757.099999999998,1822.499999999998,1886.199999999999,1932.799999999999,1993.2999999999993,2037.2999999999972,0.3767497823169374,591.5432296695283,746.7011473466794,887.0034110525394,1013.4037816702303,1126.6996259331795,1230.453851143877,1328.1797326893566,1419.5454954252589,1503.1133243146207,1581.8992169218386,1657.0757786281613,1727.8423942753134,1793.7022910853914,1853.5435168600338,1911.8263328217356,1967.26176065181,2015.1321198156604,2064.140111814699,2109.064091122442,2148.0894296986967
100.0,1499.9999999999989,1.0,1.0,3.333299999999998e-05,0.30743854633455003,431.96999999999974,534.9799999999993,610.3999999999994,734.5099999999995,832.4899999999992,929.3599999999992,1025.1999999999987,1119.9999999999986,1237.1999999999987,1330.0,1422.1999999999996,1513.5999999999995,1604.4999999999984,1717.299999999999,1806.9999999999984,1896.1999999999991,1985.0999999999995,2073.4999999999977,2161.6,2249.1999999999985,0.300103318912719,430.184375003831,555.6136655448761,679.1210588344716,795.6703725891232,904.8646322719678,1007.3580275738708,1107.256150343147,1201.5009379743726,1291.576223119384,1376.4806521536266,1459.54700306286,1541.3129786950874,1615.9693460056117,1688.606309987227,1759.8436859633116,1829.6049883266223,1894.1907801912319,1963.229298630783,2040.4760397368257,2110.8873899500923
