evp_s0,evp_R,evp_d,evp_n,evp_eta,valid_x_end,valid_y_1,valid_y_2,valid_y_3,valid_y_4,valid_y_5,valid_y_6,valid_y_7,valid_y_8,valid_y_9,valid_y_10,valid_y_11,valid_y_12,valid_y_13,valid_y_14,valid_y_15,valid_y_16,valid_y_17,valid_y_18,valid_y_19,valid_y_20,prd_x_end,prd_y_1,prd_y_2,prd_y_3,prd_y_4,prd_y_5,prd_y_6,prd_y_7,prd_y_8,prd_y_9,prd_y_10,prd_y_11,prd_y_12,prd_y_13,prd_y_14,prd_y_15,prd_y_16,prd_y_17,prd_y_18,prd_y_19,prd_y_20
199.99999999999983,1499.9999999999989,1.0,4.999999999999999,999.999999999999,0.20000000000000004,414.39999999999947,428.45999999999987,443.53999999999974,457.3199999999996,472.1099999999998,485.6300000000001,500.1299999999999,513.3899999999996,527.5999999999996,541.6799999999994,554.5399999999997,568.3399999999993,580.9599999999996,594.4899999999993,606.86,620.1199999999986,632.2499999999995,645.2599999999991,657.1499999999996,669.8999999999995,0.20000161410978054,399.4047950646612,455.5346218345633,488.3528654170202,506.5009225982678,521.949127200786,534.1321312365525,545.9240338754082,555.8904334311351,565.9158645529831,575.2714431330097,583.396331597002,591.7071043120376,598.9720887002522,606.4480976009497,613.0171078839732,619.8073318401425,625.801039964175,632.0205571599702,637.5317435134825,643.2716855398104
1.0,999.999999999999,1.0,1.0,10000.0,0.20000000000000004,12.737999999999992,22.113999999999983,32.17,41.36199999999997,51.22199999999999,60.23499999999996,69.90200000000002,78.73799999999993,88.21699999999994,97.59799999999994,106.17000000000003,115.36999999999992,123.77999999999993,132.8,141.03999999999994,149.87999999999985,157.96000000000006,166.63000000000002,174.5499999999999,183.04999999999998,0.20000257691424714,18.041265070535346,26.581672314432453,35.31251588556969,43.09227430120641,51.19656745262642,58.40257127039685,65.9305338100002,72.63439043396177,79.64348028394654,86.39987423463616,92.4221485037522,98.72477741295128,104.346304440586,110.23322995636983,115.4881850369894,120.99580401289366,125.91743598908035,131.08089153002075,135.69948840924792,140.5505347523883
100.0,1499.9999999999989,9.999999999999995,10.0,100.0,0.20000000000000004,279.07,397.06999999999977,514.0599999999995,612.7799999999996,710.4899999999996,792.7999999999995,874.1499999999993,942.5899999999991,1010.0999999999999,1071.3999999999992,1122.899999999999,1173.5999999999985,1216.099999999999,1257.9999999999982,1293.099999999999,1327.6999999999994,1356.6999999999994,1385.1999999999994,1408.9999999999984,1432.499999999999,0.1999995694659448,342.45340143557496,476.2976360458582,582.731944003805,656.7704093249537,727.3253343504133,786.2453562999868,844.7519764761196,894.6748845476484,944.9738475251563,991.81223457506,1032.3166098635045,1073.526166043722,1109.3210312810663,1145.886079964304,1177.7605323314358,1210.4261458296087,1238.9975717965742,1268.3662955487882,1294.1247101051124,1320.6755588035899
399.9999999999997,1499.9999999999989,100.0,10.0,100.0,0.20000000000000004,1065.799999999999,1526.8999999999987,1780.5,1881.499999999997,1925.099999999999,1940.1999999999991,1946.3999999999974,1948.4999999999998,1949.2999999999988,1949.5999999999983,1949.6999999999985,1949.7999999999984,1949.7999999999984,1949.7999999999984,1949.7999999999984,1949.7999999999984,1949.7999999999984,1949.7999999999984,1949.7999999999984,1949.7999999999984,0.19999892959751084,1053.4195257056103,1428.6262945669946,1641.8245814331972,1740.49339587701,1812.4311251581437,1862.426311277842,1906.5644475604272,1941.4783465525982,1974.8845352555488,2004.7259239242514,2029.6736486536263,2054.287565771524,2075.0582152223838,2095.706787357615,2113.240791560761,2130.7631849610266,2145.721796818046,2160.737534278526,2173.613515719538,2186.596088818812
100.0,999.999999999999,100.0,4.999999999999999,100.0,0.20000000000000004,638.9299999999992,909.8600000000001,1040.7999999999986,1088.999999999999,1108.999999999999,1115.8999999999994,1118.699999999999,1119.5999999999988,1119.9999999999986,1120.0999999999985,1120.1999999999991,1120.1999999999991,1120.1999999999991,1120.1999999999991,1120.1999999999991,1120.199999999998,1120.1999999999991,1120.1999999999991,1120.1999999999991,1120.1999999999991,0.2000015309196121,684.3095664129484,903.5805393741385,1008.9224763868209,1048.1933652972466,1069.2916237726065,1080.1809869793879,1087.9714482278896,1093.4954085727127,1098.6027440882403,1103.178009355341,1107.0729874500896,1111.010103762695,1114.417740514697,1117.8960844458654,1120.9295496453303,1124.040311530016,1126.7661276352142,1129.5719574431243,1132.043464793688,1134.6001255881147
299.99999999999983,1999.9999999999982,0.10000000000000005,1.0,10000.0,0.20000000000000004,303.2799999999999,305.1899999999996,307.2499999999998,309.1599999999999,311.21999999999974,313.11999999999966,315.17999999999995,317.06999999999977,319.1299999999997,321.1799999999996,323.06999999999994,325.1099999999998,326.99999999999994,329.03999999999985,330.9299999999996,332.9599999999995,334.8399999999999,336.8799999999996,338.74999999999994,340.77999999999986,0.20000243533175183,316.89579302061105,312.62685697255046,309.9614233697436,309.03330244864884,308.89070057171034,309.30273484156817,310.1364975551486,311.1441096913972,312.40740187045236,313.7921113613373,315.14512733420037,316.6663026341425,318.10561035570845,319.69117813684846,321.1703842932525,322.7822323220691,324.2737924812553,325.88884880817494,327.37790631287,328.9852622792741
299.99999999999983,499.99999999999943,9.999999999999995,1.0,100.0,0.20000000000000004,341.8499999999999,382.81999999999965,423.14999999999947,456.96999999999997,490.2399999999996,518.1099999999997,545.5199999999994,568.4799999999997,591.0399999999997,611.4199999999995,628.4799999999996,645.2399999999996,659.2599999999993,673.0199999999998,684.54,695.8499999999993,705.2999999999996,714.5899999999995,722.3499999999996,729.9699999999995,0.20000184776087565,300.50890765780485,337.8133342190343,377.3846255844707,412.9385307141445,446.9084821463893,474.9922064465372,502.61908946193086,525.9623296090505,549.2472919514098,570.7166757537428,589.1190221272851,607.690208359363,623.6993623684158,639.9447375147299,654.0212120819413,668.3668014986113,680.8488738466026,693.6203232784893,704.7759204677798,716.2285890602733
199.99999999999983,499.99999999999943,1.0,1.0,100.0,0.20000000000000004,204.69000000000003,209.38999999999987,214.42999999999995,219.03999999999988,223.98999999999992,228.50999999999996,233.35999999999981,237.78999999999985,242.53999999999982,247.24999999999986,251.55000000000007,256.1599999999997,260.36999999999966,264.89,269.02999999999975,273.46000000000004,277.50999999999993,281.8499999999999,285.82999999999976,290.08999999999963,0.1999995848733544,201.16287282516643,209.7411660654636,218.3957117347182,225.8713415168297,233.19842589160004,239.34181602605358,245.40950841064793,250.54074079487307,255.66413048147214,260.40073883285356,264.47865876446275,268.62020268988704,272.21925003848844,275.90473456543293,279.1317597990877,282.45776519463635,285.38642692112376,288.41971363633064,291.1041500231413,293.89712753191066
199.99999999999983,999.999999999999,9.999999999999995,4.999999999999999,999.999999999999,0.20000000000000004,478.14999999999964,559.1699999999996,639.2299999999996,706.5799999999995,773.0399999999989,828.8899999999995,883.9499999999994,930.1699999999996,975.6899999999989,1016.8999999999994,1051.5,1085.4999999999993,1113.8999999999994,1141.9999999999993,1165.3999999999987,1188.499999999999,1207.7999999999986,1226.7999999999986,1242.5999999999983,1258.2,0.19999918940298625,469.96924834343224,609.9816560654436,710.5686488843515,775.259062320198,832.4611055436284,877.7934948921587,921.2691112273511,957.4688485029487,993.2742377934235,1026.094872250734,1054.1091270321103,1082.279293786417,1106.4875180960316,1130.9761108402888,1152.1300512618807,1173.6271128006626,1192.2816317209233,1211.314652475494,1227.8936109847657,1244.871411934717
399.9999999999997,999.999999999999,0.10000000000000005,10.0,10000.0,0.20000000000000004,2185.599999999998,4174.899999999998,5303.299999999991,5374.4999999999945,5377.799999999997,5378.7999999999965,5379.899999999999,5380.799999999993,5381.899999999996,5382.899999999997,5383.799999999998,5384.9,5385.799999999996,5386.799999999993,5387.799999999998,5388.799999999994,5389.699999999997,5390.799999999995,5391.6999999999925,5392.699999999991,0.19999781186706186,3265.085889662349,4610.429735053272,5115.241182951434,5134.965245736922,5135.28479818366,5136.641934941826,5138.780519098246,5141.2128500257695,5144.255523543792,5147.596297906003,5150.841932567232,5154.439397264046,5157.777066585585,5161.366511549108,5164.630771253016,5168.091584933313,5171.223853120017,5174.527186677933,5177.506196303342,5180.666198067943
399.9999999999997,1999.9999999999982,9.999999999999995,1.0,10000.0,0.20000000000000004,550.5199999999993,706.7999999999995,862.2599999999996,993.869999999999,1124.4999999999993,1234.8999999999987,1344.1999999999991,1436.399999999999,1527.5999999999992,1610.4999999999995,1680.1999999999987,1749.0999999999979,1806.9999999999984,1863.9999999999984,1911.8999999999983,1959.0999999999979,1998.699999999998,2037.599999999998,2070.299999999998,2102.3999999999987,0.19999673469461993,535.6041607900904,741.6250572550301,908.987729027929,1027.8995824625883,1138.6243603485184,1229.1503729602236,1317.5342440815964,1391.8660601825404,1465.771947366194,1533.6904469749716,1591.6943499655688,1649.976923122859,1699.9698794433361,1750.4019484980347,1793.8160767741483,1837.7497018265738,1875.689928428989,1914.1950378661754,1947.5387672233135,1981.4702468181226
399.9999999999997,1999.9999999999982,0.10000000000000005,1.0,10000.0,0.20000000000000004,403.1900000000001,405.09999999999945,407.1599999999999,409.0599999999999,411.12999999999954,413.0299999999997,415.0799999999999,416.9800000000001,419.02999999999975,421.0799999999996,422.9699999999999,425.01999999999964,426.9099999999995,428.9499999999999,430.8299999999995,432.8699999999994,434.74999999999994,436.78999999999996,438.65999999999985,440.68999999999977,0.20000199206808264,423.041215374401,419.7527776126826,415.4471457474459,412.56039169815955,410.78782099292386,410.0577748707389,409.93027896207184,410.23481778738187,410.8831590884608,411.7686796745471,412.740757218545,413.9174192540185,415.08957992209815,416.4313177680435,417.72051810729624,419.1581593497799,420.5135883227543,422.00395273969536,423.3965155772213,424.9163770516555
