tau_s,b,tau_0,gamma_0,n,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50
500,0.1,300,3.33e-05,5,0.0007573635854166175,0.0009666346438961212,0.0011703525926003832,0.001372050182283073,0.0015733726319041366,0.0017734235279195669,0.001973474423934997,0.0021735253199504276,0.0023735762159658577,0.0025735819125675876,0.002773533606183779,0.0029734852997999705,0.003173436993416162,0.0033733886870323535,0.003573340380648545,0.003773292074264737,0.0039732437678809285,0.004173195461497119,0.004373147155113311,0.004573399742044523,0.004773681631744307,0.004973963521444091,0.005174245411143875,0.0053745273008436595,0.005574809190543443,0.005775091080243227,0.005975372969943011,0.006175654859642795,0.00637593674934258,0.006576218639042363,0.006776500528742147,0.006976782418441931,0.007177067296455138,0.007377482786405579,0.007577898276356019,0.00777831376630646,0.007978729256256901,0.008179144746207342,0.008379560236157784,0.008579975726108224,0.008780391216058666,0.008980806706009106,0.009181222195959547,0.009381637685909988,0.009582053175860429,0.00978246866581087,0.009982777983163023,0.010182398045749014,0.010382018108335007,0.010581638170921
1,0.1,400,3.33e-05,1,2.795924459588307,5.591299273497343,8.386674087406378,11.182048901315413,13.977423715224448,16.772798529133485,19.56817334304252,22.363548156951556,25.15892297086059,27.954297784769626,30.74967259867866,33.5450474125877,36.340422226496734,39.13579704040577,41.93117185431481,44.72654666822385,47.52192148213288,50.31729629604192,53.11267110995095,55.90804592385999,58.70342073776902,61.49879555167806,64.29417036558709,67.08954517949613,69.88491999340516,72.6802948073142,75.47566962122323,78.27104443513227,81.0664192490413,83.86179406295034,86.65716887685937,89.45254369076841,92.24791850467744,95.04329331858648,97.83866813249551,100.63404294640455,103.42941776031358,106.22479257422262,109.02016738813165,111.81554220204069,114.61091701594972,117.40629182985876,120.2016666437678,122.99704145767683,125.79241627158586,128.5877910854949,131.38316589940393,134.17854071331297,136.973915527222,139.76929034113104
1000,0.1,400,3.33e-05,2,0.17169121741099083,0.34273852918231806,0.5137858409536453,0.6848331527249725,0.8558804644962997,1.026927776267627,1.1979750880389544,1.3690223998102815,1.5400697115816087,1.711117023352936,1.8821643351242634,2.0532116468955905,2.224258958666918,2.3953062704382453,2.5663535822095724,2.7374008939809,2.908448205752227,3.0794955175235543,3.250542829294882,3.421590141066209,3.592637452837536,3.7636847646088634,3.9347320763801905,4.105779388151518,4.276826699922846,4.447874011694172,4.6189213234655,4.789968635236828,4.961015947008154,5.132063258779482,5.3031105705508095,5.474157882322137,5.645205194093464,5.816252505864791,5.987299817636118,6.158347129407446,6.329394441178772,6.5004417529501,6.671489064721427,6.842536376492754,7.013583688264082,7.1846310000354086,7.355678311806736,7.526725623578064,7.69777293534939,7.868820247120718,8.039867558892045,8.210914870663373,8.3819621824347,8.553009494206027
500,0.1,400,3.33e-05,1,2.7905666432840164,5.580580639203261,8.370594635122508,11.160608631041754,13.950622626961,16.740636622880245,19.53065061879949,22.320664614718737,25.110678610637983,27.90069260655723,30.690706602476475,33.48072059839572,36.270734594314966,39.06074859023421,41.850762586153465,44.640776582072704,47.43079057799196,50.2208045739112,53.01081856983045,55.800832565749694,58.59084656166894,61.380860557588186,64.17087455350743,66.96088854942667,69.75090254534592,72.54091654126518,75.33093053718441,78.12094453310367,80.9109585290229,83.70097252494216,86.4909865208614,89.28100051678064,92.07101451269989,94.86102850861913,97.65104250453838,100.44105650045763,103.23107049637687,106.02108449229613,108.81109848821536,111.60111248413462,114.39112648005386,117.18114047597311,119.97115447189235,122.7611684678116,125.55118246373084,128.3411964596501,131.13121045556935,133.92122445148857,136.71123844740782,139.50125244332708
2000,0.1,400,3.33e-05,3,0.011314879906564254,0.021750591901175825,0.031928313260039004,0.041861309636154774,0.051607120851443485,0.061202602920724596,0.07070386571623095,0.08014143244244645,0.0895092928300977,0.0988518491675563,0.10819355209679789,0.11753525502603948,0.1268769579552811,0.13621866088452267,0.14556036381376425,0.15490206674300586,0.16424376967224744,0.17358547260148904,0.18292717553073062,0.19226887845997223,0.2016105813892138,0.21095228431845542,0.22029398724769703,0.2296356901769386,0.2389773931061802,0.2483190960354218,0.25766079896466343,0.267002501893905,0.2763442048231466,0.28568590775238817,0.29502761068162975,0.3043693136108714,0.31371101654011296,0.32305271946935454,0.3323944223985962,0.34173612532783776,0.35107782825707934,0.360419531186321,0.36976123411556255,0.37910293704480413,0.3884446399740457,0.3977863429032873,0.40712804583252893,0.4164697487617705,0.4258114516910121,0.43515315462025367,0.44449485754949525,0.4538365604787369,0.46317826340797846,0.47251996633722004
1500,0.1,400,3.33e-05,2,0.16489066577005862,0.3277342242864333,0.490577782802808,0.6534213413191826,0.8162648998355573,0.9791084583519319,1.1419520168683066,1.3047955753846814,1.4676391339010562,1.6304826924174307,1.7933262509338055,1.9561698094501803,2.119013367966555,2.2818569264829294,2.4447004849993044,2.607544043515679,2.7703876020320535,2.9332311605484285,3.096074719064803,3.2589182775811776,3.421761836097552,3.584605394613927,3.7474489531303017,3.9102925116466762,4.073136070163051,4.235979628679425,4.3988231871958,4.561666745712175,4.7245103042285495,4.8873538627449244,5.0501974212612994,5.2130409797776736,5.3758845382940486,5.5387280968104236,5.701571655326798,5.864415213843173,6.027258772359547,6.190102330875922,6.352945889392297,6.515789447908672,6.678633006425046,6.841476564941421,7.004320123457795,7.16716368197417,7.330007240490545,7.492850799006919,7.655694357523293,7.818537916039668,7.981381474556042,8.144225033072416
1,0.1,400,3.33e-05,2,0.17349265573543457,0.34643508535254636,0.519377514969658,0.6923199445867697,0.8652623742038814,1.0382048038209932,1.2111472334381048,1.3840896630552164,1.5570320926723282,1.72997452228944,1.9029169519065516,2.0758593815236632,2.2488018111407753,2.421744240757887,2.5946866703749984,2.76762909999211,2.940571529609222,3.1135139592263337,3.2864563888434453,3.459398818460557,3.632341248077669,3.8052836776947805,3.978226107311892,4.151168536929004,4.324110966546116,4.497053396163228,4.669995825780339,4.842938255397451,5.0158806850145625,5.188823114631674,5.361765544248786,5.534707973865897,5.707650403483009,5.8805928331001205,6.053535262717233,6.226477692334345,6.399420121951456,6.572362551568568,6.74530498118568,6.918247410802792,7.091189840419903,7.264132270037015,7.437074699654127,7.610017129271238,7.78295955888835,7.955901988505461,8.128844418122572,8.301786847739685,8.474729277356797,8.647671706973908
500,0.1,400,3.33e-05,2,0.17301704198902318,0.3454808905273052,0.5179447390655872,0.6904085876038691,0.8628724361421511,1.035336284680433,1.2078001332187152,1.380263981756997,1.5527278302952792,1.725191678833561,1.897655527371843,2.070119375910125,2.2425832244484067,2.415047072986689,2.587510921524971,2.759974770063253,2.9324386186015348,3.1049024671398167,3.277366315678099,3.449830164216381,3.622294012754663,3.7947578612929447,3.9672217098312266,4.139685558369509,4.312149406907791,4.484613255446073,4.657077103984355,4.829540952522636,5.002004801060918,5.1744686495992,5.346932498137482,5.519396346675764,5.691860195214046,5.864324043752328,6.03678789229061,6.209251740828892,6.3817155893671735,6.554179437905455,6.726643286443737,6.899107134982019,7.071570983520302,7.244034832058584,7.416498680596866,7.588962529135148,7.76142637767343,7.9338902262117115,8.106354074749994,8.278817923288276,8.451281771826558,8.62374562036484
1000,0.1,400,3.33e-05,3,0.011527146342665204,0.022472245878995174,0.033405339351963194,0.04433843079762677,0.055271522243290336,0.0662046136889539,0.07713770513461747,0.08807079658028104,0.0990038880259446,0.10993697947160817,0.12087007091727174,0.13180316236293532,0.14273625380859886,0.15366934525426243,0.16460243669992602,0.1755355281455896,0.18646861959125316,0.19740171103691673,0.20833480248258032,0.2192678939282439,0.23020098537390746,0.241134076819571,0.25206716826523456,0.26300025971089813,0.2739333511565617,0.28486644260222527,0.2957995340478889,0.30673262549355246,0.317665716939216,0.3285988083848796,0.33953189983054316,0.3504649912762067,0.3613980827218703,0.37233117416753386,0.38326426561319743,0.394197357058861,0.40513044850452457,0.41606353995018813,0.42699663139585164,0.4379297228415152,0.4488628142871788,0.45979590573284235,0.4707289971785059,0.4816620886241695,0.49259518006983305,0.5035282715154966,0.5144613629611602,0.5253944544068236,0.5363275458524872,0.5472606372981508
1500,0.1,400,3.33e-05,3,0.011419107422215372,0.022101110354715004,0.03263857843286367,0.04305060576545578,0.05339820447766226,0.06371781483273536,0.07401553895241872,0.08431326307210207,0.09461098719178543,0.10490871131146878,0.11520643543115214,0.1255041595508355,0.13580188367051885,0.1460996077902022,0.15639733190988553,0.16669505602956888,0.17699278014925224,0.1872905042689356,0.19758822838861895,0.2078859525083023,0.21818367662798566,0.228481400747669,0.23877912486735237,0.24907684898703575,0.2593745731067191,0.26967229722640246,0.2799700213460858,0.29026774546576917,0.3005654695854525,0.3108631937051358,0.3211609178248192,0.33145864194450253,0.34175636606418586,0.35205409018386924,0.36235181430355257,0.3726495384232359,0.3829472625429193,0.39324498666260266,0.403542710782286,0.41384043490196937,0.4241381590216527,0.4344358831413361,0.4447336072610194,0.4550313313807028,0.4653290555003861,0.4756267796200695,0.4859245037397528,0.4962222278594362,0.5065199519791196,0.5168176760988029
2000,0.1,400,3.33e-05,4,0.0012783792401875897,0.001992666074953785,0.0027009447378347454,0.0034066829045348206,0.0041104334235658605,0.0048074467241048715,0.005504460024643882,0.006201473325182893,0.006898486625721904,0.007588781130838901,0.008271048208555894,0.008953315286272889,0.009635582363989882,0.010317849441706876,0.01100011651942387,0.011682383597140864,0.012364650674857858,0.013046917752574851,0.013729184830291846,0.014397990392228912,0.015065484992234144,0.015732979592239377,0.016400474192244607,0.01706796879224984,0.017735463392255072,0.018402957992260306,0.019070452592265537,0.019737947192270767,0.020405441792276,0.021072936392281232,0.021740430992286466,0.022407925592291697,0.02307516483287173,0.02373124293186421,0.02438732103085669,0.02504339912984917,0.02569947722884165,0.026355555327834127,0.02701163342682661,0.02766724539587235,0.028317341574572958,0.028967437753273567,0.029617533931974176,0.030267630110674786,0.030917726289375395,0.031567822468076004,0.03221720549548036,0.03286195886384024,0.03350671223220012,0.03415146560056
1,0.1,400,3.33e-05,3,0.01161423289755355,0.02267472794216062,0.03373522298676769,0.04479571803137476,0.05585621307598183,0.0669167081205889,0.07797720316519598,0.08903769820980305,0.10009819325441012,0.11115868829901719,0.12221918334362426,0.13327967838823132,0.1443401734328384,0.1554006684774455,0.16646116352205254,0.17752165856665963,0.1885821536112667,0.19964264865587378,0.21070314370048085,0.22176363874508792,0.232824133789695,0.24388462883430206,0.2549451238789091,0.2660056189235162,0.27706611396812325,0.28812660901273035,0.2991871040573374,0.3102475991019445,0.32130809414655154,0.33236858919115864,0.3434290842357657,0.3544895792803727,0.3655500743249798,0.3766105693695869,0.38767106441419397,0.39873155945880107,0.4097920545034081,0.4208525495480152,0.43191304459262225,0.44297353963722935,0.4540340346818364,0.4650945297264435,0.47615502477105054,0.48721551981565764,0.4982760148602647,0.5093365099048718,0.5203970049494788,0.5314574999940859,0.542517995038693,0.5535784900833001
2000,0.1,400,3.33e-05,5,0.0005809127315363815,0.0006397297167145097,0.0006939778185768746,0.000746189108355849,0.0007976953946284714,0.0008468120407581572,0.0008959286868878432,0.0009450453330175291,0.000994161979147215,0.0010426125512591569,0.0010902673169080907,0.0011379220825570246,0.0011855768482059584,0.0012332316138548923,0.0012808863795038261,0.0013285411451527597,0.0013761959108016936,0.0014238506764506274,0.0014715054420995613,0.0015186127998005569,0.0015656668476817176,0.0016127208955628784,0.0016597749434440392,0.0017068289913252,0.0017538830392063607,0.0018009370870875217,0.0018479911349686825,0.0018950451828498433,0.001942099230731004,0.001989153278612165,0.002036207326493326,0.0020832613743744866,0.0021303085604524657,0.0021770558337436156,0.002223803107034765,0.0022705503803259145,0.0023172976536170644,0.002364044926908214,0.0024107922001993633,0.002457539473490513,0.0025042867467816626,0.002551034020072812,0.002597781293363962,0.0026445285666551114,0.002691275839946261,0.002738023113237411,0.0027847559960060063,0.0028313954579069042,0.002878034919807802,0.0029246743817087
500,0.1,400,3.33e-05,3,0.011575100815500112,0.02259235554682085,0.03360961027814159,0.04462686500946233,0.055644119740783066,0.0666613744721038,0.07767862920342454,0.08869588393474527,0.09971313866606601,0.11073039339738674,0.12174764812870748,0.13276490286002823,0.14378215759134896,0.1547994123226697,0.16581666705399042,0.17683392178531115,0.18785117651663188,0.19886843124795264,0.20988568597927337,0.22090294071059413,0.23192019544191486,0.2429374501732356,0.25395470490455635,0.26497195963587705,0.2759892143671978,0.28700646909851857,0.29802372382983927,0.30904097856116,0.32005823329248073,0.3310754880238015,0.3420927427551222,0.35310999748644295,0.3641272522177637,0.3751445069490844,0.38616176168040517,0.39717901641172587,0.40819627114304663,0.4192135258743674,0.4302307806056881,0.44124803533700885,0.4522652900683296,0.46328254479965036,0.4742997995309711,0.4853170542622918,0.4963343089936126,0.5073515637249333,0.518368818456254,0.5293860731875748,0.5404033279188954,0.5514205826502162
1000,0.1,400,3.33e-05,4,0.0012797263453491285,0.0019978731880603328,0.0027129384500408967,0.003427050440302468,0.004140991702565187,0.004854354274827209,0.005567716847089231,0.006281079419351253,0.006994441991613275,0.007707804563875297,0.008421167136137319,0.00913452970839934,0.009847892280661363,0.010561254852923384,0.011274617425185407,0.011987979997447428,0.01270134256970945,0.013414705141971472,0.014128067714233493,0.014841430286495516,0.015554792858757537,0.01626815543101956,0.01698151800328158,0.017694880575543605,0.018408243147805627,0.019121605720067648,0.01983496829232967,0.02054833086459169,0.02126169343685371,0.021975056009115736,0.022688418581377757,0.023401781153639778,0.0241151437259018,0.02482850629816382,0.02554186887042584,0.026255231442687866,0.026968594014949887,0.02768195658721191,0.028395319159473933,0.029108681731735957,0.02982204430399798,0.03053540687626,0.03124876944852202,0.031962132020784045,0.03267549459304606,0.03338885716530809,0.034102219737570105,0.03481558230983213,0.035528944882094154,0.03624230745435617
2000,0.1,500,3.33e-05,1,1.8835473273539507,3.7394515405747866,5.595355753795623,7.451259967016459,9.307164180237296,11.163068393458131,13.018972606678968,14.874876819899804,16.73078103312064,18.586685246341474,20.442589459562313,22.29849367278315,24.154397886003984,26.010302099224823,27.86620631244566,29.722110525666494,31.578014738887333,33.43391895210817,35.289823165329004,37.14572737854984,39.001631591770675,40.857535804991514,42.71344001821235,44.569344231433185,46.425248444654024,48.281152657874856,50.137056871095695,51.99296108431653,53.848865297537365,55.704769510758204,57.560673723979036,59.416577937199875,61.272482150420714,63.12838636364155,64.98429057686239,66.84019479008323,68.69609900330407,70.5520032165249,72.40790742974573,74.26381164296657,76.11971585618741,77.97562006940825,79.83152428262908,81.68742849584991,83.54333270907075,85.39923692229159,87.25514113551243,89.11104534873326,90.9669495619541,92.82285377517493
1500,0.1,400,3.33e-05,4,0.0012790516616715568,0.0019952609916179904,0.002706908821929682,0.0034168001007021105,0.004125590510435465,0.0048306494765317535,0.005535708442628042,0.00624076740872433,0.0069458263748206185,0.0076475105020935305,0.008345162467060595,0.009042814432027656,0.009740466396994722,0.010438118361961783,0.011135770326928847,0.01183342229189591,0.012531074256862973,0.013228726221830037,0.0139263781867971,0.014616459159598923,0.015305802824457338,0.015995146489315753,0.01668449015417417,0.017373833819032587,0.018063177483891003,0.018752521148749417,0.019436324715615152,0.020119938106242366,0.020803551496869584,0.021487164887496798,0.022170778278124015,0.02285439166875123,0.023537903352528304,0.02421696967638184,0.024896036000235378,0.02557510232408891,0.026254168647942448,0.026933234971795984,0.02761230129564952,0.0282911493826019,0.02896741503733603,0.029643680692070157,0.030319946346804287,0.030996212001538414,0.03167247765627254,0.03234874331100667,0.033024512324629655,0.03369705722715011,0.03436960212967055,0.035042147032191
1000,0.1,400,3.33e-05,5,0.0005809275684535533,0.0006397757574295662,0.0006940714044415282,0.0007463390711996678,0.0007979124071881406,0.0008471322787403055,0.0008963521502924704,0.0009455720218446353,0.0009947918933968002,0.001043388829387679,0.0010912414995274625,0.0011390941696672457,0.001186946839807029,0.0012347995099468124,0.0012826521800865956,0.001330504850226379,0.0013783575203661622,0.0014262101905059455,0.0014740628606457287,0.0015214927126417667,0.0015688813881091282,0.00161627006357649,0.0016636587390438514,0.0017110474145112132,0.0017584360899785747,0.0018058247654459364,0.0018532134409132979,0.0019006021163806594,0.001947990791848021,0.001995379467315383,0.0020427681427827443,0.002090156818250106,0.002137541643452456,0.002184758182902637,0.0022319747223528176,0.0022791912618029984,0.002326407801253179,0.00237362434070336,0.002420840880153541,0.0024680574196037216,0.0025152739590539024,0.0025624904985040832,0.002609707037954264,0.002656923577404445,0.0027041401168546256,0.0027513566563048064,0.002798562649633589,0.0028457001793045595,0.00289283770897553,0.0029399752386465
1,0.1,400,3.33e-05,4,0.0012810811995212276,0.002003145031704587,0.0027240556244435164,0.0034449662171824463,0.004165876809921377,0.004886787402660307,0.005607697995399237,0.006328608588138168,0.007049519180877098,0.007770429773616028,0.008491340366354959,0.00921225095909389,0.009933161551832818,0.01065407214457175,0.011374982737310678,0.012095893330049607,0.012816803922788538,0.013537714515527467,0.014258625108266398,0.014979535701005327,0.015700446293744258,0.016421356886483187,0.017142267479222116,0.01786317807196105,0.018584088664699978,0.019304999257438907,0.02002590985017784,0.02074682044291677,0.021467731035655697,0.022188641628394627,0.02290955222113356,0.023630462813872488,0.024351373406611417,0.02507228399935035,0.02579319459208928,0.026514105184828208,0.027235015777567137,0.02795592637030607,0.028676836963045,0.029397747555783928,0.030118658148522857,0.03083956874126179,0.03156047933400072,0.03228138992673965,0.033002300519478577,0.03372321111221751,0.03444412170495644,0.03516503229769537,0.0358859428904343,0.03660685348317323
1000,0.1,500,3.33e-05,1,2.079990453570812,4.145168143980474,6.210345834390136,8.275523524799798,10.34070121520946,12.405878905619124,14.471056596028784,16.536234286438447,18.60141197684811,20.66658966725777,22.731767357667433,24.796945048077095,26.862122738486757,28.92730042889642,30.99247811930608,33.05765580971574,35.12283350012541,37.18801119053507,39.253188880944734,41.31836657135439,43.38354426176406,45.44872195217371,47.513899642583375,49.57907733299304,51.6442550234027,53.70943271381236,55.774610404222024,57.839788094631686,59.90496578504135,61.97014347545101,64.03532116586068,66.10049885627033,68.16567654668,70.23085423708966,72.29603192749933,74.36120961790898,76.42638730831865,78.49156499872831,80.55674268913798,82.62192037954763,84.6870980699573,86.75227576036696,88.81745345077663,90.88263114118628,92.94780883159595,95.0129865220056,97.07816421241527,99.14334190282494,101.2085195932346,103.27369728364427
1500,0.1,400,3.33e-05,5,0.0005809201485464495,0.0006397527294507574,0.000694024587789148,0.0007462640442495121,0.0007978038210815458,0.0008469720032874691,0.0008961401854933925,0.0009453083676993158,0.0009944765499052392,0.0010430001319716034,0.0010907535639593706,0.0011385069959471378,0.0011862604279349047,0.0012340138599226719,0.001281767291910439,0.0013295207238982062,0.0013772741558859733,0.0014250275878737403,0.0014727810198615075,0.0015200488642104688,0.001567269419166508,0.0016144899741225472,0.0016617105290785863,0.0017089310840346255,0.0017561516389906647,0.0018033721939467039,0.001850592748902743,0.0018978133038587823,0.0019450338588148214,0.0019922544137708606,0.0020394749687269,0.002086695523682939,0.002133910705901797,0.002180891058799796,0.0022278714116977954,0.0022748517645957947,0.0023218321174937936,0.002368812470391793,0.002415792823289792,0.0024627731761877915,0.002509753529085791,0.0025567338819837897,0.002603714234881789,0.0026506945877797883,0.002697674940677787,0.0027446552935757864,0.0027916231538453948,0.002838509914059063,0.0028853966742727315,0.0029322834344864
2000,0.1,500,3.33e-05,2,0.1067289758597201,0.21207954997368222,0.3174301240876443,0.42278069820160646,0.5281312723155686,0.6334818464295306,0.7388324205434927,0.8441829946574548,0.949533568771417,1.054884142885379,1.1602347169993412,1.2655852911133034,1.3709358652272654,1.4762864393412276,1.5816370134551898,1.6869875875691518,1.792338161683114,1.897688735797076,2.0030393099110384,2.108389884025,2.2137404581389624,2.3190910322529246,2.4244416063668863,2.5297921804808485,2.6351427545948107,2.740493328708773,2.845843902822735,2.9511944769366973,3.056545051050659,3.1618956251646213,3.2672461992785835,3.3725967733925457,3.477947347506508,3.58329792162047,3.6886484957344323,3.793999069848394,3.8993496439623563,4.0047002180763185,4.110050792190281,4.215401366304243,4.320751940418205,4.426102514532166,4.531453088646129,4.636803662760091,4.742154236874053,4.847504810988015,4.952855385101977,5.05820595921594,5.163556533329902,5.268907107443864
500,0.1,400,3.33e-05,4,0.001280403306438267,0.002000502894680767,0.0027190351572890974,0.003437437421143937,0.004155839684998777,0.004874241948853617,0.0055926442127084575,0.0063110464765632965,0.007029448740418136,0.007747851004272976,0.008466253268127815,0.009184655531982656,0.009903057795837495,0.010621460059692335,0.011339862323547174,0.012058264587402015,0.012776666851256854,0.013495069115111695,0.014213471378966534,0.014931873642821374,0.015650275906676215,0.016368678170531052,0.017087080434385893,0.017805482698240734,0.018523884962095574,0.01924228722595041,0.019960689489805252,0.020679091753660093,0.021397494017514933,0.02211589628136977,0.02283429854522461,0.023552700809079452,0.024271103072934293,0.02498950533678913,0.02570790760064397,0.02642630986449881,0.02714471212835365,0.02786311439220849,0.02858151665606333,0.02929991891991817,0.030018321183773008,0.03073672344762785,0.031455125711482686,0.032173527975337526,0.03289193023919237,0.03361033250304721,0.03432873476690205,0.03504713703075689,0.03576553929461172,0.036483941558466564
1500,0.1,500,3.33e-05,1,2.0557977366738824,4.097402018071458,6.139006299469034,8.18061058086661,10.222214862264186,12.263819143661761,14.305423425059338,16.347027706456913,18.388631987854488,20.430236269252063,22.471840550649638,24.513444832047217,26.55504911344479,28.596653394842367,30.63825767623994,32.67986195763751,34.721466239035095,36.76307052043267,38.804674801830245,40.84627908322782,42.887883364625395,44.92948764602297,46.971091927420545,49.01269620881812,51.054300490215695,53.09590477161327,55.137509053010845,57.17911333440842,59.220717615806,61.26232189720358,63.30392617860116,65.34553045999873,67.38713474139631,69.42873902279389,71.47034330419146,73.51194758558904,75.55355186698662,77.59515614838419,79.63676042978177,81.67836471117934,83.71996899257692,85.76157327397449,87.80317755537206,89.84478183676964,91.88638611816721,93.92799039956479,95.96959468096236,98.01119896235994,100.05280324375752,102.09440752515509
1,0.1,400,3.33e-05,5,0.0005809424021194637,0.0006398218130681803,0.0006941650866221908,0.000746489248688562,0.0007981298424487168,0.000847453451611978,0.0008967770607752393,0.0009461006699385005,0.0009954242791017616,0.001044168819058552,0.0010922215034485996,0.0011402741878386476,0.0011883268722286953,0.001236379556618743,0.001284432241008791,0.0013324849253988386,0.0013805376097888863,0.0014285902941789342,0.001476642978568982,0.0015244011807656879,0.0015721307045467247,0.0016198602283277615,0.0016675897521087983,0.0017153192758898352,0.001763048799670872,0.0018107783234519088,0.0018585078472329456,0.0019062373710139824,0.001953966894795019,0.002001696418576056,0.002049425942357093,0.0020971554661381297,0.0021448842856547365,0.002192582323479956,0.002240280361305176,0.0022879783991303962,0.0023356764369556163,0.0023833744747808363,0.0024310725126060564,0.0024787705504312764,0.0025264685882564965,0.0025741666260817165,0.002621864663906936,0.002669562701732156,0.0027172607395573763,0.0027649587773825963,0.002812650310392225,0.0028602996152260166,0.0029079489200598083,0.0029555982248936
1,0.1,500,3.33e-05,1,2.2375167925826207,4.474484499441207,6.711452206299794,8.94841991315838,11.185387620016968,13.422355326875554,15.659323033734141,17.89629074059273,20.133258447451315,22.370226154309904,24.60719386116849,26.844161568027076,29.081129274885665,31.318096981744254,33.55506468860284,35.79203239546143,38.02900010232002,40.265967809178605,42.50293551603719,44.73990322289578,46.97687092975436,49.21383863661295,51.450806343471534,53.68777405033012,55.924741757188706,58.16170946404729,60.398677170905884,62.63564487776447,64.87261258462306,67.10958029148165,69.34654799834023,71.58351570519882,73.8204834120574,76.05745111891599,78.29441882577459,80.53138653263316,82.76835423949176,85.00532194635034,87.24228965320893,89.4792573600675,91.7162250669261,93.95319277378468,96.19016048064327,98.42712818750185,100.66409589436044,102.90106360121904,105.13803130807761,107.37499901493621,109.6119667217948,111.8489344286534
500,0.1,400,3.33e-05,5,0.0005809349912599587,0.0006397988006709197,0.0006941182686413364,0.0007464141894426807,0.0007980211534693835,0.0008472928684503754,0.0008965645834313675,0.0009458362984123595,0.0009951080133933517,0.0010437786504320808,0.001091731136486863,0.0011396836225416448,0.001187636108596427,0.001235588594651209,0.001283541080705991,0.001331493566760773,0.001379446052815555,0.001427398538870337,0.0014753510249251192,0.0015229444310865608,0.0015705028679266905,0.00161806130476682,0.0016656197416069496,0.0017131781784470793,0.0017607366152872087,0.0018082950521273384,0.0018558534889674678,0.0019034119258075975,0.0019509703626477272,0.001998528799487857,0.0020460872363279865,0.0020936456731681157,0.0021412018166339654,0.0021886577222682444,0.002236113627902524,0.0022835695335368033,0.0023310254391710823,0.0023784813448053613,0.002425937250439641,0.0024733931560739202,0.0025208490617081992,0.0025683049673424782,0.0026157608729767577,0.002663216778611037,0.002710672684245316,0.002758128589879595,0.0028055759461327605,0.0028529678012323735,0.002900359656331987,0.0029477515114316
1000,0.1,500,3.33e-05,2,0.11071304815408964,0.22087013913469095,0.3310272301152923,0.4411843210958936,0.5513414120764949,0.6614985030570961,0.7716555940376975,0.8818126850182988,0.9919697759989001,1.1021268669795015,1.212283957960103,1.3224410489407041,1.4325981399213055,1.5427552309019066,1.652912321882508,1.7630694128631093,1.8732265038437104,1.983383594824312,2.0935406858049133,2.2036977767855146,2.313854867766116,2.4240119587467173,2.5341690497273186,2.64432614070792,2.7544832316885213,2.864640322669122,2.9747974136497235,3.084954504630325,3.195111595610926,3.3052686865915275,3.415425777572129,3.52558286855273,3.635739959533331,3.7458970505139324,3.8560541414945337,3.966211232475135,4.076368323455736,4.186525414436337,4.296682505416938,4.40683959639754,4.516996687378142,4.627153778358743,4.737310869339344,4.847467960319946,4.957625051300547,5.067782142281149,5.17793923326175,5.2880963242423515,5.398253415222953,5.508410506203554
500,0.1,500,3.33e-05,1,2.2332290328976927,4.465905641819696,6.698582250741701,8.931258859663705,11.16393546858571,13.396612077507713,15.62928868642972,17.861965295351723,20.09464190427373,22.327318513195735,24.559995122117737,26.792671731039743,29.025348339961745,31.25802494888375,33.49070155780576,35.723378166727755,37.95605477564976,40.18873138457177,42.42140799349377,44.65408460241577,46.88676121133778,49.11943782025978,51.35211442918179,53.58479103810379,55.817467647025794,58.0501442559478,60.282820864869805,62.51549747379181,64.74817408271382,66.98085069163582,69.21352730055783,71.44620390947983,73.67888051840184,75.91155712732385,78.14423373624585,80.37691034516786,82.60958695408985,84.84226356301185,87.07494017193386,89.30761678085587,91.54029338977787,93.77296999869988,96.00564660762188,98.23832321654388,100.4709998254659,102.7036764343879,104.93635304330991,107.16902965223191,109.40170626115392,111.63438287007592
1500,0.1,500,3.33e-05,2,0.10875242788066257,0.2164955400420098,0.324238652203357,0.43198176436470426,0.5397248765260515,0.6474679886873987,0.755211100848746,0.8629542130100932,0.9706973251714405,1.0784404373327878,1.1861835494941348,1.2939266616554823,1.4016697738168293,1.5094128859781768,1.6171559981395238,1.724899110300871,1.8326422224622183,1.9403853346235655,2.048128446784913,2.15587155894626,2.2636146711076073,2.3713577832689543,2.4791008954303013,2.586844007591649,2.694587119752996,2.802330231914343,2.91007334407569,3.0178164562370373,3.1255595683983843,3.233302680559732,3.341045792721079,3.4487889048824263,3.5565320170437733,3.6642751292051208,3.7720182413664682,3.8797613535278153,3.9875044656891627,4.09524757785051,4.202990690011857,4.310733802173204,4.418476914334551,4.526220026495899,4.633963138657246,4.741706250818593,4.849449362979941,4.957192475141288,5.064935587302635,5.172678699463982,5.28042181162533,5.388164923786677
