tau_sat,b,tau_0,gamma_0,n,g1_phi_1_start,g1_phi_1_end,g1_Phi_start,g1_Phi_end,g1_phi_2_start,g1_phi_2_end,g2_phi_1_start,g2_phi_1_end,g2_Phi_start,g2_Phi_end,g2_phi_2_start,g2_phi_2_end,g3_phi_1_start,g3_phi_1_end,g3_Phi_start,g3_Phi_end,g3_phi_2_start,g3_phi_2_end,g4_phi_1_start,g4_phi_1_end,g4_Phi_start,g4_Phi_end,g4_phi_2_start,g4_phi_2_end,g5_phi_1_start,g5_phi_1_end,g5_Phi_start,g5_Phi_end,g5_phi_2_start,g5_phi_2_end
50.0,0.1,50.0,3.333e-05,2.0,2.1426,2.285,0.42224,0.30025,4.7628,4.6056,2.1477,2.0459,1.4843,1.5146,4.1844,4.2002,1.3936,1.3045,0.60379,0.60763,5.4026,5.3506,1.946,1.9089,1.3867,1.3506,4.3201,4.3486,0.98907,0.96918,0.5772,0.57049,5.1487,5.2484
50.0,0.1,100.0,3.333e-05,2.0,2.1426,2.2848,0.42224,0.30034,4.7628,4.6058,2.1477,2.046,1.4843,1.5146,4.1844,4.2002,1.3936,1.3046,0.60379,0.60757,5.4026,5.3506,1.946,1.909,1.3867,1.3507,4.3201,4.3485,0.98907,0.96924,0.5772,0.57047,5.1487,5.2484
50.0,0.1,200.0,3.333e-05,2.0,2.1426,2.2845,0.42224,0.30053,4.7628,4.606,2.1477,2.0462,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60746,5.4026,5.3508,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96935,0.5772,0.57048,5.1487,5.2481
50.0,0.1,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30092,4.7628,4.6064,2.1477,2.0467,1.4843,1.5146,4.1844,4.2,1.3936,1.3048,0.60379,0.60724,5.4026,5.3512,1.946,1.9095,1.3867,1.351,4.3201,4.3481,0.98907,0.96959,0.5772,0.57055,5.1487,5.2475
50.0,0.1,800.0,3.333e-05,2.0,2.1426,2.2833,0.42224,0.3017,4.7628,4.6072,2.1477,2.0475,1.4843,1.5145,4.1844,4.1999,1.3936,1.305,0.60379,0.60683,5.4026,5.3518,1.946,1.9102,1.3867,1.3515,4.3201,4.3476,0.98907,0.97006,0.5772,0.5707,5.1487,5.2462
50.0,0.2,50.0,3.333e-05,2.0,2.1426,2.2852,0.42224,0.30026,4.7628,4.6055,2.1477,2.0458,1.4843,1.5145,4.1844,4.2003,1.3936,1.3045,0.60379,0.60762,5.4026,5.3506,1.946,1.9089,1.3867,1.3507,4.3201,4.3486,0.98907,0.96918,0.5772,0.57055,5.1487,5.2483
50.0,0.2,100.0,3.333e-05,2.0,2.1426,2.2849,0.42224,0.30035,4.7628,4.6057,2.1477,2.046,1.4843,1.5146,4.1844,4.2002,1.3936,1.3046,0.60379,0.60756,5.4026,5.3506,1.946,1.909,1.3867,1.3507,4.3201,4.3485,0.98907,0.96924,0.5772,0.5705,5.1487,5.2483
50.0,0.2,200.0,3.333e-05,2.0,2.1426,2.2845,0.42224,0.30055,4.7628,4.606,2.1477,2.0462,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60745,5.4026,5.3508,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96936,0.5772,0.57051,5.1487,5.248
50.0,0.2,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30093,4.7628,4.6064,2.1477,2.0467,1.4843,1.5145,4.1844,4.2,1.3936,1.3048,0.60379,0.60724,5.4026,5.3512,1.946,1.9095,1.3867,1.351,4.3201,4.3481,0.98907,0.96959,0.5772,0.57056,5.1487,5.2474
50.0,0.2,800.0,3.333e-05,2.0,2.1426,2.2833,0.42224,0.30171,4.7628,4.6072,2.1477,2.0475,1.4843,1.5145,4.1844,4.1999,1.3936,1.305,0.60379,0.60682,5.4026,5.3519,1.946,1.9102,1.3867,1.3515,4.3201,4.3476,0.98907,0.97006,0.5772,0.57071,5.1487,5.2462
50.0,0.4,50.0,3.333e-05,2.0,2.1426,2.2854,0.42224,0.30028,4.7628,4.6054,2.1477,2.0458,1.4843,1.5144,4.1844,4.2004,1.3936,1.3045,0.60379,0.60762,5.4026,5.3506,1.946,1.9089,1.3867,1.3507,4.3201,4.3487,0.98907,0.96917,0.5772,0.57061,5.1487,5.2482
50.0,0.4,100.0,3.333e-05,2.0,2.1426,2.285,0.42224,0.30037,4.7628,4.6057,2.1477,2.046,1.4843,1.5145,4.1844,4.2003,1.3936,1.3046,0.60379,0.60756,5.4026,5.3507,1.946,1.909,1.3867,1.3507,4.3201,4.3485,0.98907,0.96924,0.5772,0.57055,5.1487,5.2482
50.0,0.4,200.0,3.333e-05,2.0,2.1426,2.2846,0.42224,0.30057,4.7628,4.606,2.1477,2.0462,1.4843,1.5145,4.1844,4.2002,1.3936,1.3047,0.60379,0.60745,5.4026,5.3508,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96937,0.5772,0.57053,5.1487,5.248
50.0,0.4,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30095,4.7628,4.6064,2.1477,2.0467,1.4843,1.5145,4.1844,4.2001,1.3936,1.3048,0.60379,0.60723,5.4026,5.3512,1.946,1.9096,1.3867,1.351,4.3201,4.3481,0.98907,0.9696,0.5772,0.57058,5.1487,5.2474
50.0,0.4,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30173,4.7628,4.6072,2.1477,2.0475,1.4843,1.5145,4.1844,4.1999,1.3936,1.305,0.60379,0.60682,5.4026,5.3519,1.946,1.9102,1.3867,1.3515,4.3201,4.3476,0.98907,0.97007,0.5772,0.57072,5.1487,5.2461
50.0,0.8,50.0,3.333e-05,2.0,2.1426,2.2855,0.42224,0.3003,4.7628,4.6053,2.1477,2.0458,1.4843,1.5144,4.1844,4.2005,1.3936,1.3045,0.60379,0.60761,5.4026,5.3506,1.946,1.9089,1.3867,1.3507,4.3201,4.3487,0.98907,0.96917,0.5772,0.57064,5.1487,5.2482
50.0,0.8,100.0,3.333e-05,2.0,2.1426,2.2851,0.42224,0.3004,4.7628,4.6056,2.1477,2.046,1.4843,1.5145,4.1844,4.2003,1.3936,1.3046,0.60379,0.60755,5.4026,5.3507,1.946,1.909,1.3867,1.3507,4.3201,4.3485,0.98907,0.96924,0.5772,0.57057,5.1487,5.2482
50.0,0.8,200.0,3.333e-05,2.0,2.1426,2.2846,0.42224,0.30059,4.7628,4.606,2.1477,2.0462,1.4843,1.5145,4.1844,4.2002,1.3936,1.3046,0.60379,0.60744,5.4026,5.3509,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96937,0.5772,0.57055,5.1487,5.2479
50.0,0.8,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30098,4.7628,4.6064,2.1477,2.0467,1.4843,1.5145,4.1844,4.2001,1.3936,1.3048,0.60379,0.60722,5.4026,5.3512,1.946,1.9096,1.3867,1.3511,4.3201,4.3481,0.98907,0.96961,0.5772,0.57059,5.1487,5.2473
50.0,0.8,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30176,4.7628,4.6072,2.1477,2.0476,1.4843,1.5144,4.1844,4.1999,1.3936,1.305,0.60379,0.60681,5.4026,5.3519,1.946,1.9102,1.3867,1.3515,4.3201,4.3476,0.98907,0.97009,0.5772,0.57073,5.1487,5.2461
50.0,1.6,50.0,3.333e-05,2.0,2.1426,2.2854,0.42224,0.30031,4.7628,4.6054,2.1477,2.0459,1.4843,1.5144,4.1844,4.2004,1.3936,1.3045,0.60379,0.6076,5.4026,5.3506,1.946,1.9089,1.3867,1.3507,4.3201,4.3486,0.98907,0.96916,0.5772,0.57059,5.1487,5.2482
50.0,1.6,100.0,3.333e-05,2.0,2.1426,2.285,0.42224,0.30041,4.7628,4.6057,2.1477,2.046,1.4843,1.5145,4.1844,4.2003,1.3936,1.3046,0.60379,0.60754,5.4026,5.3507,1.946,1.909,1.3867,1.3507,4.3201,4.3485,0.98907,0.96924,0.5772,0.57055,5.1487,5.2482
50.0,1.6,200.0,3.333e-05,2.0,2.1426,2.2846,0.42224,0.3006,4.7628,4.606,2.1477,2.0463,1.4843,1.5145,4.1844,4.2002,1.3936,1.3047,0.60379,0.60743,5.4026,5.3509,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96937,0.5772,0.57054,5.1487,5.2479
50.0,1.6,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30099,4.7628,4.6064,2.1477,2.0467,1.4843,1.5145,4.1844,4.2001,1.3936,1.3048,0.60379,0.60721,5.4026,5.3512,1.946,1.9096,1.3867,1.3511,4.3201,4.3481,0.98907,0.96962,0.5772,0.57059,5.1487,5.2473
50.0,1.6,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30177,4.7628,4.6072,2.1477,2.0476,1.4843,1.5144,4.1844,4.1999,1.3936,1.305,0.60379,0.6068,5.4026,5.3519,1.946,1.9103,1.3867,1.3515,4.3201,4.3476,0.98907,0.97009,0.5772,0.57074,5.1487,5.2461
50.0,3.2,50.0,3.333e-05,2.0,2.1426,2.2852,0.42224,0.30032,4.7628,4.6055,2.1477,2.0459,1.4843,1.5145,4.1844,4.2003,1.3936,1.3046,0.60379,0.60758,5.4026,5.3506,1.946,1.909,1.3867,1.3507,4.3201,4.3486,0.98907,0.96917,0.5772,0.5705,5.1487,5.2483
50.0,3.2,100.0,3.333e-05,2.0,2.1426,2.2849,0.42224,0.30042,4.7628,4.6058,2.1477,2.0461,1.4843,1.5145,4.1844,4.2002,1.3936,1.3046,0.60379,0.60753,5.4026,5.3507,1.946,1.9091,1.3867,1.3507,4.3201,4.3485,0.98907,0.96925,0.5772,0.57049,5.1487,5.2482
50.0,3.2,200.0,3.333e-05,2.0,2.1426,2.2845,0.42224,0.30061,4.7628,4.606,2.1477,2.0463,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60742,5.4026,5.3509,1.946,1.9093,1.3867,1.3508,4.3201,4.3483,0.98907,0.96937,0.5772,0.57051,5.1487,5.248
50.0,3.2,400.0,3.333e-05,2.0,2.1426,2.284,0.42224,0.301,4.7628,4.6065,2.1477,2.0467,1.4843,1.5145,4.1844,4.2,1.3936,1.3048,0.60379,0.6072,5.4026,5.3512,1.946,1.9096,1.3867,1.3511,4.3201,4.3481,0.98907,0.96962,0.5772,0.57057,5.1487,5.2473
50.0,3.2,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30178,4.7628,4.6072,2.1477,2.0476,1.4843,1.5145,4.1844,4.1999,1.3936,1.305,0.60379,0.60679,5.4026,5.3519,1.946,1.9103,1.3867,1.3515,4.3201,4.3475,0.98907,0.9701,0.5772,0.57072,5.1487,5.2461
50.0,6.4,50.0,3.333e-05,2.0,2.1426,2.2849,0.42224,0.30032,4.7628,4.6057,2.1477,2.046,1.4843,1.5146,4.1844,4.2002,1.3936,1.3046,0.60379,0.60758,5.4026,5.3506,1.946,1.909,1.3867,1.3507,4.3201,4.3486,0.98907,0.96919,0.5772,0.57045,5.1487,5.2484
50.0,6.4,100.0,3.333e-05,2.0,2.1426,2.2847,0.42224,0.30042,4.7628,4.6059,2.1477,2.0461,1.4843,1.5146,4.1844,4.2001,1.3936,1.3046,0.60379,0.60752,5.4026,5.3507,1.946,1.9091,1.3867,1.3507,4.3201,4.3485,0.98907,0.96926,0.5772,0.57045,5.1487,5.2483
50.0,6.4,200.0,3.333e-05,2.0,2.1426,2.2844,0.42224,0.30061,4.7628,4.6061,2.1477,2.0463,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60741,5.4026,5.3509,1.946,1.9093,1.3867,1.3508,4.3201,4.3483,0.98907,0.96938,0.5772,0.57048,5.1487,5.248
50.0,6.4,400.0,3.333e-05,2.0,2.1426,2.284,0.42224,0.301,4.7628,4.6065,2.1477,2.0467,1.4843,1.5145,4.1844,4.2,1.3936,1.3048,0.60379,0.6072,5.4026,5.3512,1.946,1.9096,1.3867,1.3511,4.3201,4.3481,0.98907,0.96962,0.5772,0.57056,5.1487,5.2474
50.0,6.4,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30178,4.7628,4.6072,2.1477,2.0476,1.4843,1.5145,4.1844,4.1999,1.3936,1.305,0.60379,0.60678,5.4026,5.3519,1.946,1.9103,1.3867,1.3515,4.3201,4.3475,0.98907,0.9701,0.5772,0.57072,5.1487,5.2461
50.0,12.8,50.0,3.333e-05,2.0,2.1426,2.2848,0.42224,0.30032,4.7628,4.6058,2.1477,2.046,1.4843,1.5146,4.1844,4.2001,1.3936,1.3046,0.60379,0.60757,5.4026,5.3506,1.946,1.909,1.3867,1.3506,4.3201,4.3485,0.98907,0.96921,0.5772,0.57043,5.1487,5.2484
50.0,12.8,100.0,3.333e-05,2.0,2.1426,2.2846,0.42224,0.30042,4.7628,4.6059,2.1477,2.0461,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60752,5.4026,5.3507,1.946,1.9091,1.3867,1.3507,4.3201,4.3485,0.98907,0.96927,0.5772,0.57044,5.1487,5.2483
50.0,12.8,200.0,3.333e-05,2.0,2.1426,2.2844,0.42224,0.30061,4.7628,4.6061,2.1477,2.0463,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60741,5.4026,5.3509,1.946,1.9093,1.3867,1.3508,4.3201,4.3483,0.98907,0.96939,0.5772,0.57048,5.1487,5.248
50.0,12.8,400.0,3.333e-05,2.0,2.1426,2.284,0.42224,0.301,4.7628,4.6065,2.1477,2.0467,1.4843,1.5146,4.1844,4.2,1.3936,1.3048,0.60379,0.60719,5.4026,5.3512,1.946,1.9096,1.3867,1.3511,4.3201,4.3481,0.98907,0.96962,0.5772,0.57055,5.1487,5.2474
50.0,12.8,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30178,4.7628,4.6072,2.1477,2.0476,1.4843,1.5145,4.1844,4.1999,1.3936,1.305,0.60379,0.60678,5.4026,5.3519,1.946,1.9103,1.3867,1.3516,4.3201,4.3475,0.98907,0.9701,0.5772,0.57071,5.1487,5.2461
50.0,25.6,50.0,3.333e-05,2.0,2.1426,2.2847,0.42224,0.30032,4.7628,4.6058,2.1477,2.046,1.4843,1.5146,4.1844,4.2001,1.3936,1.3046,0.60379,0.60757,5.4026,5.3506,1.946,1.909,1.3867,1.3506,4.3201,4.3485,0.98907,0.96922,0.5772,0.57042,5.1487,5.2484
50.0,25.6,100.0,3.333e-05,2.0,2.1426,2.2846,0.42224,0.30042,4.7628,4.6059,2.1477,2.0461,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60752,5.4026,5.3507,1.946,1.9091,1.3867,1.3507,4.3201,4.3484,0.98907,0.96928,0.5772,0.57044,5.1487,5.2483
50.0,25.6,200.0,3.333e-05,2.0,2.1426,2.2844,0.42224,0.30061,4.7628,4.6061,2.1477,2.0463,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60741,5.4026,5.3509,1.946,1.9093,1.3867,1.3508,4.3201,4.3483,0.98907,0.96939,0.5772,0.57047,5.1487,5.248
50.0,25.6,400.0,3.333e-05,2.0,2.1426,2.2839,0.42224,0.301,4.7628,4.6065,2.1477,2.0468,1.4843,1.5146,4.1844,4.2,1.3936,1.3048,0.60379,0.60719,5.4026,5.3512,1.946,1.9096,1.3867,1.3511,4.3201,4.348,0.98907,0.96962,0.5772,0.57055,5.1487,5.2474
50.0,25.6,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30178,4.7628,4.6073,2.1477,2.0476,1.4843,1.5145,4.1844,4.1999,1.3936,1.305,0.60379,0.60678,5.4026,5.3519,1.946,1.9103,1.3867,1.3516,4.3201,4.3475,0.98907,0.9701,0.5772,0.57071,5.1487,5.2461
100.0,0.1,50.0,3.333e-05,2.0,2.1426,2.2852,0.42224,0.30026,4.7628,4.6055,2.1477,2.0458,1.4843,1.5145,4.1844,4.2004,1.3936,1.3045,0.60379,0.60762,5.4026,5.3506,1.946,1.9089,1.3867,1.3507,4.3201,4.3486,0.98907,0.96918,0.5772,0.57057,5.1487,5.2483
100.0,0.1,100.0,3.333e-05,2.0,2.1426,2.2849,0.42224,0.30036,4.7628,4.6057,2.1477,2.046,1.4843,1.5145,4.1844,4.2002,1.3936,1.3046,0.60379,0.60756,5.4026,5.3507,1.946,1.909,1.3867,1.3507,4.3201,4.3485,0.98907,0.96924,0.5772,0.57051,5.1487,5.2483
100.0,0.1,200.0,3.333e-05,2.0,2.1426,2.2845,0.42224,0.30055,4.7628,4.606,2.1477,2.0462,1.4843,1.5146,4.1844,4.2001,1.3936,1.3047,0.60379,0.60745,5.4026,5.3508,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96936,0.5772,0.57051,5.1487,5.248
100.0,0.1,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30093,4.7628,4.6064,2.1477,2.0467,1.4843,1.5145,4.1844,4.2,1.3936,1.3048,0.60379,0.60724,5.4026,5.3512,1.946,1.9095,1.3867,1.351,4.3201,4.3481,0.98907,0.96959,0.5772,0.57057,5.1487,5.2474
100.0,0.1,800.0,3.333e-05,2.0,2.1426,2.2833,0.42224,0.30171,4.7628,4.6072,2.1477,2.0475,1.4843,1.5145,4.1844,4.1999,1.3936,1.305,0.60379,0.60682,5.4026,5.3519,1.946,1.9102,1.3867,1.3515,4.3201,4.3476,0.98907,0.97007,0.5772,0.57072,5.1487,5.2462
100.0,0.2,50.0,3.333e-05,2.0,2.1426,2.2855,0.42224,0.30029,4.7628,4.6053,2.1477,2.0458,1.4843,1.5144,4.1844,4.2005,1.3936,1.3044,0.60379,0.60762,5.4026,5.3506,1.946,1.9088,1.3867,1.3507,4.3201,4.3487,0.98907,0.96918,0.5772,0.57066,5.1487,5.2482
100.0,0.2,100.0,3.333e-05,2.0,2.1426,2.2851,0.42224,0.30038,4.7628,4.6056,2.1477,2.046,1.4843,1.5145,4.1844,4.2003,1.3936,1.3045,0.60379,0.60756,5.4026,5.3507,1.946,1.909,1.3867,1.3507,4.3201,4.3486,0.98907,0.96925,0.5772,0.57058,5.1487,5.2482
100.0,0.2,200.0,3.333e-05,2.0,2.1426,2.2846,0.42224,0.30057,4.7628,4.606,2.1477,2.0462,1.4843,1.5145,4.1844,4.2002,1.3936,1.3046,0.60379,0.60744,5.4026,5.3508,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96937,0.5772,0.57055,5.1487,5.2479
100.0,0.2,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30096,4.7628,4.6064,2.1477,2.0467,1.4843,1.5145,4.1844,4.2001,1.3936,1.3048,0.60379,0.60723,5.4026,5.3512,1.946,1.9096,1.3867,1.351,4.3201,4.3481,0.98907,0.96961,0.5772,0.57059,5.1487,5.2474
100.0,0.2,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30174,4.7628,4.6072,2.1477,2.0476,1.4843,1.5144,4.1844,4.1999,1.3936,1.305,0.60379,0.60681,5.4026,5.3519,1.946,1.9102,1.3867,1.3515,4.3201,4.3476,0.98907,0.97008,0.5772,0.57073,5.1487,5.2461
100.0,0.4,50.0,3.333e-05,2.0,2.1426,2.2858,0.42224,0.30033,4.7628,4.6052,2.1477,2.0457,1.4843,1.5143,4.1844,4.2006,1.3936,1.3044,0.60379,0.6076,5.4026,5.3506,1.946,1.9088,1.3867,1.3507,4.3201,4.3487,0.98907,0.96917,0.5772,0.57074,5.1487,5.248
100.0,0.4,100.0,3.333e-05,2.0,2.1426,2.2852,0.42224,0.30043,4.7628,4.6056,2.1477,2.0459,1.4843,1.5144,4.1844,4.2004,1.3936,1.3045,0.60379,0.60754,5.4026,5.3507,1.946,1.909,1.3867,1.3507,4.3201,4.3486,0.98907,0.96925,0.5772,0.57064,5.1487,5.248
100.0,0.4,200.0,3.333e-05,2.0,2.1426,2.2847,0.42224,0.30062,4.7628,4.6059,2.1477,2.0462,1.4843,1.5145,4.1844,4.2002,1.3936,1.3046,0.60379,0.60743,5.4026,5.3509,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96938,0.5772,0.5706,5.1487,5.2478
100.0,0.4,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.301,4.7628,4.6064,2.1477,2.0467,1.4843,1.5145,4.1844,4.2001,1.3936,1.3048,0.60379,0.60721,5.4026,5.3512,1.946,1.9096,1.3867,1.3511,4.3201,4.3481,0.98907,0.96962,0.5772,0.57062,5.1487,5.2473
100.0,0.4,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30178,4.7628,4.6072,2.1477,2.0476,1.4843,1.5144,4.1844,4.1999,1.3936,1.305,0.60379,0.6068,5.4026,5.3519,1.946,1.9103,1.3867,1.3515,4.3201,4.3476,0.98907,0.9701,0.5772,0.57075,5.1487,5.246
100.0,0.8,50.0,3.333e-05,2.0,2.1426,2.2859,0.42224,0.30038,4.7628,4.6051,2.1477,2.0458,1.4843,1.5142,4.1844,4.2007,1.3936,1.3044,0.60379,0.60758,5.4026,5.3507,1.946,1.9089,1.3867,1.3508,4.3201,4.3487,0.98907,0.96917,0.5772,0.57076,5.1487,5.2479
100.0,0.8,100.0,3.333e-05,2.0,2.1426,2.2853,0.42224,0.30047,4.7628,4.6055,2.1477,2.046,1.4843,1.5143,4.1844,4.2005,1.3936,1.3045,0.60379,0.60752,5.4026,5.3507,1.946,1.909,1.3867,1.3508,4.3201,4.3486,0.98907,0.96926,0.5772,0.57067,5.1487,5.2479
100.0,0.8,200.0,3.333e-05,2.0,2.1426,2.2848,0.42224,0.30066,4.7628,4.6059,2.1477,2.0463,1.4843,1.5144,4.1844,4.2003,1.3936,1.3046,0.60379,0.60741,5.4026,5.3509,1.946,1.9092,1.3867,1.3509,4.3201,4.3484,0.98907,0.9694,0.5772,0.57063,5.1487,5.2477
100.0,0.8,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30105,4.7628,4.6064,2.1477,2.0467,1.4843,1.5145,4.1844,4.2001,1.3936,1.3048,0.60379,0.60719,5.4026,5.3513,1.946,1.9096,1.3867,1.3511,4.3201,4.3481,0.98907,0.96964,0.5772,0.57065,5.1487,5.2472
100.0,0.8,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30183,4.7628,4.6072,2.1477,2.0476,1.4843,1.5144,4.1844,4.1999,1.3936,1.305,0.60379,0.60678,5.4026,5.3519,1.946,1.9103,1.3867,1.3516,4.3201,4.3475,0.98907,0.97013,0.5772,0.57077,5.1487,5.2459
100.0,1.6,50.0,3.333e-05,2.0,2.1426,2.2857,0.42224,0.3004,4.7628,4.6053,2.1477,2.0459,1.4843,1.5143,4.1844,4.2005,1.3936,1.3045,0.60379,0.60756,5.4026,5.3507,1.946,1.9089,1.3867,1.3507,4.3201,4.3487,0.98907,0.96918,0.5772,0.57068,5.1487,5.248
100.0,1.6,100.0,3.333e-05,2.0,2.1426,2.2852,0.42224,0.3005,4.7628,4.6056,2.1477,2.0461,1.4843,1.5144,4.1844,4.2004,1.3936,1.3045,0.60379,0.6075,5.4026,5.3508,1.946,1.9091,1.3867,1.3508,4.3201,4.3485,0.98907,0.96926,0.5772,0.57063,5.1487,5.2479
100.0,1.6,200.0,3.333e-05,2.0,2.1426,2.2847,0.42224,0.30069,4.7628,4.606,2.1477,2.0463,1.4843,1.5144,4.1844,4.2002,1.3936,1.3046,0.60379,0.60739,5.4026,5.351,1.946,1.9093,1.3867,1.3509,4.3201,4.3484,0.98907,0.9694,0.5772,0.5706,5.1487,5.2477
100.0,1.6,400.0,3.333e-05,2.0,2.1426,2.2841,0.42224,0.30108,4.7628,4.6065,2.1477,2.0468,1.4843,1.5145,4.1844,4.2001,1.3936,1.3048,0.60379,0.60717,5.4026,5.3513,1.946,1.9096,1.3867,1.3511,4.3201,4.3481,0.98907,0.96965,0.5772,0.57064,5.1487,5.2471
100.0,1.6,800.0,3.333e-05,2.0,2.1426,2.2832,0.42224,0.30186,4.7628,4.6073,2.1477,2.0477,1.4843,1.5144,4.1844,4.1999,1.3936,1.305,0.60379,0.60676,5.4026,5.352,1.946,1.9103,1.3867,1.3516,4.3201,4.3475,0.98907,0.97014,0.5772,0.57077,5.1487,5.2459
100.0,3.2,50.0,3.333e-05,2.0,2.1426,2.2853,0.42224,0.30041,4.7628,4.6055,2.1477,2.046,1.4843,1.5144,4.1844,4.2003,1.3936,1.3046,0.60379,0.60754,5.4026,5.3507,1.946,1.909,1.3867,1.3507,4.3201,4.3486,0.98907,0.96919,0.5772,0.57055,5.1487,5.2482
100.0,3.2,100.0,3.333e-05,2.0,2.1426,2.285,0.42224,0.30051,4.7628,4.6057,2.1477,2.0461,1.4843,1.5145,4.1844,4.2003,1.3936,1.3046,0.60379,0.60748,5.4026,5.3508,1.946,1.9091,1.3867,1.3508,4.3201,4.3485,0.98907,0.96927,0.5772,0.57054,5.1487,5.2481
100.0,3.2,200.0,3.333e-05,2.0,2.1426,2.2846,0.42224,0.3007,4.7628,4.6061,2.1477,2.0464,1.4843,1.5145,4.1844,4.2002,1.3936,1.3047,0.60379,0.60737,5.4026,5.351,1.946,1.9093,1.3867,1.3509,4.3201,4.3483,0.98907,0.96941,0.5772,0.57055,5.1487,5.2478
100.0,3.2,400.0,3.333e-05,2.0,2.1426,2.284,0.42224,0.30109,4.7628,4.6065,2.1477,2.0468,1.4843,1.5145,4.1844,4.2001,1.3936,1.3048,0.60379,0.60716,5.4026,5.3513,1.946,1.9097,1.3867,1.3511,4.3201,4.348,0.98907,0.96966,0.5772,0.5706,5.1487,5.2472
100.0,3.2,800.0,3.333e-05,2.0,2.1426,2.2831,0.42224,0.30187,4.7628,4.6073,2.1477,2.0477,1.4843,1.5144,4.1844,4.1999,1.3936,1.305,0.60379,0.60675,5.4026,5.352,1.946,1.9103,1.3867,1.3516,4.3201,4.3475,0.98907,0.97014,0.5772,0.57075,5.1487,5.2459
100.0,6.4,50.0,3.333e-05,2.0,2.1426,2.285,0.42224,0.30041,4.7628,4.6057,2.1477,2.0461,1.4843,1.5145,4.1844,4.2002,1.3936,1.3046,0.60379,0.60752,5.4026,5.3507,1.946,1.9091,1.3867,1.3507,4.3201,4.3485,0.98907,0.96922,0.5772,0.57047,5.1487,5.2483
100.0,6.4,100.0,3.333e-05,2.0,2.1426,2.2847,0.42224,0.30051,4.7628,4.6059,2.1477,2.0462,1.4843,1.5145,4.1844,4.2002,1.3936,1.3047,0.60379,0.60747,5.4026,5.3508,1.946,1.9092,1.3867,1.3508,4.3201,4.3484,0.98907,0.96929,0.5772,0.57048,5.1487,5.2481
100.0,6.4,200.0,3.333e-05,2.0,2.1426,2.2844,0.42224,0.3007,4.7628,4.6061,2.1477,2.0464,1.4843,1.5145,4.1844,4.2001,1.3936,1.3047,0.60379,0.60736,5.4026,5.351,1.946,1.9093,1.3867,1.3509,4.3201,4.3483,0.98907,0.96942,0.5772,0.57051,5.1487,5.2478
100.0,6.4,400.0,3.333e-05,2.0,2.1426,2.2839,0.42224,0.30109,4.7628,4.6066,2.1477,2.0468,1.4843,1.5145,4.1844,4.2,1.3936,1.3048,0.60379,0.60715,5.4026,5.3513,1.946,1.9097,1.3867,1.3511,4.3201,4.348,0.98907,0.96966,0.5772,0.57058,5.1487,5.2472
100.0,6.4,800.0,3.333e-05,2.0,2.1426,2.2831,0.42224,0.30187,4.7628,4.6073,2.1477,2.0477,1.4843,1.5144,4.1844,4.1999,1.3936,1.305,0.60379,0.60674,5.4026,5.352,1.946,1.9104,1.3867,1.3516,4.3201,4.3475,0.98907,0.97014,0.5772,0.57074,5.1487,5.2459
