tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
100.0,2.0,200.0,3.333e-05,1.0,0.2,3.9659e-15,698.93,902.14,982.45,1023.7,1050.4,1073.1,1093.2,1111.9,1128.8,1145.3,1161.1,1175.8,1190.2,1203.7,1216.6,1228.9,1240.8,1251.9,1261.9,1272.0,1281.8,1291.0,1299.8,1307.7,1315.0,1322.5,1330.0,1337.0,1343.5
100.0,2.0,200.0,3.333e-05,2.0,0.2,4.4066e-15,709.16,805.05,832.4,850.48,866.58,881.78,896.27,910.14,923.4,936.09,948.24,959.87,971.0,981.66,991.84,1001.6,1010.9,1019.9,1028.4,1036.6,1044.5,1052.0,1059.2,1066.1,1072.7,1079.0,1085.1,1090.8,1096.4
100.0,2.0,200.0,3.333e-05,4.0,0.2,-2.2033e-15,674.2,719.01,735.22,749.06,762.09,774.55,786.51,797.98,809.0,819.58,829.74,839.51,848.88,857.89,866.54,874.86,882.84,890.52,897.9,904.99,911.8,918.36,924.66,930.72,936.54,942.14,947.53,952.71,957.7
100.0,2.0,200.0,3.333e-05,8.0,0.2,5.2879e-15,638.27,666.3,680.24,692.75,704.6,715.94,726.85,737.35,747.44,757.16,766.52,775.51,784.18,792.52,800.54,808.27,815.7,822.86,829.75,836.39,842.77,848.93,854.85,860.57,866.07,871.37,876.48,881.4,886.15
100.0,2.0,200.0,3.333e-05,16.0,0.2,-5.2879e-15,615.84,639.1,652.68,664.94,676.45,687.43,697.97,708.11,717.86,727.23,736.23,744.89,753.23,761.26,769.0,776.47,783.66,790.62,797.31,803.77,810.0,816.01,821.83,827.44,832.82,837.97,842.95,847.74,852.35
100.0,2.0,200.0,3.333e-05,32.0,0.2,-3.5253e-15,603.44,625.78,639.28,651.5,662.88,673.7,684.07,694.03,703.6,712.79,721.61,730.07,738.22,746.08,753.66,760.99,768.08,774.91,781.54,787.93,794.07,800.03,805.79,811.36,816.71,821.83,826.74,831.44,835.94
100.0,4.0,200.0,3.333e-05,1.0,0.2,-4.8473e-15,701.63,915.83,1011.4,1068.6,1110.7,1145.7,1176.3,1203.3,1228.1,1250.5,1270.5,1289.4,1305.9,1321.3,1334.6,1346.6,1358.9,1369.7,1379.2,1387.6,1395.4,1401.3,1407.6,1413.5,1418.9,1423.4,1427.9,1431.8,1435.1
100.0,4.0,200.0,3.333e-05,2.0,0.2,-1.7626e-15,712.8,821.55,862.86,893.35,920.17,944.56,966.89,987.33,1006.1,1023.2,1039.0,1053.4,1066.6,1078.7,1089.8,1100.0,1109.2,1117.8,1125.6,1132.7,1139.4,1145.4,1151.0,1156.1,1160.8,1165.0,1169.0,1172.7,1176.0
100.0,4.0,200.0,3.333e-05,4.0,0.2,-2.2033e-15,678.56,735.71,763.49,787.47,809.35,829.45,847.97,865.03,880.76,895.26,908.62,920.95,932.31,942.78,952.44,961.36,969.58,977.18,984.19,990.67,996.66,1002.2,1007.3,1012.1,1016.4,1020.5,1024.3,1027.8,1031.1
100.0,4.0,200.0,3.333e-05,8.0,0.2,2.644e-15,643.15,682.75,707.08,728.73,748.55,766.83,783.69,799.26,813.66,826.97,839.27,850.65,861.17,870.89,879.89,888.22,895.93,903.07,909.68,915.81,921.5,926.79,931.68,936.24,940.49,944.43,948.11,951.52,954.72
100.0,4.0,200.0,3.333e-05,16.0,0.2,4.4066e-15,621.02,655.36,678.83,699.82,718.92,736.52,752.74,767.73,781.58,794.37,806.18,817.11,827.2,836.56,845.23,853.27,860.72,867.64,874.06,880.04,885.61,890.79,895.63,900.15,904.33,908.2,911.8,915.16,918.29
100.0,4.0,200.0,3.333e-05,32.0,0.2,4.4066e-16,608.74,641.95,665.09,685.83,704.67,721.95,737.87,752.57,766.15,778.67,790.23,800.89,810.76,819.89,828.36,836.23,843.56,850.38,856.74,862.66,868.15,873.27,878.09,882.59,886.77,890.66,894.23,897.53,900.58
100.0,8.0,200.0,3.333e-05,1.0,0.2,-2.644e-15,707.1,940.55,1060.7,1139.6,1198.9,1245.8,1284.5,1316.9,1343.3,1363.6,1382.3,1398.4,1411.2,1421.7,1430.3,1437.3,1442.5,1447.3,1451.0,1454.2,1456.5,1458.9,1460.9,1462.4,1463.4,1464.6,1465.4,1466.0,1466.6
100.0,8.0,200.0,3.333e-05,2.0,0.2,3.5253e-15,719.71,850.78,913.69,960.86,999.8,1032.5,1060.1,1083.3,1102.9,1119.2,1133.0,1144.7,1154.5,1162.7,1169.6,1175.4,1180.3,1184.5,1188.1,1191.1,1193.7,1195.8,1197.8,1199.4,1200.9,1202.1,1203.2,1204.2,1205.1
100.0,8.0,200.0,3.333e-05,4.0,0.2,-6.1692e-15,686.82,765.43,811.04,848.53,880.31,907.33,930.31,949.86,966.49,980.63,992.66,1002.9,1011.6,1019.1,1025.4,1030.8,1035.5,1039.5,1043.0,1045.9,1048.5,1050.7,1052.7,1054.4,1056.0,1057.3,1058.5,1059.6,1060.6
100.0,8.0,200.0,3.333e-05,8.0,0.2,-1.7626e-15,652.39,712.02,752.25,785.97,814.64,839.09,859.96,877.79,893.0,906.01,917.15,926.67,934.83,941.84,947.87,953.06,957.55,961.43,964.81,967.76,970.34,972.61,974.62,976.41,978.01,979.45,980.75,981.93,983.01
100.0,8.0,200.0,3.333e-05,16.0,0.2,-5.7286e-15,630.79,684.31,722.79,755.2,782.69,806.12,826.1,843.17,857.75,870.23,880.89,890.01,897.85,904.58,910.4,915.44,919.81,923.62,926.95,929.89,932.49,934.79,936.88,938.76,940.43,941.89,943.23,944.44,945.54
100.0,8.0,200.0,3.333e-05,32.0,0.2,0.0,618.75,670.68,708.48,740.29,767.31,790.28,809.83,826.53,840.79,852.98,863.39,872.28,879.9,886.46,892.12,897.04,901.36,905.15,908.48,911.44,914.03,916.35,918.47,920.37,922.1,923.65,925.03,926.22,927.29
100.0,16.0,200.0,3.333e-05,1.0,0.2,0.0,716.77,980.29,1130.9,1230.3,1301.0,1351.4,1387.1,1412.1,1429.4,1441.8,1450.5,1456.3,1460.2,1462.9,1464.7,1466.1,1466.9,1467.4,1467.8,1468.1,1468.3,1468.5,1468.3,1468.1,1468.1,1468.4,1468.6,1466.8,1467.0
100.0,16.0,200.0,3.333e-05,2.0,0.2,6.1692e-15,732.22,897.84,987.4,1049.0,1093.2,1124.8,1147.5,1163.5,1174.9,1183.0,1188.8,1193.0,1196.0,1198.2,1199.9,1201.2,1202.1,1202.9,1203.6,1204.2,1204.6,1205.1,1205.5,1206.0,1206.3,1206.8,1207.1,1207.5,1207.8
100.0,16.0,200.0,3.333e-05,4.0,0.2,4.4066e-16,701.73,813.51,880.51,928.92,964.27,990.0,1008.7,1022.3,1032.2,1039.3,1044.6,1048.5,1051.4,1053.6,1055.3,1056.5,1057.6,1058.5,1059.2,1059.9,1060.4,1060.9,1061.4,1061.9,1062.3,1062.7,1063.1,1063.6,1063.9
100.0,16.0,200.0,3.333e-05,8.0,0.2,-4.8473e-15,668.98,759.39,818.19,861.17,892.66,915.7,932.55,944.89,953.97,960.67,965.66,969.42,972.28,974.48,976.22,977.61,978.75,979.73,980.56,981.31,981.99,982.62,983.21,983.78,984.33,984.87,985.4,985.91,986.43
100.0,16.0,200.0,3.333e-05,16.0,0.2,-4.4066e-15,648.31,731.07,786.78,827.65,857.62,879.52,895.55,907.33,916.0,922.44,927.24,930.86,933.63,935.8,937.53,938.95,940.14,941.17,942.08,942.91,943.69,944.43,945.15,945.87,946.53,947.14,947.73,948.3,948.85
100.0,16.0,200.0,3.333e-05,32.0,0.2,5.2879e-15,636.66,717.04,771.51,811.36,840.68,862.1,877.75,889.21,897.68,903.96,908.65,912.16,914.83,916.92,918.6,919.99,921.21,922.29,923.27,924.17,925.0,925.79,926.59,927.35,928.08,928.8,929.46,930.02,930.55
100.0,0.25,400.0,3.333e-05,1.0,0.2,-2.644e-15,949.99,1403.7,1646.9,1783.8,1862.7,1908.6,1936.5,1953.9,1964.6,1972.0,1978.0,1982.7,1986.4,1989.7,1993.0,1995.8,1999.1,2002.2,2005.2,2008.0,2010.3,2013.1,2016.0,2018.7,2021.7,2024.2,2026.5,2029.1,2031.9
100.0,0.25,400.0,3.333e-05,2.0,0.2,-8.8132e-16,1063.1,1419.5,1538.3,1580.8,1597.6,1605.4,1610.1,1613.5,1616.5,1619.4,1622.0,1624.8,1627.5,1630.1,1632.7,1635.3,1638.0,1640.6,1643.2,1645.8,1648.3,1650.9,1653.4,1656.0,1658.5,1661.1,1663.6,1666.1,1668.6
