tau_sat,b,tau_0,gamma_0,n,g1_phi_1_start,g1_phi_1_end,g1_Phi_start,g1_Phi_end,g1_phi_2_start,g1_phi_2_end,g2_phi_1_start,g2_phi_1_end,g2_Phi_start,g2_Phi_end,g2_phi_2_start,g2_phi_2_end,g3_phi_1_start,g3_phi_1_end,g3_Phi_start,g3_Phi_end,g3_phi_2_start,g3_phi_2_end,g4_phi_1_start,g4_phi_1_end,g4_Phi_start,g4_Phi_end,g4_phi_2_start,g4_phi_2_end,g5_phi_1_start,g5_phi_1_end,g5_Phi_start,g5_Phi_end,g5_phi_2_start,g5_phi_2_end
800.0,6.4,400.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3019,1.8218,1.7655,5.9657,5.8136,2.053,2.0368,2.1276,2.0773,5.7467,5.7857,2.4155,2.413,1.3144,1.3848,5.0433,4.9748,2.7234,2.6157,1.1961,1.1222,0.14859,0.22794,2.6323,2.6355,2.7999,2.8968
800.0,6.4,800.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3025,1.8218,1.7664,5.9657,5.8159,2.053,2.0371,2.1276,2.078,5.7467,5.7881,2.4155,2.4136,1.3144,1.3844,5.0433,4.9755,2.7234,2.6172,1.1961,1.123,0.14859,0.22518,2.6323,2.6354,2.7999,2.8954
800.0,12.8,50.0,3.333e-05,2.0,5.4619,5.4432,2.3446,2.3013,1.8218,1.7648,5.9657,5.8115,2.053,2.0364,2.1276,2.0767,5.7467,5.7837,2.4155,2.4126,1.3144,1.3851,5.0433,4.9741,2.7234,2.6144,1.1961,1.1214,0.14859,0.23041,2.6323,2.6355,2.7999,2.8981
800.0,12.8,100.0,3.333e-05,2.0,5.4619,5.4433,2.3446,2.3014,1.8218,1.7649,5.9657,5.8118,2.053,2.0365,2.1276,2.0768,5.7467,5.784,2.4155,2.4127,1.3144,1.385,5.0433,4.9742,2.7234,2.6146,1.1961,1.1215,0.14859,0.23006,2.6323,2.6355,2.7999,2.8979
800.0,12.8,200.0,3.333e-05,2.0,5.4619,5.4433,2.3446,2.3015,1.8218,1.7651,5.9657,5.8124,2.053,2.0366,2.1276,2.077,5.7467,5.7847,2.4155,2.4129,1.3144,1.3849,5.0433,4.9744,2.7234,2.6149,1.1961,1.1217,0.14859,0.22935,2.6323,2.6355,2.7999,2.8976
800.0,12.8,400.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3018,1.8218,1.7655,5.9657,5.8136,2.053,2.0367,2.1276,2.0773,5.7467,5.7859,2.4155,2.4132,1.3144,1.3847,5.0433,4.9747,2.7234,2.6157,1.1961,1.1222,0.14859,0.22793,2.6323,2.6354,2.7999,2.8969
800.0,12.8,800.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3025,1.8218,1.7664,5.9657,5.8159,2.053,2.0371,2.1276,2.078,5.7467,5.7883,2.4155,2.4138,1.3144,1.3843,5.0433,4.9755,2.7234,2.6172,1.1961,1.123,0.14859,0.22512,2.6323,2.6354,2.7999,2.8956
800.0,25.6,50.0,3.333e-05,2.0,5.4619,5.4432,2.3446,2.3013,1.8218,1.7648,5.9657,5.8115,2.053,2.0364,2.1276,2.0767,5.7467,5.7839,2.4155,2.4128,1.3144,1.3849,5.0433,4.9741,2.7234,2.6144,1.1961,1.1214,0.14859,0.23041,2.6323,2.6355,2.7999,2.8983
800.0,25.6,100.0,3.333e-05,2.0,5.4619,5.4433,2.3446,2.3014,1.8218,1.7649,5.9657,5.8118,2.053,2.0365,2.1276,2.0768,5.7467,5.7843,2.4155,2.4129,1.3144,1.3849,5.0433,4.9742,2.7234,2.6146,1.1961,1.1215,0.14859,0.23004,2.6323,2.6355,2.7999,2.8981
800.0,25.6,200.0,3.333e-05,2.0,5.4619,5.4433,2.3446,2.3015,1.8218,1.7651,5.9657,5.8124,2.053,2.0365,2.1276,2.077,5.7467,5.7849,2.4155,2.413,1.3144,1.3847,5.0433,4.9744,2.7234,2.6149,1.1961,1.1217,0.14859,0.22931,2.6323,2.6355,2.7999,2.8977
800.0,25.6,400.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3018,1.8218,1.7655,5.9657,5.8136,2.053,2.0367,2.1276,2.0773,5.7467,5.7861,2.4155,2.4133,1.3144,1.3845,5.0433,4.9747,2.7234,2.6157,1.1961,1.1221,0.14859,0.22786,2.6323,2.6354,2.7999,2.897
800.0,25.6,800.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3025,1.8218,1.7664,5.9657,5.8159,2.053,2.0371,2.1276,2.078,5.7467,5.7883,2.4155,2.4139,1.3144,1.3841,5.0433,4.9755,2.7234,2.6172,1.1961,1.123,0.14859,0.22502,2.6323,2.6353,2.7999,2.8956
800.0,51.2,50.0,3.333e-05,2.0,5.4619,5.4432,2.3446,2.3013,1.8218,1.7648,5.9657,5.8115,2.053,2.0364,2.1276,2.0767,5.7467,5.784,2.4155,2.4129,1.3144,1.3847,5.0433,4.9741,2.7234,2.6144,1.1961,1.1214,0.14859,0.23033,2.6323,2.6355,2.7999,2.8984
800.0,51.2,100.0,3.333e-05,2.0,5.4619,5.4432,2.3446,2.3014,1.8218,1.7649,5.9657,5.8118,2.053,2.0364,2.1276,2.0768,5.7467,5.7843,2.4155,2.413,1.3144,1.3847,5.0433,4.9742,2.7234,2.6146,1.1961,1.1215,0.14859,0.22995,2.6323,2.6354,2.7999,2.8982
800.0,51.2,200.0,3.333e-05,2.0,5.4619,5.4433,2.3446,2.3015,1.8218,1.7651,5.9657,5.8124,2.053,2.0365,2.1276,2.0769,5.7467,5.7848,2.4155,2.4131,1.3144,1.3846,5.0433,4.9744,2.7234,2.6149,1.1961,1.1217,0.14859,0.2292,2.6323,2.6354,2.7999,2.8978
800.0,51.2,400.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3019,1.8218,1.7655,5.9657,5.8136,2.053,2.0367,2.1276,2.0773,5.7467,5.786,2.4155,2.4134,1.3144,1.3844,5.0433,4.9747,2.7234,2.6157,1.1961,1.1221,0.14859,0.22774,2.6323,2.6354,2.7999,2.8971
800.0,51.2,800.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3025,1.8218,1.7664,5.9657,5.8159,2.053,2.0371,2.1276,2.078,5.7467,5.7883,2.4155,2.4139,1.3144,1.384,5.0433,4.9755,2.7234,2.6172,1.1961,1.123,0.14859,0.22492,2.6323,2.6353,2.7999,2.8956
1600.0,0.1,50.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3009,1.8218,1.7642,5.9657,5.8083,2.053,2.0362,2.1276,2.0761,5.7467,5.7797,2.4155,2.4121,1.3144,1.3846,5.0433,4.9733,2.7234,2.6127,1.1961,1.1204,0.14859,0.23309,2.6323,2.6355,2.7999,2.8994
1600.0,0.1,100.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3008,1.8218,1.7642,5.9657,5.8086,2.053,2.0362,2.1276,2.0761,5.7467,5.78,2.4155,2.4121,1.3144,1.3847,5.0433,4.9733,2.7234,2.6128,1.1961,1.1205,0.14859,0.23306,2.6323,2.6355,2.7999,2.8994
1600.0,0.1,200.0,3.333e-05,2.0,5.4619,5.4433,2.3446,2.3009,1.8218,1.7643,5.9657,5.8092,2.053,2.0362,2.1276,2.0762,5.7467,5.7806,2.4155,2.4122,1.3144,1.3847,5.0433,4.9735,2.7234,2.6131,1.1961,1.1206,0.14859,0.23265,2.6323,2.6355,2.7999,2.8993
1600.0,0.1,400.0,3.333e-05,2.0,5.4619,5.4433,2.3446,2.3011,1.8218,1.7646,5.9657,5.8104,2.053,2.0363,2.1276,2.0765,5.7467,5.7819,2.4155,2.4125,1.3144,1.3846,5.0433,4.9738,2.7234,2.6137,1.1961,1.121,0.14859,0.23149,2.6323,2.6355,2.7999,2.8987
1600.0,0.1,800.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3017,1.8218,1.7653,5.9657,5.8127,2.053,2.0366,2.1276,2.0771,5.7467,5.7843,2.4155,2.413,1.3144,1.3844,5.0433,4.9745,2.7234,2.6152,1.1961,1.1218,0.14859,0.22884,2.6323,2.6354,2.7999,2.8974
1600.0,0.2,50.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3012,1.8218,1.7647,5.9657,5.8095,2.053,2.0364,2.1276,2.0765,5.7467,5.7806,2.4155,2.4122,1.3144,1.3846,5.0433,4.9737,2.7234,2.6135,1.1961,1.1208,0.14859,0.23174,2.6323,2.6355,2.7999,2.8985
1600.0,0.2,100.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3012,1.8218,1.7647,5.9657,5.8098,2.053,2.0364,2.1276,2.0766,5.7467,5.7809,2.4155,2.4123,1.3144,1.3846,5.0433,4.9738,2.7234,2.6136,1.1961,1.1209,0.14859,0.23165,2.6323,2.6355,2.7999,2.8985
1600.0,0.2,200.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3013,1.8218,1.7648,5.9657,5.8104,2.053,2.0365,2.1276,2.0767,5.7467,5.7815,2.4155,2.4124,1.3144,1.3846,5.0433,4.9739,2.7234,2.6139,1.1961,1.1211,0.14859,0.23123,2.6323,2.6355,2.7999,2.8984
1600.0,0.2,400.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.3015,1.8218,1.7651,5.9657,5.8116,2.053,2.0366,2.1276,2.0769,5.7467,5.7827,2.4155,2.4126,1.3144,1.3845,5.0433,4.9742,2.7234,2.6146,1.1961,1.1215,0.14859,0.23012,2.6323,2.6355,2.7999,2.8979
1600.0,0.2,800.0,3.333e-05,2.0,5.4619,5.4434,2.3446,2.302,1.8218,1.7658,5.9657,5.8138,2.053,2.0369,2.1276,2.0775,5.7467,5.7851,2.4155,2.4131,1.3144,1.3843,5.0433,4.9749,2.7234,2.616,1.1961,1.1223,0.14859,0.22759,2.6323,2.6354,2.7999,2.8966
1600.0,0.4,50.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3016,1.8218,1.7653,5.9657,5.8114,2.053,2.0367,2.1276,2.0771,5.7467,5.782,2.4155,2.4124,1.3144,1.3845,5.0433,4.9743,2.7234,2.6146,1.1961,1.1215,0.14859,0.22988,2.6323,2.6355,2.7999,2.8973
1600.0,0.4,100.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3017,1.8218,1.7653,5.9657,5.8117,2.053,2.0367,2.1276,2.0772,5.7467,5.7823,2.4155,2.4124,1.3144,1.3845,5.0433,4.9744,2.7234,2.6148,1.1961,1.1216,0.14859,0.22972,2.6323,2.6355,2.7999,2.8973
1600.0,0.4,200.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3018,1.8218,1.7654,5.9657,5.8122,2.053,2.0368,2.1276,2.0773,5.7467,5.7829,2.4155,2.4126,1.3144,1.3845,5.0433,4.9745,2.7234,2.6151,1.1961,1.1218,0.14859,0.22927,2.6323,2.6355,2.7999,2.8971
1600.0,0.4,400.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.302,1.8218,1.7657,5.9657,5.8134,2.053,2.0369,2.1276,2.0776,5.7467,5.7841,2.4155,2.4128,1.3144,1.3844,5.0433,4.9749,2.7234,2.6158,1.1961,1.1222,0.14859,0.22817,2.6323,2.6355,2.7999,2.8966
1600.0,0.4,800.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3025,1.8218,1.7664,5.9657,5.8156,2.053,2.0372,2.1276,2.0781,5.7467,5.7865,2.4155,2.4133,1.3144,1.3842,5.0433,4.9756,2.7234,2.6172,1.1961,1.123,0.14859,0.22573,2.6323,2.6354,2.7999,2.8954
1600.0,0.8,50.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3022,1.8218,1.766,5.9657,5.8136,2.053,2.0371,2.1276,2.0778,5.7467,5.784,2.4155,2.4126,1.3144,1.3846,5.0433,4.975,2.7234,2.616,1.1961,1.1223,0.14859,0.22771,2.6323,2.6355,2.7999,2.896
1600.0,0.8,100.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3022,1.8218,1.766,5.9657,5.8139,2.053,2.0371,2.1276,2.0778,5.7467,5.7843,2.4155,2.4127,1.3144,1.3846,5.0433,4.9751,2.7234,2.6162,1.1961,1.1224,0.14859,0.2275,2.6323,2.6355,2.7999,2.8959
1600.0,0.8,200.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3023,1.8218,1.7662,5.9657,5.8145,2.053,2.0371,2.1276,2.078,5.7467,5.7849,2.4155,2.4128,1.3144,1.3845,5.0433,4.9753,2.7234,2.6165,1.1961,1.1226,0.14859,0.22699,2.6323,2.6355,2.7999,2.8957
1600.0,0.8,400.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3026,1.8218,1.7665,5.9657,5.8156,2.053,2.0373,2.1276,2.0783,5.7467,5.7861,2.4155,2.4131,1.3144,1.3844,5.0433,4.9756,2.7234,2.6172,1.1961,1.123,0.14859,0.22585,2.6323,2.6355,2.7999,2.8952
1600.0,0.8,800.0,3.333e-05,2.0,5.4619,5.4437,2.3446,2.3031,1.8218,1.7672,5.9657,5.8179,2.053,2.0376,2.1276,2.0789,5.7467,5.7884,2.4155,2.4136,1.3144,1.3842,5.0433,4.9764,2.7234,2.6186,1.1961,1.1238,0.14859,0.22345,2.6323,2.6354,2.7999,2.8941
1600.0,1.6,50.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3025,1.8218,1.7665,5.9657,5.8154,2.053,2.0373,2.1276,2.0782,5.7467,5.786,2.4155,2.4129,1.3144,1.3848,5.0433,4.9756,2.7234,2.6171,1.1961,1.123,0.14859,0.22593,2.6323,2.6355,2.7999,2.895
1600.0,1.6,100.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3026,1.8218,1.7665,5.9657,5.8157,2.053,2.0373,2.1276,2.0783,5.7467,5.7863,2.4155,2.413,1.3144,1.3847,5.0433,4.9757,2.7234,2.6173,1.1961,1.1231,0.14859,0.22567,2.6323,2.6355,2.7999,2.8949
1600.0,1.6,200.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3027,1.8218,1.7667,5.9657,5.8163,2.053,2.0374,2.1276,2.0785,5.7467,5.7869,2.4155,2.4131,1.3144,1.3847,5.0433,4.9759,2.7234,2.6176,1.1961,1.1233,0.14859,0.2251,2.6323,2.6355,2.7999,2.8947
1600.0,1.6,400.0,3.333e-05,2.0,5.4619,5.4437,2.3446,2.303,1.8218,1.7671,5.9657,5.8174,2.053,2.0376,2.1276,2.0788,5.7467,5.7881,2.4155,2.4134,1.3144,1.3846,5.0433,4.9763,2.7234,2.6184,1.1961,1.1237,0.14859,0.2239,2.6323,2.6355,2.7999,2.8941
1600.0,1.6,800.0,3.333e-05,2.0,5.4619,5.4438,2.3446,2.3036,1.8218,1.7679,5.9657,5.8197,2.053,2.0379,2.1276,2.0794,5.7467,5.7904,2.4155,2.414,1.3144,1.3843,5.0433,4.977,2.7234,2.6198,1.1961,1.1246,0.14859,0.22144,2.6323,2.6354,2.7999,2.8929
1600.0,3.2,50.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3026,1.8218,1.7666,5.9657,5.8161,2.053,2.0373,2.1276,2.0783,5.7467,5.7875,2.4155,2.4131,1.3144,1.3851,5.0433,4.9757,2.7234,2.6175,1.1961,1.1232,0.14859,0.22524,2.6323,2.6355,2.7999,2.8948
1600.0,3.2,100.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3027,1.8218,1.7667,5.9657,5.8164,2.053,2.0373,2.1276,2.0784,5.7467,5.7879,2.4155,2.4132,1.3144,1.3851,5.0433,4.9758,2.7234,2.6176,1.1961,1.1233,0.14859,0.22494,2.6323,2.6355,2.7999,2.8947
1600.0,3.2,200.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3028,1.8218,1.7669,5.9657,5.817,2.053,2.0374,2.1276,2.0785,5.7467,5.7885,2.4155,2.4133,1.3144,1.385,5.0433,4.976,2.7234,2.618,1.1961,1.1235,0.14859,0.22431,2.6323,2.6355,2.7999,2.8944
1600.0,3.2,400.0,3.333e-05,2.0,5.4619,5.4437,2.3446,2.3032,1.8218,1.7673,5.9657,5.8181,2.053,2.0376,2.1276,2.0789,5.7467,5.7897,2.4155,2.4136,1.3144,1.3848,5.0433,4.9764,2.7234,2.6188,1.1961,1.1239,0.14859,0.22303,2.6323,2.6355,2.7999,2.8938
1600.0,3.2,800.0,3.333e-05,2.0,5.4619,5.4438,2.3446,2.3038,1.8218,1.7681,5.9657,5.8205,2.053,2.038,2.1276,2.0796,5.7467,5.792,2.4155,2.4143,1.3144,1.3844,5.0433,4.9772,2.7234,2.6203,1.1961,1.1248,0.14859,0.22045,2.6323,2.6354,2.7999,2.8926
1600.0,6.4,50.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3026,1.8218,1.7665,5.9657,5.8162,2.053,2.0372,2.1276,2.0782,5.7467,5.7885,2.4155,2.4133,1.3144,1.3852,5.0433,4.9757,2.7234,2.6174,1.1961,1.1232,0.14859,0.22522,2.6323,2.6355,2.7999,2.8951
1600.0,6.4,100.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3027,1.8218,1.7666,5.9657,5.8165,2.053,2.0373,2.1276,2.0783,5.7467,5.7888,2.4155,2.4134,1.3144,1.3851,5.0433,4.9758,2.7234,2.6176,1.1961,1.1233,0.14859,0.22489,2.6323,2.6355,2.7999,2.8949
1600.0,6.4,200.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3028,1.8218,1.7668,5.9657,5.8171,2.053,2.0374,2.1276,2.0785,5.7467,5.7894,2.4155,2.4136,1.3144,1.385,5.0433,4.976,2.7234,2.618,1.1961,1.1235,0.14859,0.22422,2.6323,2.6355,2.7999,2.8946
1600.0,6.4,400.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3031,1.8218,1.7673,5.9657,5.8182,2.053,2.0376,2.1276,2.0788,5.7467,5.7906,2.4155,2.4139,1.3144,1.3848,5.0433,4.9764,2.7234,2.6188,1.1961,1.124,0.14859,0.22287,2.6323,2.6355,2.7999,2.894
1600.0,6.4,800.0,3.333e-05,2.0,5.4619,5.4437,2.3446,2.3038,1.8218,1.7681,5.9657,5.8206,2.053,2.0379,2.1276,2.0795,5.7467,5.7928,2.4155,2.4146,1.3144,1.3843,5.0433,4.9772,2.7234,2.6204,1.1961,1.1249,0.14859,0.22021,2.6323,2.6354,2.7999,2.8928
1600.0,12.8,50.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3026,1.8218,1.7665,5.9657,5.8162,2.053,2.0372,2.1276,2.0781,5.7467,5.789,2.4155,2.4137,1.3144,1.3849,5.0433,4.9757,2.7234,2.6174,1.1961,1.1232,0.14859,0.2252,2.6323,2.6355,2.7999,2.8954
1600.0,12.8,100.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3026,1.8218,1.7666,5.9657,5.8165,2.053,2.0372,2.1276,2.0782,5.7467,5.7893,2.4155,2.4138,1.3144,1.3848,5.0433,4.9758,2.7234,2.6176,1.1961,1.1233,0.14859,0.22485,2.6323,2.6355,2.7999,2.8953
1600.0,12.8,200.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3028,1.8218,1.7668,5.9657,5.8171,2.053,2.0373,2.1276,2.0784,5.7467,5.7899,2.4155,2.4139,1.3144,1.3847,5.0433,4.9759,2.7234,2.618,1.1961,1.1235,0.14859,0.22414,2.6323,2.6355,2.7999,2.8949
1600.0,12.8,400.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3031,1.8218,1.7673,5.9657,5.8182,2.053,2.0375,2.1276,2.0787,5.7467,5.7909,2.4155,2.4142,1.3144,1.3844,5.0433,4.9763,2.7234,2.6188,1.1961,1.1239,0.14859,0.22275,2.6323,2.6354,2.7999,2.8943
1600.0,12.8,800.0,3.333e-05,2.0,5.4619,5.4437,2.3446,2.3038,1.8218,1.7681,5.9657,5.8206,2.053,2.0379,2.1276,2.0794,5.7467,5.7931,2.4155,2.4148,1.3144,1.3839,5.0433,4.9772,2.7234,2.6204,1.1961,1.1249,0.14859,0.22003,2.6323,2.6353,2.7999,2.893
1600.0,25.6,50.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3026,1.8218,1.7665,5.9657,5.8162,2.053,2.0372,2.1276,2.0781,5.7467,5.789,2.4155,2.4139,1.3144,1.3844,5.0433,4.9756,2.7234,2.6174,1.1961,1.1232,0.14859,0.22502,2.6323,2.6354,2.7999,2.8956
1600.0,25.6,100.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3026,1.8218,1.7666,5.9657,5.8165,2.053,2.0372,2.1276,2.0782,5.7467,5.7893,2.4155,2.414,1.3144,1.3844,5.0433,4.9757,2.7234,2.6176,1.1961,1.1233,0.14859,0.22465,2.6323,2.6354,2.7999,2.8955
1600.0,25.6,200.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3028,1.8218,1.7668,5.9657,5.8171,2.053,2.0373,2.1276,2.0783,5.7467,5.7898,2.4155,2.4141,1.3144,1.3842,5.0433,4.9759,2.7234,2.618,1.1961,1.1235,0.14859,0.22393,2.6323,2.6354,2.7999,2.8951
1600.0,25.6,400.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3031,1.8218,1.7673,5.9657,5.8182,2.053,2.0375,2.1276,2.0787,5.7467,5.7909,2.4155,2.4144,1.3144,1.384,5.0433,4.9763,2.7234,2.6188,1.1961,1.1239,0.14859,0.22252,2.6323,2.6354,2.7999,2.8944
1600.0,25.6,800.0,3.333e-05,2.0,5.4619,5.4437,2.3446,2.3038,1.8218,1.7681,5.9657,5.8206,2.053,2.0379,2.1276,2.0794,5.7467,5.7929,2.4155,2.415,1.3144,1.3835,5.0433,4.9772,2.7234,2.6204,1.1961,1.1248,0.14859,0.21979,2.6323,2.6353,2.7999,2.893
1600.0,51.2,50.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3026,1.8218,1.7665,5.9657,5.8162,2.053,2.0371,2.1276,2.0781,5.7467,5.7888,2.4155,2.414,1.3144,1.3841,5.0433,4.9756,2.7234,2.6174,1.1961,1.1231,0.14859,0.22472,2.6323,2.6354,2.7999,2.8956
1600.0,51.2,100.0,3.333e-05,2.0,5.4619,5.4435,2.3446,2.3026,1.8218,1.7666,5.9657,5.8165,2.053,2.0372,2.1276,2.0781,5.7467,5.7891,2.4155,2.414,1.3144,1.3841,5.0433,4.9757,2.7234,2.6176,1.1961,1.1233,0.14859,0.22437,2.6323,2.6353,2.7999,2.8954
1600.0,51.2,200.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3028,1.8218,1.7668,5.9657,5.8171,2.053,2.0373,2.1276,2.0783,5.7467,5.7896,2.4155,2.4142,1.3144,1.384,5.0433,4.9759,2.7234,2.618,1.1961,1.1235,0.14859,0.22366,2.6323,2.6353,2.7999,2.8951
1600.0,51.2,400.0,3.333e-05,2.0,5.4619,5.4436,2.3446,2.3031,1.8218,1.7673,5.9657,5.8182,2.053,2.0375,2.1276,2.0787,5.7467,5.7907,2.4155,2.4145,1.3144,1.3837,5.0433,4.9763,2.7234,2.6188,1.1961,1.1239,0.14859,0.22228,2.6323,2.6353,2.7999,2.8943
1600.0,51.2,800.0,3.333e-05,2.0,5.4619,5.4437,2.3446,2.3038,1.8218,1.7681,5.9657,5.8206,2.053,2.0379,2.1276,2.0794,5.7467,5.7927,2.4155,2.415,1.3144,1.3833,5.0433,4.9771,2.7234,2.6204,1.1961,1.1248,0.14859,0.2196,2.6323,2.6352,2.7999,2.893
50.0,0.1,50.0,3.333e-05,4.0,5.4619,5.4422,2.3446,2.2918,1.8218,1.7512,5.9657,5.703,2.053,2.0269,2.1276,2.0259,5.7467,5.8155,2.4155,2.3772,1.3144,1.4569,5.0433,4.959,2.7234,2.577,1.1961,1.1051,0.14859,0.42761,2.6323,2.6586,2.7999,3.0977
50.0,0.1,100.0,3.333e-05,4.0,5.4619,5.4423,2.3446,2.2918,1.8218,1.7513,5.9657,5.7032,2.053,2.0269,2.1276,2.0259,5.7467,5.8162,2.4155,2.3774,1.3144,1.4567,5.0433,4.959,2.7234,2.5771,1.1961,1.1052,0.14859,0.42637,2.6323,2.6586,2.7999,3.0971
50.0,0.1,200.0,3.333e-05,4.0,5.4619,5.4423,2.3446,2.2919,1.8218,1.7514,5.9657,5.7036,2.053,2.0269,2.1276,2.0258,5.7467,5.8177,2.4155,2.3778,1.3144,1.4562,5.0433,4.9591,2.7234,2.5773,1.1961,1.1053,0.14859,0.42349,2.6323,2.6586,2.7999,3.0954
50.0,0.1,400.0,3.333e-05,4.0,5.4619,5.4424,2.3446,2.2921,1.8218,1.7517,5.9657,5.7043,2.053,2.027,2.1276,2.0258,5.7467,5.8206,2.4155,2.3787,1.3144,1.4551,5.0433,4.9593,2.7234,2.5778,1.1961,1.1056,0.14859,0.41751,2.6323,2.6587,2.7999,3.092
50.0,0.1,800.0,3.333e-05,4.0,5.4619,5.4425,2.3446,2.2926,1.8218,1.7524,5.9657,5.7059,2.053,2.0272,2.1276,2.0259,5.7467,5.826,2.4155,2.3804,1.3144,1.453,5.0433,4.9597,2.7234,2.5788,1.1961,1.1062,0.14859,0.40552,2.6323,2.6589,2.7999,3.0849
50.0,0.2,50.0,3.333e-05,4.0,5.4619,5.4422,2.3446,2.2918,1.8218,1.7513,5.9657,5.7031,2.053,2.027,2.1276,2.0261,5.7467,5.8156,2.4155,2.3772,1.3144,1.4568,5.0433,4.959,2.7234,2.577,1.1961,1.1051,0.14859,0.4271,2.6323,2.6587,2.7999,3.0974
50.0,0.2,100.0,3.333e-05,4.0,5.4619,5.4423,2.3446,2.2918,1.8218,1.7513,5.9657,5.7033,2.053,2.0269,2.1276,2.0259,5.7467,5.8163,2.4155,2.3774,1.3144,1.4566,5.0433,4.959,2.7234,2.5771,1.1961,1.1052,0.14859,0.42602,2.6323,2.6586,2.7999,3.0968
50.0,0.2,200.0,3.333e-05,4.0,5.4619,5.4423,2.3446,2.2919,1.8218,1.7514,5.9657,5.7036,2.053,2.027,2.1276,2.0259,5.7467,5.8178,2.4155,2.3778,1.3144,1.4561,5.0433,4.9591,2.7234,2.5773,1.1961,1.1053,0.14859,0.42325,2.6323,2.6586,2.7999,3.0953
50.0,0.2,400.0,3.333e-05,4.0,5.4619,5.4424,2.3446,2.2921,1.8218,1.7517,5.9657,5.7044,2.053,2.027,2.1276,2.0259,5.7467,5.8207,2.4155,2.3787,1.3144,1.4551,5.0433,4.9593,2.7234,2.5778,1.1961,1.1056,0.14859,0.41733,2.6323,2.6588,2.7999,3.0919
50.0,0.2,800.0,3.333e-05,4.0,5.4619,5.4425,2.3446,2.2926,1.8218,1.7524,5.9657,5.7059,2.053,2.0272,2.1276,2.0259,5.7467,5.8261,2.4155,2.3804,1.3144,1.4529,5.0433,4.9597,2.7234,2.5788,1.1961,1.1062,0.14859,0.40537,2.6323,2.6589,2.7999,3.0848
50.0,0.4,50.0,3.333e-05,4.0,5.4619,5.4423,2.3446,2.2919,1.8218,1.7514,5.9657,5.7032,2.053,2.027,2.1276,2.0262,5.7467,5.8158,2.4155,2.3773,1.3144,1.4568,5.0433,4.959,2.7234,2.577,1.1961,1.1052,0.14859,0.42642,2.6323,2.6588,2.7999,3.0969
50.0,0.4,100.0,3.333e-05,4.0,5.4619,5.4423,2.3446,2.2919,1.8218,1.7514,5.9657,5.7033,2.053,2.027,2.1276,2.026,5.7467,5.8165,2.4155,2.3775,1.3144,1.4566,5.0433,4.959,2.7234,2.5771,1.1961,1.1052,0.14859,0.42553,2.6323,2.6587,2.7999,3.0965
