tau_sat,b,tau_0,gamma_0,n,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30
100.0,8.0,100.0,3.333e-05,1.0,0.3,-3.5253e-15,523.63,650.08,734.13,797.93,846.82,884.13,912.43,933.76,949.79,961.8,970.76,977.44,982.43,986.13,988.89,990.94,992.47,993.61,994.46,995.09,995.56,995.92,996.18,996.37,996.52,996.63,996.71,996.78,996.82
100.0,8.0,100.0,3.333e-05,2.0,0.3,-1.322e-15,464.92,540.21,599.56,646.1,682.05,709.64,730.71,746.7,758.78,767.85,774.6,779.58,783.22,785.81,787.62,788.82,789.58,789.99,790.13,790.07,789.86,789.53,789.14,788.67,788.16,787.62,787.05,786.46,785.88
100.0,8.0,100.0,3.333e-05,4.0,0.3,-5.7286e-15,415.64,472.12,520.55,559.32,589.78,613.58,632.11,646.51,657.65,666.25,672.87,677.94,681.81,684.75,686.96,688.61,689.83,690.72,691.37,691.82,692.13,692.32,692.44,692.51,692.54,692.54,692.52,692.51,692.48
100.0,8.0,100.0,3.333e-05,8.0,0.3,5.7286e-15,383.7,433.37,476.99,512.27,540.24,562.36,579.82,593.61,604.48,613.05,619.8,625.14,629.34,632.68,635.33,637.46,639.17,640.57,641.7,642.65,643.45,644.12,644.72,645.24,645.72,646.15,646.56,646.95,647.33
100.0,8.0,100.0,3.333e-05,16.0,0.3,-3.0846e-15,366.59,414.26,455.99,489.78,516.62,537.99,555.02,568.62,579.46,588.09,594.94,600.36,604.68,608.15,610.95,613.22,615.08,616.63,617.94,619.07,620.09,620.97,621.73,622.42,623.05,623.64,624.21,624.75,625.27
100.0,16.0,100.0,3.333e-05,1.0,0.3,-6.6099e-15,562.91,734.19,837.41,901.5,940.27,963.14,976.38,983.94,988.22,990.63,991.99,992.76,993.19,993.43,993.57,993.65,993.7,993.72,993.74,993.8,993.45,994.99,995.59,995.74,995.76,996.16,993.07,998.21,999.91
100.0,16.0,100.0,3.333e-05,2.0,0.3,1.7626e-15,507.42,620.1,691.96,736.55,763.37,779.14,788.2,793.24,795.89,797.13,797.55,797.46,797.09,796.55,795.92,795.24,794.52,793.8,793.06,792.33,791.6,790.89,790.17,789.47,788.78,788.09,787.41,786.76,786.1
100.0,16.0,100.0,3.333e-05,4.0,0.3,6.6099e-15,456.78,544.15,602.99,640.51,663.78,677.98,686.51,691.53,694.4,695.94,696.67,696.93,696.89,696.69,696.4,696.06,695.71,695.34,695.01,694.68,694.37,694.09,693.83,693.6,693.39,693.21,693.05,692.92,692.8
100.0,16.0,100.0,3.333e-05,8.0,0.3,-3.5253e-15,423.11,500.17,553.13,587.42,609.08,622.66,631.13,636.39,639.65,641.67,642.91,643.67,644.17,644.49,644.71,644.9,645.06,645.22,645.38,645.55,645.73,645.93,646.14,646.36,646.59,646.84,647.1,647.37,647.66
100.0,16.0,100.0,3.333e-05,16.0,0.3,-7.4912e-15,404.9,478.28,528.79,561.59,582.43,595.66,604.12,609.62,613.23,615.62,617.19,618.25,619.0,619.57,620.03,620.43,620.8,621.15,621.51,621.9,622.32,622.72,623.12,623.51,623.9,624.32,624.74,625.17,625.6
200.0,0.5,100.0,3.333e-05,1.0,0.3,5.2879e-15,475.89,520.77,540.94,558.94,576.43,593.59,610.42,626.94,643.15,659.07,674.69,690.02,705.06,719.82,734.39,748.28,763.53,777.47,790.97,804.17,817.12,829.84,842.81,855.19,867.24,879.09,891.01,902.8,914.08
200.0,0.5,100.0,3.333e-05,2.0,0.3,9.6945e-15,414.96,426.39,438.59,451.2,463.6,475.74,487.65,499.32,510.75,521.97,532.94,543.71,554.26,564.6,574.73,584.67,594.4,603.95,613.3,622.48,631.47,640.29,648.94,657.42,665.73,673.88,681.88,689.72,697.42
200.0,0.5,100.0,3.333e-05,4.0,0.3,-6.6099e-16,368.56,372.65,381.97,392.01,401.94,411.69,421.27,430.7,439.97,449.09,458.05,466.89,475.57,484.13,492.55,500.85,509.01,517.07,525.01,532.83,540.54,548.14,555.63,563.03,570.32,577.52,584.61,591.61,598.53
200.0,0.5,100.0,3.333e-05,8.0,0.3,5.2879e-15,339.08,342.0,350.38,359.53,368.61,377.57,386.42,395.17,403.8,412.33,420.74,429.05,437.26,445.38,453.39,461.31,469.14,476.88,484.54,492.09,499.56,506.94,514.22,521.42,528.53,535.57,542.52,549.38,556.17
200.0,0.5,100.0,3.333e-05,16.0,0.3,-3.7456e-15,323.36,326.68,334.84,343.67,352.47,361.26,369.99,378.63,387.14,395.53,403.8,411.96,420.03,427.99,435.86,443.64,451.31,458.91,466.42,473.88,481.24,488.5,495.68,502.76,509.77,516.7,523.54,530.31,536.99
200.0,1.0,100.0,3.333e-05,1.0,0.3,1.322e-15,483.94,545.1,581.49,614.81,646.75,677.54,707.24,735.87,763.5,790.13,815.82,840.58,864.46,887.47,909.66,931.05,951.66,971.53,990.68,1009.1,1026.9,1044.0,1060.6,1076.4,1091.8,1106.6,1120.8,1134.6,1147.7
200.0,1.0,100.0,3.333e-05,2.0,0.3,3.9659e-15,423.28,447.52,471.82,495.86,519.09,541.47,563.05,583.85,603.89,623.2,641.81,659.75,677.03,693.69,709.73,725.19,740.08,754.43,768.26,781.58,794.42,806.78,818.68,830.16,841.21,851.86,862.12,872.0,881.52
200.0,1.0,100.0,3.333e-05,4.0,0.3,6.1692e-15,376.29,390.76,409.88,429.24,448.01,466.16,483.72,500.71,517.14,533.05,548.45,563.36,577.79,591.78,605.32,618.45,631.18,643.51,655.46,667.06,678.31,689.22,699.81,710.08,720.06,729.74,739.14,748.27,757.14
200.0,1.0,100.0,3.333e-05,8.0,0.3,-3.0846e-15,346.37,358.54,375.68,393.19,410.24,426.79,442.88,458.51,473.7,488.46,502.82,516.76,530.33,543.52,556.35,568.84,580.98,592.79,604.29,615.48,626.37,636.96,647.27,657.3,667.07,676.56,685.81,694.81,703.58
200.0,1.0,100.0,3.333e-05,16.0,0.3,1.322e-15,330.41,342.52,359.04,375.86,392.27,408.31,423.97,439.22,454.07,468.49,482.5,496.12,509.37,522.25,534.79,546.98,558.86,570.42,581.68,592.67,603.38,613.8,623.92,633.78,643.38,652.73,661.84,670.7,679.34
200.0,2.0,100.0,3.333e-05,1.0,0.3,-1.322e-15,499.09,589.34,653.39,711.48,765.51,817.2,864.77,908.93,950.06,988.4,1024.1,1057.5,1088.4,1117.2,1144.1,1169.1,1192.4,1213.9,1234.0,1252.7,1270.0,1286.1,1301.0,1315.0,1327.8,1339.8,1351.0,1361.2,1370.8
200.0,2.0,100.0,3.333e-05,2.0,0.3,-5.2879e-15,439.08,486.67,531.95,574.87,615.01,652.5,687.51,720.19,750.69,779.12,805.64,830.36,853.4,874.86,894.84,913.45,930.77,946.87,961.87,975.8,988.75,1000.8,1012.0,1022.3,1032.1,1040.9,1049.3,1057.0,1064.1
