D0,QD,FN0,QFN,T0,gamma,Nc,D,FN,realisation,temperature,stress,time_failure,strain_1,strain_2,strain_3,strain_4,strain_5,strain_6,strain_7,strain_8,strain_9,strain_10
3.148e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,5.076980382515538e-12,3623.144006043611,0,800,93,715920.80760956,0.0062668959589526,0.0089497219018119,0.012936405161442,0.018863877314734,0.027704704202704,0.027704704202704,0.037291150979608,0.037291150979608,0.046951394370532,0.049798090409112
3.148e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,5.076980382515538e-12,41946.09010908776,0,800,93,195171.72816467,0.0018689327422371,0.0032501616261777,0.004469069570624,0.0062798215872212,0.0062798215872212,0.0089732979653148,0.0089732979653148,0.012990877339199,0.012990877339199,0.016375042541071
1.574e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,485620.9061811526,0,800,93,701520.80760956,0.0062642705350407,0.00894668353456,0.012932624316324,0.018858831487986,0.027697642289607,0.027697642289607,0.037282016149028,0.037282016149028,0.04723048450076,0.050289249106116
3.148e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,5.076980382515538e-12,485620.9061811526,0,800,93,38624.662353516,0.0009044195843533,0.0012244603563287,0.001490422283955,0.0018752831629617,0.0018752831629617,0.0024394387935176,0.0024394387935176,0.0032756396377855,0.0032756396377855,0.0036043448144856
3.148e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,5.076980382515538e-12,5436.171755136034,0,800,93,571920.80760956,0.0044623939303735,0.0089518927726666,0.012939955376762,0.018869971386328,0.018869971386328,0.02771617227207,0.02771617227207,0.02771617227207,0.037320074252397,0.04075256928368
3.148e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,5.076980382515538e-12,62935.988718376415,0,800,93,130144.48544312,0.0014873743055864,0.0024286047502855,0.0032524442879841,0.004473248535122,0.004473248535122,0.006288107244925,0.006288107244925,0.0089944880761288,0.0089944880761288,0.010506228296453
3.148e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,5.076980382515538e-12,728626.4773031414,0,800,93,37456.9453125,0.0009046859722038,0.0012253637577946,0.0014921251733353,0.0018787009925326,0.0018787009925326,0.0024471256834145,0.0024471256834145,0.003301218079739,0.003301218079739,0.0045961738819188
4.722e-07,110100.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,3.058314368699524e-14,1811.7799667461795,0,800,93,1407120.8076096,0.0089413484183706,0.018848208551905,0.027681487680272,0.037254137457969,0.046885904334371,0.056618940698452,0.066497998768527,0.076578737739662,0.086938358226343,0.097702543398785
4.722e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,3.058314368699524e-14,20975.452705221705,0,800,93,1407120.8076096,0.0089429006360636,0.018850914886212,0.027685116813701,0.037259068868666,0.046892437727704,0.056627445171033,0.066509042770385,0.076593252384436,0.086957964228756,0.097730456203294
4.722e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,3.058314368699524e-14,242838.3270950638,0,800,93,571920.80760956,0.0044594576833814,0.0089472554188307,0.012933460388524,0.018860154402135,0.018860154402135,0.027699962609708,0.027699962609708,0.027699962609708,0.037287267665611,0.039700277099569
4.722e-07,110100.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,3.058314368699524e-14,3623.144006043611,0,800,93,1407120.8076096,0.0089417680907461,0.018848934634894,0.027682443133328,0.037255397314375,0.046887512152203,0.056620944665344,0.066500474876103,0.076581812891411,0.086942244719536,0.097707651193802
4.722e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,3.058314368699524e-14,41946.09010908776,0,800,93,1147920.8076096,0.008944022486956,0.018853004784198,0.027688098161482,0.027688098161482,0.037263488613656,0.046898968362822,0.056637230571047,0.06652465677428,0.06652465677428,0.079353144336566
4.722e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,3.058314368699524e-14,485620.9061811526,0,800,93,425722.8614502,0.0032448133612514,0.0062671909679407,0.0089510949134981,0.012939796573078,0.012939796573078,0.018872205112076,0.018872205112076,0.027778527505838,0.027778527505838,0.032310176891305
1.574e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,5436.171755136034,0,800,93,1407120.8076096,0.0089412536097416,0.018848269678139,0.027681649141269,0.037254421046313,0.046886318568367,0.056619496728018,0.066498718979134,0.076579665300939,0.086939567319959,0.097704191189572
4.722e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,3.058314368699524e-14,5436.171755136034,0,800,93,1407120.8076096,0.0089420984694189,0.018849504142643,0.02768319952209,0.037256411589959,0.046888834285568,0.056622632026747,0.06650261328135,0.0765845379247,0.086945780715993,0.097712406301433
4.722e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,3.058314368699524e-14,62935.988718376415,0,800,93,989520.80760956,0.008944920132751,0.01293002340738,0.018854804569894,0.02769081929058,0.037267882381897,0.037267882381897,0.04690637438189,0.056651783704954,0.056651783704954,0.069823192577742
4.722e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,3.058314368699524e-14,728626.4773031414,0,800,93,283845.2409668,0.0024240685375966,0.0044625694584241,0.0062694197676082,0.0089548587782506,0.0089548587782506,0.012947151635614,0.012947151635614,0.018900464583552,0.018900464583552,0.022771787408039
4.722e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,4.826023526691439e-13,1811.7799667461795,0,800,93,1407120.8076096,0.0089433918028201,0.018851133054281,0.027685159183617,0.037258882451383,0.046891964874578,0.056626585546094,0.066507610084555,0.076590890515988,0.086953953870228,0.097723123058998
4.722e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,4.826023526691439e-13,20975.452705221705,0,800,93,715920.80760956,0.0062646639084869,0.0089469914085429,0.012932843712675,0.018858900323745,0.027697217255981,0.027697217255981,0.037278853077813,0.037278853077813,0.046927702791821,0.049242611683625
4.722e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,4.826023526691439e-13,242838.3270950638,0,800,93,195171.72816467,0.0018674384639302,0.0032477491200616,0.0044655864437106,0.0062743472613792,0.0062743472613792,0.0089637957544043,0.0089637957544043,0.012968376005539,0.012968376005539,0.015070894376291
4.722e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,4.826023526691439e-13,3623.144006043611,0,800,93,1407120.8076096,0.0089442763371004,0.018852895976112,0.027687703863434,0.037262636429665,0.046897362154917,0.056634223707889,0.066518470891478,0.076606768029424,0.086978958357441,0.097799531285118
4.722e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,4.826023526691439e-13,41946.09010908776,0,800,93,557520.80760956,0.0044610230141626,0.0089502299278425,0.012938004009366,0.018867720467716,0.018867720467716,0.027714546633198,0.027714546633198,0.027714546633198,0.037512432503583,0.039663016673709
4.722e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,4.826023526691439e-13,485620.9061811526,0,800,93,126203.44042969,0.0014864037280364,0.0024275219416077,0.0032511836315993,0.0044717507369796,0.0044717507369796,0.0062868361900831,0.0062868361900831,0.0090280941668231,0.0090280941668231,0.011166972780831
4.722e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,4.826023526691439e-13,5436.171755136034,0,800,93,1147920.8076096,0.0089450165935113,0.018854431592908,0.02769000639825,0.02769000639825,0.037266220839182,0.04690289754695,0.056642893910699,0.066533084865269,0.066533084865269,0.079660780068491
1.574e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,62935.988718376415,0,800,93,1407120.8076096,0.0089431727511991,0.01885153811194,0.027686031498019,0.037260423064788,0.046894400210655,0.056630280786132,0.0665132495751,0.076599913308308,0.086970471118648,0.097903095925068
4.722e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,4.826023526691439e-13,62935.988718376415,0,800,93,412421.83452988,0.0032456692956373,0.006268658680845,0.0089532859512833,0.012943350206487,0.012943350206487,0.018878566731819,0.018878566731819,0.018878566731819,0.027821194887155,0.03046850241169
4.722e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,4.826023526691439e-13,728626.4773031414,0,800,93,86792.99029541,0.0012221773442318,0.0018697224702143,0.0024293155292742,0.0032544680182905,0.0032544680182905,0.0044784965474395,0.0044784965474395,0.0063078915258655,0.0063078915258655,0.0080215484795304
4.722e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,7.615470573773308e-12,1811.7799667461795,0,800,93,859920.80760956,0.0062668600875056,0.012935332152596,0.01886168506382,0.027700369802449,0.027700369802449,0.037282034135304,0.037282034135304,0.046927680965927,0.056686170619906,0.059097247524276
4.722e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,7.615470573773308e-12,20975.452705221705,0,800,93,283845.2409668,0.0024271174251662,0.0044674916075745,0.0062764787281383,0.00896583773369,0.00896583773369,0.01296588726578,0.01296588726578,0.018969152665949,0.018969152665949,0.022145529236785
4.722e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,7.615470573773308e-12,242838.3270950638,0,800,93,57891.993530273,0.0010377463620783,0.0014898604688007,0.0018738800792807,0.0024361357874737,0.0024361357874737,0.0032669793386576,0.0032669793386576,0.0045061971249644,0.0045061971249644,0.0052434966957442
4.722e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,7.615470573773308e-12,3623.144006043611,0,800,93,571920.80760956,0.0044630121708773,0.008952536635456,0.012940596847646,0.018870522488529,0.018870522488529,0.027716213754904,0.027716213754904,0.027716213754904,0.037315470203686,0.03986239756956
4.722e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,7.615470573773308e-12,41946.09010908776,0,800,93,130144.48544312,0.0014878114732528,0.0024290449528229,0.0032528767764204,0.0044736143567584,0.0044736143567584,0.006288113466212,0.006288113466212,0.0089915340774528,0.0089915340774528,0.010114608603751
4.722e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,7.615470573773308e-12,485620.9061811526,0,800,93,38624.662353516,0.0009050123712184,0.0012256605341257,0.0014923968423219,0.0018788884671427,0.0018788884671427,0.0024468851826522,0.0024468851826522,0.0032960028816203,0.0032960028816203,0.0042274529485882
4.722e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,7.615470573773308e-12,5436.171755136034,0,800,93,427920.80760956,0.0032475063193544,0.0062707600926136,0.0089556396048912,0.012945914393473,0.012945914393473,0.018880290658262,0.018880290658262,0.027737596766756,0.027737596766756,0.030225386403775
4.722e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,7.615470573773308e-12,62935.988718376415,0,800,93,86792.99029541,0.0012234999776712,0.0018710864955686,0.0024308057533435,0.0032561321549842,0.0032561321549842,0.0044799609710087,0.0044799609710087,0.0063022644406194,0.0063022644406194,0.0069691707182486
1.574e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,1.0194381228998414e-14,728626.4773031414,0,800,93,557520.80760956,0.0044599790960416,0.0089484685946498,0.012935394710103,0.018863564331061,0.018863564331061,0.027707618322017,0.027707618322017,0.027707618322017,0.037607008185467,0.041170847927976
4.722e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,7.615470573773308e-12,728626.4773031414,0,800,93,25779.774902344,0.0008093136525057,0.0010390877278474,0.001226854756685,0.0014947624116364,0.0014947624116364,0.0018839572391146,0.0018839572391146,0.0024597412680471,0.0024597412680471,0.0027541539957882
1.574e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,1.6086745088971463e-13,1811.7799667461795,0,800,93,1407120.8076096,0.0089421130467367,0.018849257906421,0.027682768493675,0.037255737629107,0.046887878949021,0.056621347929409,0.066500924306911,0.076582317880372,0.086942813430994,0.097708284056951
1.574e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,2.6991205006854246e-14,43102.07690078031,0,850,34,34959120.80761,0.0031946950179707,0.0059630838454588,0.008706581499908,0.011429911283903,0.014248981897765,0.016941226663599,0.019622224387656,0.02229428327391,0.02507104135821,0.027811316806078
1.574e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,3.621201427095049e-13,43102.07690078031,0,850,34,16095120.80761,0.0015639161650429,0.0029635137649653,0.0042375933707143,0.0055057105423308,0.0067687387344773,0.0080273130813851,0.0092820349206879,0.010647268524541,0.011897364326352,0.013208459327258
1.574e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,3.621201427095049e-13,432054.999235537,0,850,34,6303120.8076096,0.0008541518819218,0.0013293486749764,0.001799282068644,0.0023836975917416,0.0028498714431259,0.0033152467787031,0.0038962423200084,0.0043608466642836,0.0049432260491662,0.0054388033880101
1.574e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,3.621201427095049e-13,8598.793170355588,0,850,34,29343120.80761,0.0027306511922267,0.005043911219507,0.0073384753389886,0.009731401285883,0.011997234544078,0.014252246734318,0.016610307582616,0.018848679038588,0.021193947949586,0.023505513128498
1.574e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,3.621201427095049e-13,86194.25892623904,0,850,34,10911120.80761,0.0012109199411328,0.002032394510446,0.0029641554155408,0.0038918485143647,0.0047010142704379,0.0056233137107563,0.0064285198688037,0.0073472246065114,0.0081509188025258,0.0091086207309381
1.574e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,3.621201427095049e-13,864010.8122912679,0,850,34,4431120.8076096,0.0006111166782526,0.0009740826775972,0.0013298244474219,0.0018002046372121,0.0021516281162039,0.002502465280667,0.0028530540415896,0.003203780795846,0.0035556929946684,0.0039255818112521
1.574e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,3.621201427095049e-13,12901.644671857139,0,850,34,23151120.80761,0.00214857498631,0.004005817715009,0.005849392517331,0.0077963170245694,0.0096191498018918,0.011433987756336,0.013241995030323,0.015044402692306,0.016843246527344,0.018705838689969
1.574e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,3.621201427095049e-13,129326.02045298408,0,850,34,8751120.8076096,0.0009736842161778,0.0016816133434868,0.0023827730170522,0.003197093080616,0.0038929307254105,0.0045872165570271,0.005280281953665,0.0059725570236834,0.0066653197536025,0.0073894855370498
1.574e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,3.621201427095049e-13,1296363.3700662234,0,850,34,3711120.8076096,0.0006111822393705,0.0008544832970549,0.0012119852710147,0.0015659683486318,0.0018010628987799,0.0021530645709248,0.0023875815684309,0.0027396607414687,0.0029753581429774,0.0033518568526332
1.574e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,4.858286161090327e-12,4299.890144652616,0,850,34,19119120.80761,0.0019158593896145,0.0034283320010018,0.0049309181165792,0.0064259687416173,0.0080288672608967,0.0095115933165174,0.010989782454146,0.01246454330045,0.01405151862864,0.015583007337674
1.574e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,4.858286161090327e-12,43102.07690078031,0,850,34,7455120.8076096,0.0008546462541128,0.0015651815996389,0.0021507525688747,0.0027340530856229,0.0033159780346107,0.0038969772553687,0.0044774300140867,0.0051739892379825,0.0057561512898268,0.0063658898771182
1.574e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,2.6991205006854246e-14,432054.999235537,0,850,34,12927120.80761,0.0013286254918803,0.0023819081146954,0.0034276053167261,0.0044686601592655,0.005505887942914,0.0065397650463349,0.0075707043754999,0.0085991941142533,0.0096266558322667,0.010710585739405
1.574e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,4.858286161090327e-12,432054.999235537,0,850,34,3279120.8076096,0.0004958740878222,0.0008552006387573,0.0010943885597529,0.0013316775649965,0.0016860618730387,0.0019219838044765,0.002158056955135,0.0023947170489355,0.0027540664605517,0.0030194684734605
1.574e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,4.858286161090327e-12,8598.793170355588,0,850,34,13071120.80761,0.0013294891584528,0.0023829957004375,0.0034291523450421,0.0045864666708645,0.005624411490187,0.0066594964910845,0.007692296138852,0.0087236004559015,0.0097553650450605,0.010831245208107
1.574e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,4.858286161090327e-12,86194.25892623904,0,850,34,5295120.8076096,0.0007340011144385,0.0012120991743369,0.0015658429607358,0.0020351262099887,0.0025030997991986,0.002853675746487,0.0033210315322891,0.0037890055119234,0.0041416023863369,0.0046396546061435
1.574e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,4.858286161090327e-12,864010.8122912679,0,850,34,2415120.8076096,0.0004959786387224,0.0007345935185647,0.0008557236215995,0.001095475194866,0.0013336633590037,0.0014525580382328,0.0016905235008546,0.0019296888256413,0.0020505371095504,0.0023145609055477
1.574e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,4.858286161090327e-12,12901.644671857139,0,850,34,10479120.80761,0.0012115543376782,0.0020332246521057,0.0028491142238849,0.0036619435255834,0.0045881371027051,0.0053966495981955,0.0062038322618412,0.0070102834073499,0.0079330443067051,0.008776930621667
1.574e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,4.858286161090327e-12,129326.02045298408,0,850,34,4431120.8076096,0.0006116333359545,0.0009747014059393,0.0013306740460445,0.0018016029068617,0.0021536697799243,0.0025054241386653,0.0028573257587228,0.0032100231788195,0.0035660285116871,0.0039554176312567
1.574e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,4.858286161090327e-12,1296363.3700662234,0,850,34,2127120.8076096,0.000415416482989,0.0006120904690038,0.0008561873870432,0.0009766001604619,0.0012161182690427,0.0013356719028703,0.0015753478073583,0.0016960358746851,0.0019479522596594,0.0021049750647013
3.148e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,5.398241001370849e-14,43102.07690078031,0,850,34,26463120.80761,0.0024978683620756,0.0045827666178901,0.0066516638687747,0.0088213888440529,0.010865497967255,0.012900067259924,0.015038848882933,0.017058131677388,0.019184440443853,0.02126356058369
3.148e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,5.398241001370849e-14,432054.999235537,0,850,34,9903120.8076096,0.0010923957654307,0.0019154356946819,0.0027315732107079,0.003544265833501,0.0043543768194711,0.005047026491635,0.0058534009658257,0.0066583202355874,0.0074629451022573,0.0083014414028771
3.148e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,5.398241001370849e-14,86194.25892623904,0,850,34,17823120.80761,0.0017980342783426,0.0031953036985601,0.0045833894087308,0.0060793859613323,0.007454129134534,0.0088236491555584,0.010302134321755,0.01166286601777,0.013134401490931,0.014554089512557
3.148e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,5.398241001370849e-14,864010.8122912679,0,850,34,6879120.8076096,0.0008539595989025,0.0014468484116257,0.00203285717405,0.0024996138963907,0.0030814700373408,0.0036620250302326,0.004241622607685,0.004704877319897,0.0052843926602883,0.0058910558978839
3.148e-07,110100.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,5.398241001370849e-14,129326.02045298408,0,850,34,14223120.80761,0.0014463393631162,0.0026147216451161,0.003774993086428,0.0049299301880027,0.0060803867023249,0.0071124247231565,0.0082558473438439,0.009396380164034,0.010535538371316,0.011732762782625
3.148e-07,110100.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,5.398241001370849e-14,1296363.3700662234,0,850,34,5583120.8076096,0.0007332972554693,0.0012112067686564,0.0016820393089174,0.0021502066190825,0.0026169316216421,0.0029663460188866,0.0034316644532981,0.0038966660323991,0.0043623068572437,0.0048497585132781
3.148e-07,91750.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,7.242402854190098e-13,4299.890144652616,0,850,34,32943120.80761,0.0029631329650867,0.0056192456108933,0.0082519724870856,0.010865816774836,0.013464014478559,0.015937122004791,0.018512337646358,0.021079410529349,0.023641596925667,0.02628906801976
3.148e-07,91750.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,7.242402854190098e-13,43102.07690078031,0,850,34,12207120.80761,0.0013290268980556,0.0022658628428944,0.0033124314706396,0.0042388104628061,0.0052774916258776,0.0061981203628091,0.0072313626491262,0.0081481756449748,0.0091796125445401,0.010137248421336
3.148e-07,91750.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,7.242402854190098e-13,432054.999235537,0,850,34,5007120.8076096,0.0007336227660054,0.0010931574818684,0.0015653416998239,0.0019173425807825,0.0023853277309795,0.0027357660478324,0.0032027787713784,0.0035532913178483,0.0040239406521467,0.0044073221505562
3.148e-07,91750.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,7.242402854190098e-13,8598.793170355588,0,850,34,21999120.80761,0.0021487718109528,0.0038904765660395,0.0056200316598959,0.0073399256129399,0.0091653510590208,0.010869304212185,0.012567186281101,0.014260146498934,0.016062764408087,0.017809228417321
1.574e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,2.6991205006854246e-14,86194.25892623904,0,850,34,23151120.80761,0.0021483124296109,0.0040054829003431,0.0058488843493408,0.0077954959630628,0.0096178797720233,0.01143206921746,0.013239150370295,0.01504020595873,0.016836828687121,0.018682204753738
3.148e-07,91750.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,7.242402854190098e-13,86194.25892623904,0,850,34,8463120.8076096,0.0009738379305344,0.0016818255133945,0.0023830993941738,0.0030814552113152,0.0037778656759313,0.0043570663990172,0.0050510835393843,0.0057444847724745,0.0064388756170517,0.0071708778188242
3.148e-07,91750.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,7.242402854190098e-13,864010.8122912679,0,850,34,3567120.8076096,0.0006113165076306,0.0008546493253443,0.001212254740264,0.0014485843065772,0.0018017059801973,0.0020366835906968,0.0023890698166658,0.002624324220224,0.0029799569894694,0.0032364393945998
3.148e-07,91750.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,7.242402854190098e-13,12901.644671857139,0,850,34,17535120.80761,0.0016812953798799,0.0031957629851126,0.0045840714624554,0.0059656106318703,0.0073413540990165,0.0087120513241605,0.010078424887851,0.011554777974463,0.012915956325572,0.014334702670776
3.148e-07,91750.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,7.242402854190098e-13,129326.02045298408,0,850,34,6879120.8076096,0.0008542524448491,0.0014471993892856,0.0020333695537973,0.0025003388906228,0.0030825923697949,0.0036637399668259,0.0042442127568539,0.0047084834623096,0.0052902079204518,0.0059089318875616
3.148e-07,91750.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,7.242402854190098e-13,1296363.3700662234,0,850,34,2991120.8076096,0.0004955364475432,0.0007339284204192,0.0009747620968371,0.001331195795579,0.0015674512679365,0.0018032976140717,0.0020391405609442,0.0022754681865707,0.0025137196648131,0.0027735921703762
3.148e-07,73400.0,4356000000.0,97730.0,254.0,0.3711,0.0002991,9.716572322180654e-12,4299.890144652616,0,850,34,14079120.80761,0.001447696588438,0.0026165549265409,0.0037776312548974,0.0048183478764437,0.0059708660610696,0.0071200326162863,0.0082665876099668,0.0092970976793045,0.010442644371137,0.011629893582578
3.148e-07,73400.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,9.716572322180654e-12,43102.07690078031,0,850,34,5727120.8076096,0.0007343800030972,0.001212507510864,0.0016837990941716,0.0021527038645242,0.0026205041962809,0.0030878055824629,0.0035550928625622,0.0040230230409211,0.0044932758108075,0.0049894991974537
3.148e-07,73400.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,9.716572322180654e-12,432054.999235537,0,850,34,2559120.8076096,0.0004963030188402,0.0007349254456171,0.000976254789571,0.0010958464433994,0.0013340542016352,0.0015718190927583,0.0018099452308597,0.0019294330271871,0.0021704544994858,0.0024270854678044
3.148e-07,73400.0,8711000000.0,97730.0,254.0,0.3711,0.0002991,9.716572322180654e-12,8598.793170355588,0,850,34,9759120.8076096,0.0010936318128395,0.0019170446189347,0.0027338543342719,0.003431479313651,0.004243342473357,0.0050535646087991,0.0058627141774179,0.0065560328979806,0.0073663531851644,0.0082089979630267
3.148e-07,73400.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,9.716572322180654e-12,86194.25892623904,0,850,34,4143120.8076096,0.0006120288632681,0.0009752370497801,0.0013314541645863,0.0016852475398642,0.0020380836223018,0.002273146708527,0.0026259371205535,0.0029796325173622,0.0033361131098684,0.0037198355496074
1.574e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,2.6991205006854246e-14,864010.8122912679,0,850,34,8895120.8076096,0.0009734644295018,0.0017985022964398,0.002498924812435,0.0031965137780552,0.0038920459196683,0.0045858857213028,0.0052783080564491,0.0060847941698035,0.0067764097045226,0.0075123875903517
3.148e-07,73400.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,9.716572322180654e-12,864010.8122912679,0,850,34,1983120.8076096,0.0004157693269337,0.0006125497016393,0.0007354666323411,0.0009776314222329,0.0010978661035593,0.0012179384053389,0.0014585342110823,0.0015796342071137,0.0018286554523877,0.0019745644733922
3.148e-07,73400.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,9.716572322180654e-12,12901.644671857139,0,850,34,7887120.8076096,0.0009747465966314,0.0015656766538446,0.0022681706363375,0.0028512796808669,0.0035493969294153,0.0041302766999977,0.0048268114090239,0.0054074283457511,0.0061064232652384,0.0067150828249576
3.148e-07,73400.0,13070000000.0,81440.0,254.0,0.3711,0.0002991,9.716572322180654e-12,129326.02045298408,0,850,34,3423120.8076096,0.0006120926522112,0.000855582427586,0.0010948173208689,0.0014504741575547,0.0016866812716851,0.0019226818510831,0.0022770004550676,0.0025139962377883,0.0028735213998169,0.0031333205121647
3.148e-07,73400.0,13070000000.0,65150.0,254.0,0.3711,0.0002991,9.716572322180654e-12,1296363.3700662234,0,850,34,1695120.8076096,0.0004158475767203,0.0006128165335519,0.0007359548097354,0.0008577867826814,0.0009789405093095,0.001099863160223,0.0012209265503672,0.001465415437456,0.0015918710813452,0.0017382332013267
4.722e-07,110100.0,4356000000.0,81440.0,254.0,0.3711,0.0002991,8.097361502056275e-14,43102.07690078031,0,850,34,22575120.80761,0.0021484426805636,0.0040056631792981,0.0057342909389263,0.0075675157823595,0.0093912705223948,0.011093564473981,0.01290246950972,0.014705453384218,0.016392114616006,0.01825730562027
4.722e-07,110100.0,4356000000.0,65150.0,254.0,0.3711,0.0002991,8.097361502056275e-14,432054.999235537,0,850,34,8607120.8076096,0.0009735743589003,0.0016815027783583,0.0023826292710125,0.0030807358533499,0.0037767664378777,0.004471147008138,0.0051642034651941,0.0058563456023487,0.006548960786853,0.0072802078440671
4.722e-07,110100.0,8711000000.0,81440.0,254.0,0.3711,0.0002991,8.097361502056275e-14,86194.25892623904,0,850,34,15231120.80761,0.0015638074110496,0.0027310035125928,0.0040062986876937,0.0052753756864575,0.0064245147189468,0.0076841597021996,0.0088257852306817,0.010078379715492,0.011215540697659,0.012520871447043
4.722e-07,110100.0,8711000000.0,65150.0,254.0,0.3711,0.0002991,8.097361502056275e-14,864010.8122912679,0,850,34,6015120.8076096,0.0007333143615029,0.0013292704484836,0.0017991970073632,0.0022668840281062,0.0027332689001849,0.0031987707951692,0.0036636724572888,0.0042444602534445,0.0047102447861616,0.0052057189843064
4.722e-07,110100.0,13070000000.0,97730.0,254.0,0.3711,0.0002991,8.097361502056275e-14,12901.644671857139,0,850,34,32799120.80761,0.0029627768471845,0.0056187524674417,0.0082512168806877,0.010751372220982,0.013349600872221,0.015934554619136,0.018508601809156,0.020962600344834,0.023522257201161,0.026149657560642
