VSH_TAU_0,VSH_TAU_SAT,VSH_B,AI_N,AI_GAMMA0,valid_x_end,valid_y_1,valid_y_2,valid_y_3,valid_y_4,valid_y_5,valid_y_6,valid_y_7,valid_y_8,valid_y_9,valid_y_10,valid_y_11,valid_y_12,valid_y_13,valid_y_14,valid_y_15,valid_y_16,valid_y_17,valid_y_18,valid_y_19,valid_y_20,prd_x_end,prd_y_1,prd_y_2,prd_y_3,prd_y_4,prd_y_5,prd_y_6,prd_y_7,prd_y_8,prd_y_9,prd_y_10,prd_y_11,prd_y_12,prd_y_13,prd_y_14,prd_y_15,prd_y_16,prd_y_17,prd_y_18,prd_y_19,prd_y_20
100.0,1.0,1.0,4.999999999999999,3.333299999999998e-05,0.39704503507514005,310.1199999999999,311.3799999999999,311.9899999999999,312.02000000000004,311.5799999999997,310.36999999999995,309.20999999999964,307.00999999999993,305.2399999999999,302.08999999999986,299.65,295.4399999999998,290.5499999999999,284.99000000000007,278.8399999999999,272.13999999999993,262.1299999999998,253.62999999999968,240.47999999999985,221.48999999999984,0.1970955131133025,288.0874867646177,302.794898997784,314.25274408965817,323.07565586669443,329.5360811659409,334.1185285030521,337.1266338768847,338.97581103304236,339.8457615814997,339.7302271887147,338.7218427502928,336.8262181267661,333.89348492075953,330.39503252402733,325.54971759099055,319.71553923372363,312.1267667120427,302.8553921603799,292.18155709188056,278.28571305716656
100.0,1.0,1.0,10.0,3.333299999999998e-05,0.09348831671534603,274.6899999999998,278.14999999999975,279.43999999999977,279.43999999999977,279.59999999999985,279.59999999999985,279.5599999999998,279.5599999999998,279.45000000000005,279.1499999999999,279.1499999999999,278.7699999999999,278.7699999999999,278.29999999999995,278.29999999999995,277.7099999999998,277.7099999999998,277.01999999999975,276.2300000000001,276.2300000000001,0.138127140518092,270.53266008870264,281.1943111720827,286.9073839246508,290.66823698101217,293.19184361542614,294.50126434150064,294.78316624445966,294.4570378530129,293.62938388809715,292.0130152217043,289.89875391304787,287.17286206997477,283.57570090902874,279.73694815447584,274.7972016701974,269.11761210876807,261.8133005775377,253.0620897493055,243.22257371267918,230.47678687006274
199.99999999999983,999.999999999999,9.999999999999995,14.999999999999996,3.333299999999998e-05,0.20618932648990007,642.8799999999993,958.5799999999994,1186.0,1431.0999999999985,1634.7999999999993,1802.7999999999988,1965.4999999999984,2123.099999999997,2250.8999999999974,2350.599999999997,2448.0999999999976,2542.8999999999974,2612.0999999999976,2679.1999999999994,2743.7999999999975,2804.999999999998,2843.299999999996,2878.599999999997,2909.2999999999984,2930.8999999999983,0.15295834061699987,578.0252249146392,794.8953560324417,982.5425708686463,1149.007744085906,1304.310781541521,1449.1848680788944,1583.7958767515497,1706.257852732822,1825.1600755794516,1931.2901946784339,2032.5062129536516,2129.459584480395,2216.6937326119314,2296.8700896293776,2371.552648382671,2440.313021035804,2497.9066538691523,2551.596581204774,2594.351367592627,2625.0256780062364
100.0,999.999999999999,1.0,10.0,3.333299999999998e-05,0.39728721654553006,372.2499999999997,444.22999999999945,551.3199999999997,633.5600000000002,713.9499999999997,812.219999999999,889.1799999999989,964.7299999999994,1057.1999999999991,1129.7,1200.7999999999988,1270.5999999999985,1338.7999999999995,1405.5999999999988,1470.799999999999,1534.2999999999984,1596.0999999999983,1655.8999999999987,1713.4999999999986,1768.799999999999,0.3597554203874383,392.1387379466069,482.52871190831297,572.1845767884787,658.5615484850024,739.5058521528347,819.0704561306773,897.0794852594446,971.0519813299899,1045.1149949154906,1114.9695629038715,1184.5293390848635,1254.3394409082027,1322.8304838849565,1388.5599866954583,1454.8789410433014,1523.031739368145,1591.397397712554,1664.619140280659,1743.371376422194,1827.366509176849
299.99999999999983,1.0,1.0,14.999999999999996,3.333299999999998e-05,0.17134964302476005,628.1799999999995,713.7599999999999,740.9999999999997,759.5299999999995,766.1999999999997,771.4899999999993,778.6699999999992,780.8199999999997,782.1199999999995,782.5799999999995,782.1599999999995,778.1999999999997,774.289999999999,768.7899999999997,761.5999999999996,752.7499999999992,742.3099999999995,717.3999999999996,703.0099999999995,686.8799999999994,0.17007455257618748,669.8741055702149,740.144982171493,762.9876994759916,772.3393230898774,778.0560442546137,779.5966674288013,779.3130945863716,777.8227166396907,774.8902412463515,770.9700675765142,765.8902877310808,758.886069889935,749.7921596593646,739.6865918523661,727.0097360793684,711.7690370350301,691.7177900326443,666.5182053632152,636.0950188934723,598.3792730399215
299.99999999999983,499.99999999999943,1.0,4.999999999999999,3.333299999999998e-05,0.41255276162664,755.9199999999995,860.9199999999993,952.3999999999992,1019.8999999999992,1083.8999999999999,1145.2999999999988,1204.1999999999991,1261.0000000000002,1302.0999999999988,1355.0999999999988,1393.2999999999986,1442.1999999999991,1477.199999999999,1521.6999999999996,1553.2999999999981,1592.6999999999987,1620.2999999999993,1645.9,1676.9,1697.4999999999995,0.3989903722093191,806.7266815722442,941.9919153142546,1035.400580608083,1111.408288015012,1175.561689615847,1232.636039800104,1286.5026425932706,1334.230520428245,1377.9060358575903,1418.695832355263,1455.799921501091,1489.640716594871,1520.130488571517,1545.0495129071203,1566.3404352131818,1584.0897512637828,1595.0510963129148,1598.1851034259305,1592.505723519089,1577.222365688933
399.9999999999997,1999.9999999999982,1.0,19.999999999999993,3.333299999999998e-05,0.22396599239498005,873.909999999999,1045.2,1151.4999999999993,1255.499999999999,1357.9999999999989,1459.5999999999988,1560.199999999999,1660.1999999999996,1759.5999999999985,1833.899999999998,1932.5999999999988,2030.9999999999984,2104.5999999999995,2202.599999999999,2275.899999999998,2373.699999999998,2446.899999999998,2544.499999999997,2617.6999999999966,2690.799999999998,0.19682111221354726,785.3819301386748,985.0233390224199,1125.24376441204,1246.0540368729598,1357.70628195717,1465.8606023311063,1574.334571179725,1677.103995931217,1781.3323709686015,1880.1983783549947,1979.833081726517,2080.772168675944,2178.811645216809,2272.585376865737,2367.2759096794175,2465.1318525394795,2556.4559112535458,2646.457589643427,2736.4827551250414,2824.2076569268597
299.99999999999983,1499.9999999999989,1.0,10.0,3.333299999999998e-05,0.28498434388997007,728.5599999999991,884.7899999999987,983.109999999999,1079.499999999999,1174.3999999999983,1268.2999999999993,1384.2999999999988,1453.2999999999984,1544.699999999999,1635.399999999998,1725.499999999999,1815.0999999999979,1904.0999999999979,1970.4999999999982,2058.599999999999,2146.2,2211.599999999998,2298.1999999999966,2362.6999999999975,2448.1999999999985,0.27357833940028725,703.7410305848906,865.5434267538398,988.6043852880425,1097.3645956680405,1196.756807647692,1292.5939537819224,1387.869368701262,1477.3749180479422,1566.7172326189018,1651.5916866983139,1735.7857086662589,1820.1873404378953,1902.1051194482056,1979.2305765167441,2056.2358129207555,2134.908967476898,2208.764714551899,2281.2622053443683,2353.377718207406,2423.767048468891
399.9999999999997,1.0,9.999999999999995,4.999999999999999,3.333299999999998e-05,0.37704664098265994,888.8299999999997,1014.399999999999,1077.7999999999988,1126.5999999999985,1154.4999999999989,1175.5999999999988,1190.4999999999984,1197.2999999999997,1203.0999999999985,1204.2999999999993,1202.0999999999992,1198.2999999999986,1188.9999999999986,1175.699999999999,1164.5999999999992,1144.5999999999988,1120.5999999999992,1092.8999999999994,1061.599999999999,1013.9999999999992,0.34509521933485376,791.3066495378936,927.7005428638122,1018.6263579567959,1085.5058057809322,1136.7221614167067,1175.9608992421238,1208.5528519078823,1231.9886270614331,1248.2371848200933,1261.973667503203,1268.4145908108824,1270.574358649303,1268.0218961130627,1259.364283317689,1244.7286755287955,1225.0491863577884,1197.9071158144425,1161.4952268633567,1115.5643203800305,1059.141611796478
399.9999999999997,1.0,0.10000000000000005,4.999999999999999,3.333299999999998e-05,0.37708612006249004,888.6499999999992,1013.8999999999991,1077.099999999999,1125.4999999999989,1153.0999999999988,1173.8999999999992,1188.499999999999,1195.099999999999,1200.7,1201.699999999999,1199.3999999999987,1195.399999999999,1186.0,1172.599999999999,1161.4999999999993,1141.4999999999989,1117.3999999999996,1089.699999999999,1058.3999999999999,1010.799999999999,0.31766717869953404,811.7332082156873,934.5163448516064,1005.7657785474163,1056.1256217477196,1096.4529761791607,1128.3989847012958,1155.2330057717613,1178.0793067955867,1197.1454887751631,1213.2895713005967,1227.0035644196878,1236.530498646702,1242.7069015574425,1245.789190394612,1245.2238385325154,1239.7386366013297,1227.5098318288372,1207.5543872877186,1177.527025107406,1136.8739268992904
